Customer_ID,Channel,Expected_Recovery,Cost,Net_Value
C00251,WhatsApp,92458.27037844001,5000,87458.27037844001
C00028,WhatsApp,92182.153032,5000,87182.153032
C01111,WhatsApp,91538.8736796,5000,86538.8736796
C01658,WhatsApp,91322.12855952,5000,86322.12855952
C02111,WhatsApp,91004.85152272799,5000,86004.85152272799
C00472,WhatsApp,90665.836573968,5000,85665.836573968
C02378,WhatsApp,90434.28514478402,5000,85434.28514478402
C02190,WhatsApp,90355.770289008,5000,85355.770289008
C01576,WhatsApp,90180.384117768,5000,85180.384117768
C01429,WhatsApp,89920.20735810001,5000,84920.20735810001
C00868,WhatsApp,89807.824926,5000,84807.824926
C01443,WhatsApp,89578.07868254399,5000,84578.07868254399
C00255,WhatsApp,89462.69856,5000,84462.69856
C01305,WhatsApp,89409.06727984801,5000,84409.06727984801
C01204,WhatsApp,87930.2945115,5000,82930.2945115
C00160,WhatsApp,87746.74045200001,5000,82746.74045200001
C00748,WhatsApp,87351.93028396799,5000,82351.93028396799
C02468,WhatsApp,87184.12904755199,5000,82184.12904755199
C02364,WhatsApp,86266.89498960001,5000,81266.89498960001
C00670,WhatsApp,86158.91879307,5000,81158.91879307
C00717,WhatsApp,86137.31904141599,5000,81137.31904141599
C00069,WhatsApp,85652.8191072,5000,80652.8191072
C01815,WhatsApp,85483.71584433001,5000,80483.71584433001
C01915,WhatsApp,85369.76610047999,5000,80369.76610047999
C01588,WhatsApp,85273.95198330001,5000,80273.95198330001
C00965,WhatsApp,85218.605498592,5000,80218.605498592
C01739,WhatsApp,84771.717001425,5000,79771.717001425
C00448,WhatsApp,84733.75022914799,5000,79733.75022914799
C00918,WhatsApp,84588.8157315,5000,79588.8157315
C02362,WhatsApp,84073.29732089999,5000,79073.29732089999
C00096,WhatsApp,84051.598718412,5000,79051.598718412
C00817,WhatsApp,84007.232241408,5000,79007.232241408
C00061,WhatsApp,83454.154779528,5000,78454.154779528
C01406,WhatsApp,83402.868806433,5000,78402.868806433
C00651,WhatsApp,83037.20607755998,5000,78037.20607755998
C00192,WhatsApp,82988.04221639999,5000,77988.04221639999
C01310,WhatsApp,82927.38050829002,5000,77927.38050829002
C01259,WhatsApp,82844.981137152,5000,77844.981137152
C00773,WhatsApp,82329.85377935998,5000,77329.85377935998
C01032,WhatsApp,82228.43740423501,5000,77228.43740423501
C01135,WhatsApp,81815.37219000001,5000,76815.37219000001
C01395,WhatsApp,81799.06093919999,5000,76799.06093919999
C01374,WhatsApp,81633.227950134,5000,76633.227950134
C01380,WhatsApp,81613.13264082,5000,76613.13264082
C02345,WhatsApp,81417.94060185,5000,76417.94060185
C02393,WhatsApp,80961.10543814399,5000,75961.10543814399
C01456,WhatsApp,80921.00044512,5000,75921.00044512
C01378,WhatsApp,80717.651208936,5000,75717.651208936
C01383,WhatsApp,80694.45250380899,5000,75694.45250380899
C00540,WhatsApp,80203.20559389,5000,75203.20559389
C01629,WhatsApp,79646.72648759998,5000,74646.72648759998
C00979,WhatsApp,79603.71578082,5000,74603.71578082
C02023,WhatsApp,78548.65756693199,5000,73548.65756693199
C01610,WhatsApp,78290.9074206,5000,73290.9074206
C01833,WhatsApp,78108.306423165,5000,73108.306423165
C01916,WhatsApp,78037.5933936,5000,73037.5933936
C01665,WhatsApp,78006.4045461,5000,73006.4045461
C01802,WhatsApp,77942.24879616001,5000,72942.24879616001
C01129,WhatsApp,77596.155346176,5000,72596.155346176
C01767,WhatsApp,77497.0109253,5000,72497.0109253
C01200,WhatsApp,77293.717459992,5000,72293.717459992
C02490,WhatsApp,77060.38536962999,5000,72060.38536962999
C00428,WhatsApp,76998.08864348999,5000,71998.08864348999
C00640,WhatsApp,76679.30900044799,5000,71679.30900044799
C00385,WhatsApp,76655.554790445,5000,71655.554790445
C01436,WhatsApp,76619.76877643401,5000,71619.76877643401
C00427,WhatsApp,76540.63471142399,5000,71540.63471142399
C01910,WhatsApp,76324.43649555,5000,71324.43649555
C01172,WhatsApp,76247.19295461001,5000,71247.19295461001
C02150,WhatsApp,76242.840484356,5000,71242.840484356
C00982,WhatsApp,75589.510457232,5000,70589.510457232
C01155,WhatsApp,75335.7715362,5000,70335.7715362
C01187,WhatsApp,75132.05325466499,5000,70132.05325466499
C02287,WhatsApp,75129.02372745,5000,70129.02372745
C00115,WhatsApp,74854.4382432,5000,69854.4382432
C01261,WhatsApp,74713.15921212,5000,69713.15921212
C02367,WhatsApp,74662.66682774998,5000,69662.66682774998
C02020,WhatsApp,74513.34233999999,5000,69513.34233999999
C01972,WhatsApp,74462.57601076801,5000,69462.57601076801
C00335,WhatsApp,74369.175451065,5000,69369.175451065
C02379,WhatsApp,74311.788922308,5000,69311.788922308
C00089,WhatsApp,73657.08094244398,5000,68657.08094244398
C00874,WhatsApp,73428.1139196,5000,68428.1139196
C01491,WhatsApp,73422.36045036,5000,68422.36045036
C01969,WhatsApp,73067.68434931201,5000,68067.68434931201
C01253,WhatsApp,72983.01790843201,5000,67983.01790843201
C01792,WhatsApp,72837.079365024,5000,67837.079365024
C01489,WhatsApp,72824.406715278,5000,67824.406715278
C00361,WhatsApp,71316.384738984,5000,66316.384738984
C00718,WhatsApp,71070.554196945,5000,66070.554196945
C01411,WhatsApp,70990.5436812,5000,65990.5436812
C01475,WhatsApp,70800.720256188,5000,65800.720256188
C00711,WhatsApp,70447.7024658,5000,65447.7024658
C00209,WhatsApp,70444.0901736,5000,65444.090173599994
C00312,WhatsApp,70370.132438988,5000,65370.132438988
C00037,WhatsApp,69851.717284734,5000,64851.717284734
C01725,WhatsApp,69796.45288080002,5000,64796.45288080002
C02313,WhatsApp,69697.59143729402,5000,64697.59143729402
C00424,WhatsApp,69594.0911451,5000,64594.0911451
C01635,WhatsApp,69552.53744454,5000,64552.537444539994
C01668,WhatsApp,69518.12500511997,5000,64518.125005119975
C01602,WhatsApp,69482.18072203199,5000,64482.18072203199
C01067,WhatsApp,69390.4387455,5000,64390.438745499996
C00891,WhatsApp,68990.177326842,5000,63990.17732684199
C00829,WhatsApp,68804.898747048,5000,63804.898747048006
C02134,WhatsApp,68449.096773774,5000,63449.096773774
C01237,WhatsApp,68429.95010280001,5000,63429.95010280001
C00778,WhatsApp,68155.12075680001,5000,63155.12075680001
C01686,WhatsApp,68041.075520187,5000,63041.075520187005
C01177,WhatsApp,67769.97962169601,5000,62769.97962169601
C00423,WhatsApp,67656.98246040002,5000,62656.98246040002
C02462,WhatsApp,67647.98159027999,5000,62647.98159027999
C01998,WhatsApp,67331.07475649999,5000,62331.07475649999
C02131,WhatsApp,67065.82666491599,5000,62065.82666491599
C01210,WhatsApp,67003.30943909999,5000,62003.30943909999
C02344,WhatsApp,66878.0411247,5000,61878.0411247
C01321,WhatsApp,66270.904241724,5000,61270.904241724
C02015,WhatsApp,66036.3806304,5000,61036.3806304
C00473,WhatsApp,65788.81175908801,5000,60788.811759088014
C00860,WhatsApp,65509.564047839995,5000,60509.564047839995
C01388,WhatsApp,65431.206876419994,5000,60431.206876419994
C01295,WhatsApp,65005.540228502985,5000,60005.540228502985
C01359,WhatsApp,65002.359598847994,5000,60002.359598847994
C01404,WhatsApp,64962.563138208,5000,59962.563138208
C02265,WhatsApp,64960.013207699994,5000,59960.013207699994
C00541,WhatsApp,64915.220713626,5000,59915.220713626
C02268,WhatsApp,64549.2503736,5000,59549.2503736
C00536,WhatsApp,64425.416610347995,5000,59425.416610347995
C02271,WhatsApp,64220.677416864,5000,59220.677416864
C02227,WhatsApp,63943.67780482499,5000,58943.67780482499
C01050,WhatsApp,63887.80120918199,5000,58887.80120918199
C01728,WhatsApp,63879.186815999994,5000,58879.186815999994
C00191,WhatsApp,63616.734997695006,5000,58616.734997695006
C00081,WhatsApp,63594.37198155599,5000,58594.37198155599
C01697,WhatsApp,63509.27651047801,5000,58509.27651047801
C00274,WhatsApp,63326.849248727995,5000,58326.849248727995
C00337,WhatsApp,63213.40863900001,5000,58213.40863900001
C02436,WhatsApp,63207.18186255,5000,58207.18186255
C00973,WhatsApp,62740.1917377,5000,57740.1917377
C00590,WhatsApp,62163.45275481,5000,57163.45275481
C01992,WhatsApp,62073.802780721984,5000,57073.802780721984
C02129,WhatsApp,61976.57413482,5000,56976.57413482
C01241,WhatsApp,61867.03180031999,5000,56867.03180031999
C02435,WhatsApp,61682.80040352,5000,56682.80040352
C00600,WhatsApp,61592.677447275,5000,56592.677447275
C00315,WhatsApp,61483.82737190401,5000,56483.82737190401
C01492,WhatsApp,61401.83684157001,5000,56401.83684157001
C01650,WhatsApp,61342.100098560004,5000,56342.100098560004
C01346,WhatsApp,61225.90859677499,5000,56225.90859677499
C00758,WhatsApp,61213.788549792,5000,56213.788549792
C02206,WhatsApp,60923.551113,5000,55923.551113
C00328,WhatsApp,60887.087811396,5000,55887.087811396
C01356,WhatsApp,60676.23293820001,5000,55676.23293820001
C02198,WhatsApp,60633.368037306,5000,55633.368037306
C01514,WhatsApp,60614.664709950004,5000,55614.664709950004
C01956,WhatsApp,60525.27637635599,5000,55525.27637635599
C00402,WhatsApp,60393.488486760005,5000,55393.488486760005
C00471,WhatsApp,60348.63644251202,5000,55348.63644251202
C00988,WhatsApp,60080.508437040015,5000,55080.508437040015
C01638,WhatsApp,60003.455954039986,5000,55003.455954039986
C00367,WhatsApp,59848.01839813499,5000,54848.01839813499
C01387,WhatsApp,59704.117999344,5000,54704.117999344
C02055,WhatsApp,59692.276662336,5000,54692.276662336
C01971,WhatsApp,59658.228653399994,5000,54658.228653399994
C01931,WhatsApp,59304.297661056,5000,54304.297661056
C00839,WhatsApp,59067.199645704,5000,54067.199645704
C00732,WhatsApp,58613.976475362004,5000,53613.976475362004
C01222,WhatsApp,58611.861943776006,5000,53611.861943776006
C00126,WhatsApp,58275.106010496005,5000,53275.106010496005
C01272,WhatsApp,58230.94779067499,5000,53230.94779067499
C00496,WhatsApp,57799.766648699995,5000,52799.766648699995
C00643,WhatsApp,57610.70342042399,5000,52610.70342042399
C01279,WhatsApp,57251.590693344,5000,52251.590693344
C00736,WhatsApp,57214.90238760001,5000,52214.90238760001
C00722,WhatsApp,57198.168451656,5000,52198.168451656
C01567,WhatsApp,57141.39832704001,5000,52141.39832704001
C00476,WhatsApp,57106.836592488005,5000,52106.836592488005
C02087,WhatsApp,57103.169201856006,5000,52103.169201856006
C02307,WhatsApp,56636.33458375798,5000,51636.33458375798
C00291,WhatsApp,56610.673911828,5000,51610.673911828
C00146,WhatsApp,56265.66960300001,5000,51265.66960300001
C01878,WhatsApp,55722.45938267701,5000,50722.45938267701
C01213,WhatsApp,55712.264421600004,5000,50712.264421600004
C01164,WhatsApp,55660.388508630014,5000,50660.388508630014
C01338,WhatsApp,55584.97731936,5000,50584.97731936
C02080,WhatsApp,55583.544778343996,5000,50583.544778343996
C00665,WhatsApp,55547.55116281799,5000,50547.55116281799
C02253,WhatsApp,55409.01652358999,5000,50409.01652358999
C02294,WhatsApp,55398.39466086899,5000,50398.39466086899
C01308,WhatsApp,55263.78019692,5000,50263.78019692
C00208,WhatsApp,54618.88957254,5000,49618.88957254
C01627,WhatsApp,54494.345385611996,5000,49494.345385611996
C01221,WhatsApp,54407.811873636005,5000,49407.811873636005
C01731,WhatsApp,54089.44203645,5000,49089.44203645
C00549,WhatsApp,54024.70684085099,5000,49024.70684085099
C01905,WhatsApp,53987.754384153006,5000,48987.754384153006
C01225,WhatsApp,53779.794938136,5000,48779.794938136
C02181,WhatsApp,53695.21454308799,5000,48695.21454308799
C01642,WhatsApp,53597.36515005001,5000,48597.36515005001
C01829,WhatsApp,53504.248521384,5000,48504.248521384
C02128,WhatsApp,53480.900754,5000,48480.900754
C01249,WhatsApp,53002.27816650001,5000,48002.27816650001
C00054,WhatsApp,52916.79326427001,5000,47916.79326427001
C00933,WhatsApp,52877.09463102,5000,47877.09463102
C02069,WhatsApp,52811.505436437,5000,47811.505436437
C00592,WhatsApp,52719.086085840005,5000,47719.086085840005
C00056,WhatsApp,52689.59765999999,5000,47689.59765999999
C00399,WhatsApp,52287.961536,5000,47287.961536
C01384,WhatsApp,52185.66244074001,5000,47185.66244074001
C00279,WhatsApp,52048.012967999995,5000,47048.012967999995
C02414,WhatsApp,51988.343535,5000,46988.343535
C00098,WhatsApp,51176.865159792,5000,46176.865159792
C02120,WhatsApp,51054.400780200005,5000,46054.400780200005
C01217,WhatsApp,51036.538116393,5000,46036.538116393
C01525,WhatsApp,50797.258458435004,5000,45797.258458435004
C00952,WhatsApp,50506.3512864,5000,45506.3512864
C02383,WhatsApp,50226.283869299994,5000,45226.283869299994
C01746,WhatsApp,50100.458840334,5000,45100.458840334
C02325,WhatsApp,49876.15299795,5000,44876.15299795
C01466,WhatsApp,49826.368782432,5000,44826.368782432
C01706,WhatsApp,49770.5315427,5000,44770.5315427
C00596,WhatsApp,49634.233222860006,5000,44634.233222860006
C00358,WhatsApp,49456.34778735,5000,44456.34778735
C01742,WhatsApp,49289.971540608,5000,44289.971540608
C02401,WhatsApp,49125.5203239,5000,44125.5203239
C01180,WhatsApp,49082.87596262399,5000,44082.87596262399
C00707,WhatsApp,48702.6705456,5000,43702.6705456
C01391,WhatsApp,48205.22756544,5000,43205.22756544
C01806,WhatsApp,47797.56766540799,5000,42797.56766540799
C00546,WhatsApp,47792.144741328,5000,42792.144741328
C01558,WhatsApp,47780.195604803994,5000,42780.195604803994
C01293,WhatsApp,47530.866970368,5000,42530.866970368
C00539,WhatsApp,46921.40956206,5000,41921.40956206
C00244,WhatsApp,46740.201022584006,5000,41740.201022584006
C02135,WhatsApp,46388.359668375,5000,41388.359668375
C01868,WhatsApp,46382.60236521599,5000,41382.60236521599
C00507,WhatsApp,46337.065824888,5000,41337.065824888
C00704,WhatsApp,46218.020520672,5000,41218.020520672
C00456,WhatsApp,45844.48074636,5000,40844.48074636
C00563,WhatsApp,45551.848865472,5000,40551.848865472
C00594,WhatsApp,45471.973854276,5000,40471.973854276
C01676,WhatsApp,45289.68850621799,5000,40289.68850621799
C00986,WhatsApp,45108.418976082,5000,40108.418976082
C00222,WhatsApp,44974.726233372,5000,39974.726233372
C00687,WhatsApp,44447.52628245601,5000,39447.52628245601
C01052,WhatsApp,44412.196791501,5000,39412.196791501
C00295,WhatsApp,44382.032333099996,5000,39382.032333099996
C01762,WhatsApp,43554.68452827,5000,38554.68452827
C00420,WhatsApp,43538.84576154,5000,38538.84576154
C02258,WhatsApp,43410.61355630399,5000,38410.61355630399
C00216,WhatsApp,43200.86341501801,5000,38200.86341501801
C01219,WhatsApp,43069.997320812,5000,38069.997320812
C00766,WhatsApp,42820.32865680001,5000,37820.32865680001
C01963,WhatsApp,42718.848795648,5000,37718.848795648
C01812,WhatsApp,42666.8882994,5000,37666.8882994
C01494,WhatsApp,42474.350320065,5000,37474.350320065
C01058,WhatsApp,42027.821027712,5000,37027.821027712
C02447,WhatsApp,41937.081590844,5000,36937.081590844
C00710,WhatsApp,41845.56124417201,5000,36845.56124417201
C02335,WhatsApp,41832.443272464,5000,36832.443272464
C02035,WhatsApp,41758.0337043,5000,36758.0337043
C02195,WhatsApp,41697.65481749999,5000,36697.65481749999
C00727,WhatsApp,41694.458604930005,5000,36694.458604930005
C00728,WhatsApp,41573.849542434,5000,36573.849542434
C01644,WhatsApp,41513.47488936,5000,36513.47488936
C01690,WhatsApp,41241.780516096,5000,36241.780516096
C01297,WhatsApp,40897.951274700004,5000,35897.951274700004
C01215,WhatsApp,40835.28339971999,5000,35835.28339971999
C00144,WhatsApp,40518.142259039996,5000,35518.142259039996
C01578,WhatsApp,40388.79238344,5000,35388.79238344
C00691,WhatsApp,40387.362999164994,5000,35387.362999164994
C00723,WhatsApp,40115.50656867,5000,35115.50656867
C00158,WhatsApp,39882.216424032005,5000,34882.216424032005
C01175,WhatsApp,39754.000981440004,5000,34754.000981440004
C00228,WhatsApp,39642.25536432,5000,34642.25536432
C00184,WhatsApp,39559.696188300004,5000,34559.696188300004
C02062,WhatsApp,39457.246794624,5000,34457.246794624
C01131,WhatsApp,39127.500803556,5000,34127.500803556
C01552,WhatsApp,38911.7967381,5000,33911.7967381
C00631,WhatsApp,38899.71657450001,5000,33899.71657450001
C02191,WhatsApp,38465.362063449,5000,33465.362063449
C01292,WhatsApp,38371.18727177999,5000,33371.18727177999
C00941,WhatsApp,38356.27386120001,5000,33356.27386120001
C01381,WhatsApp,38287.528956666,5000,33287.528956666
C01799,WhatsApp,38272.609901295,5000,33272.609901295
C00292,WhatsApp,38226.506396832,5000,33226.506396832
C00791,WhatsApp,38155.020482304004,5000,33155.020482304004
C02049,WhatsApp,37997.20305224999,5000,32997.20305224999
C00436,WhatsApp,37949.642007552,5000,32949.642007552
C01028,WhatsApp,37929.229121682,5000,32929.229121682
C01247,WhatsApp,37851.27266376,5000,32851.27266376
C01184,WhatsApp,37630.94881095,5000,32630.94881095
C02184,WhatsApp,37336.5930816,5000,32336.593081599996
C01340,WhatsApp,37204.555950504,5000,32204.555950504
C00306,WhatsApp,37066.07254194,5000,32066.072541939997
C01983,WhatsApp,37050.24725433,5000,32050.247254330003
C01352,WhatsApp,36862.905693887995,5000,31862.905693887995
C00327,WhatsApp,36324.988038828,5000,31324.988038828
C01248,WhatsApp,36024.154491707995,5000,31024.154491707995
C02324,WhatsApp,35978.936062662,5000,30978.936062661996
C00896,WhatsApp,35923.137872706,5000,30923.137872706
C02375,WhatsApp,35881.074265446,5000,30881.074265445997
C01734,WhatsApp,35804.288404872,5000,30804.288404872
C01226,WhatsApp,35761.096294704,5000,30761.096294704003
C00746,WhatsApp,35727.166865664,5000,30727.166865664003
C01447,WhatsApp,35666.156616552005,5000,30666.156616552005
C00418,WhatsApp,35603.024478021,5000,30603.024478020998
C00343,WhatsApp,35325.92485656001,5000,30325.924856560006
C00042,WhatsApp,35120.639745792,5000,30120.639745792003
C00341,WhatsApp,35044.94767823999,5000,30044.947678239987
C00008,WhatsApp,34482.95993666699,5000,29482.959936666994
C00647,WhatsApp,34433.396822015995,5000,29433.396822015995
C01813,WhatsApp,34234.261037352,5000,29234.261037352
C02343,WhatsApp,33964.934400000006,5000,28964.934400000006
C01254,WhatsApp,33958.598885154,5000,28958.598885154002
C01397,WhatsApp,33827.9316363,5000,28827.931636300003
C01651,WhatsApp,33759.3183075,5000,28759.318307499998
C01994,WhatsApp,33575.310000000005,5000,28575.310000000005
C02259,WhatsApp,33491.998529082004,5000,28491.998529082004
C01727,WhatsApp,33385.893997499996,5000,28385.893997499996
C02469,WhatsApp,33361.286036445,5000,28361.286036445003
C02013,WhatsApp,33065.203474737,5000,28065.203474736998
C00712,WhatsApp,33000.74999999999,5000,28000.749999999993
C02451,WhatsApp,32846.87747664,5000,27846.877476640002
C00373,WhatsApp,32720.989299336,5000,27720.989299336
C01451,WhatsApp,32440.936428972,5000,27440.936428972
C00043,WhatsApp,32396.64212421,5000,27396.64212421
C01624,WhatsApp,32284.440000000002,5000,27284.440000000002
C00572,WhatsApp,32276.149674678,5000,27276.149674678
C00929,WhatsApp,32229.301003767,5000,27229.301003767
C00470,WhatsApp,32188.96063152,5000,27188.96063152
C01173,WhatsApp,32153.806644984,5000,27153.806644984
C00495,WhatsApp,31974.441158780992,5000,26974.441158780992
C00397,WhatsApp,31927.663799999995,5000,26927.663799999995
C00180,WhatsApp,31750.419998664,5000,26750.419998664
C01195,WhatsApp,31295.181578399995,5000,26295.181578399995
C00425,WhatsApp,31169.946270528002,5000,26169.946270528002
C02070,WhatsApp,31002.824921625004,5000,26002.824921625004
C01959,WhatsApp,30587.71829418,5000,25587.71829418
C00713,WhatsApp,30486.970626372,5000,25486.970626372
C01620,WhatsApp,30410.666849178004,5000,25410.666849178004
C02161,WhatsApp,30388.724999999995,5000,25388.724999999995
C02371,WhatsApp,30141.9279,5000,25141.9279
C01960,WhatsApp,29898.883023299997,5000,24898.883023299997
C00612,WhatsApp,29833.857246024,5000,24833.857246024
C01749,WhatsApp,29814.893683847997,5000,24814.893683847997
C01298,WhatsApp,29726.476199999997,5000,24726.476199999997
C00156,WhatsApp,29647.332,5000,24647.332
C01577,WhatsApp,29500.0992,5000,24500.0992
C00744,WhatsApp,29378.368688327995,5000,24378.368688327995
C00480,WhatsApp,29252.813144327993,5000,24252.813144327993
C00038,WhatsApp,29198.753926758,5000,24198.753926758
C01343,WhatsApp,28603.809759096,5000,23603.809759096
C00259,WhatsApp,28583.654399999996,5000,23583.654399999996
C00768,WhatsApp,28503.695829888,5000,23503.695829888
C01645,WhatsApp,28497.950751284996,5000,23497.950751284996
C00857,WhatsApp,28360.970437500004,5000,23360.970437500004
C01755,WhatsApp,28277.674140095998,5000,23277.674140095998
C01127,WhatsApp,28063.476000000002,5000,23063.476000000002
C01228,WhatsApp,27934.090715231996,5000,22934.090715231996
C02494,WhatsApp,27842.424176160002,5000,22842.424176160002
C01021,WhatsApp,27774.854274690002,5000,22774.854274690002
C01353,WhatsApp,27678.6774,5000,22678.6774
C00333,WhatsApp,27610.779599999994,5000,22610.779599999994
C00943,WhatsApp,27571.0995,5000,22571.0995
C00741,WhatsApp,27561.538253699997,5000,22561.538253699997
C02019,WhatsApp,27356.3496,5000,22356.3496
C00850,WhatsApp,27255.897899999996,5000,22255.897899999996
C01784,WhatsApp,27147.697767360005,5000,22147.697767360005
C01968,WhatsApp,27142.018199999995,5000,22142.018199999995
C01434,WhatsApp,26973.273600000004,5000,21973.273600000004
C00322,WhatsApp,26941.269965399995,5000,21941.269965399995
C02482,WhatsApp,26805.018191796,5000,21805.018191796
C00053,WhatsApp,26798.649304032,5000,21798.649304032
C00739,WhatsApp,26693.064,5000,21693.064
C00888,WhatsApp,26683.109969885998,5000,21683.109969885998
C00959,WhatsApp,26679.275999999998,5000,21679.275999999998
C02083,WhatsApp,26676.706500000004,5000,21676.706500000004
C02333,WhatsApp,26661.902400000003,5000,21661.902400000003
C01888,WhatsApp,26652.717000000008,5000,21652.717000000008
C01964,WhatsApp,26626.160940515998,5000,21626.160940515998
C00334,WhatsApp,26624.497499999998,5000,21624.497499999998
C00881,WhatsApp,26543.7792,5000,21543.7792
C00165,WhatsApp,26506.3149,5000,21506.3149
C02380,WhatsApp,26441.935716671996,5000,21441.935716671996
C01181,WhatsApp,26364.7674,5000,21364.7674
C01160,WhatsApp,26246.257162307997,5000,21246.257162307997
C01284,WhatsApp,26197.024500000003,5000,21197.024500000003
C01266,WhatsApp,26157.558599999997,5000,21157.558599999997
C00545,WhatsApp,26142.2316,5000,21142.2316
C00036,WhatsApp,25969.698900000003,5000,20969.698900000003
C00086,WhatsApp,25931.808,5000,20931.808
C00815,WhatsApp,25917.948,5000,20917.948
C02052,WhatsApp,25917.0219,5000,20917.0219
C01467,WhatsApp,25893.7371,5000,20893.7371
C01368,WhatsApp,25827.439474907995,5000,20827.439474907995
C01056,WhatsApp,25816.357800000005,5000,20816.357800000005
C02204,WhatsApp,25786.9872,5000,20786.9872
C01889,WhatsApp,25741.781999999996,5000,20741.781999999996
C00630,WhatsApp,25734.8034,5000,20734.8034
C01047,WhatsApp,25363.980000000003,5000,20363.980000000003
C00852,WhatsApp,25316.015399999997,5000,20316.015399999997
C01803,WhatsApp,25270.6464,5000,20270.6464
C00514,WhatsApp,25191.1566,5000,20191.1566
C00103,WhatsApp,25186.5126,5000,20186.5126
C00690,WhatsApp,25163.819099999997,5000,20163.819099999997
C01203,WhatsApp,25159.571999999996,5000,20159.571999999996
C01301,WhatsApp,25141.9626,5000,20141.9626
C01584,WhatsApp,25128.035999999996,5000,20128.035999999996
C01819,WhatsApp,24901.019999999993,5000,19901.019999999993
C00241,WhatsApp,24875.164799999995,5000,19875.164799999995
C00477,WhatsApp,24845.097599999997,5000,19845.097599999997
C01655,WhatsApp,24752.803499999998,5000,19752.803499999998
C00692,WhatsApp,24750.391500000005,5000,19750.391500000005
C00508,WhatsApp,24658.627499999995,5000,19658.627499999995
C01987,WhatsApp,24648.5691,5000,19648.5691
C00026,WhatsApp,24537.962700000004,5000,19537.962700000004
C00283,WhatsApp,24510.614400000002,5000,19510.614400000002
C00598,WhatsApp,24470.904599999998,5000,19470.904599999998
C02057,SMS,18090.999333333333,3000,15090.999333333333
C01643,SMS,18087.064,3000,15087.063999999998
C02030,SMS,18067.912,3000,15067.912
C01285,SMS,18063.594666666668,3000,15063.594666666668
C00577,SMS,18048.125333333333,3000,15048.125333333333
C01448,SMS,18047.615999999998,3000,15047.615999999998
C00511,SMS,18040.210666666666,3000,15040.210666666666
C01756,SMS,18032.766666666666,3000,15032.766666666666
C01977,SMS,18021.58666666667,3000,15021.58666666667
C02141,SMS,18005.032,3000,15005.032
C02470,SMS,17996.106,3000,14996.106
C01938,SMS,17991.733333333337,3000,14991.733333333337
C00656,SMS,17840.304,3000,14840.304
C00720,SMS,17832.048,3000,14832.047999999999
C01574,SMS,17829.826666666668,3000,14829.826666666668
C01163,SMS,17810.064000000002,3000,14810.064000000002
C00484,SMS,17804.866666666665,3000,14804.866666666665
C00253,SMS,17801.55,3000,14801.55
C01349,SMS,17800.853333333333,3000,14800.853333333333
C01112,SMS,17798.846666666665,3000,14798.846666666665
C00934,SMS,17775.906,3000,14775.905999999999
C02047,SMS,17768.72666666667,3000,14768.72666666667
C00721,SMS,17746.072,3000,14746.072
C00774,SMS,17726.67266666667,3000,14726.67266666667
C01675,SMS,17726.048,3000,14726.047999999999
C02479,SMS,17672.118000000002,3000,14672.118000000002
C00016,SMS,17615.847999999998,3000,14615.847999999998
C01441,SMS,17601.935999999998,3000,14601.935999999998
C00654,SMS,17562.362666666668,3000,14562.362666666668
C02355,SMS,17549.016666666663,3000,14549.016666666663
C01730,SMS,17535.04,3000,14535.04
C00308,SMS,17533.482922799998,3000,14533.482922799998
C01015,SMS,17528.692000000003,3000,14528.692000000003
C01781,SMS,17506.34133333333,3000,14506.34133333333
C00865,SMS,17502.32,3000,14502.32
C00877,SMS,17493.306666666664,3000,14493.306666666664
C01223,SMS,17468.352,3000,14468.351999999999
C00114,SMS,17466.352,3000,14466.351999999999
C00116,SMS,17423.6,3000,14423.599999999999
C02431,SMS,17391.18609904,3000,14391.186099039998
C00332,SMS,17390.133357000002,3000,14390.133357000002
C01422,SMS,17386.90133333333,3000,14386.901333333331
C02017,SMS,17365.931333333334,3000,14365.931333333334
C01011,SMS,17333.41866666667,3000,14333.418666666668
C00848,SMS,17331.84933333333,3000,14331.849333333332
C01263,SMS,17325.674000000003,3000,14325.674000000003
C01001,SMS,17316.018666666667,3000,14316.018666666667
C01903,SMS,17272.653333333332,3000,14272.653333333332
C00960,SMS,17244.786666666663,3000,14244.786666666663
C01841,SMS,17222.338666666663,3000,14222.338666666663
C02194,SMS,17220.766,3000,14220.766
C00440,SMS,17161.474,3000,14161.473999999998
C00983,SMS,17130.024,3000,14130.024000000001
C00143,SMS,17094.978666666666,3000,14094.978666666666
C01752,SMS,17083.68533333333,3000,14083.685333333331
C02354,SMS,17048.23733333333,3000,14048.23733333333
C01608,SMS,17034.058666666664,3000,14034.058666666664
C00226,SMS,17015.674,3000,14015.673999999999
C02180,SMS,16969.48,3000,13969.48
C01107,SMS,16896.541333333338,3000,13896.541333333338
C00502,SMS,16893.644666666663,3000,13893.644666666663
C01316,SMS,16771.333333333332,3000,13771.333333333332
C00181,SMS,16765.825999999997,3000,13765.825999999997
C02173,SMS,16760.576,3000,13760.576000000001
C00068,SMS,16754.172000000002,3000,13754.172000000002
C01770,SMS,16742.500000000004,3000,13742.500000000004
C01302,SMS,16723.989333333335,3000,13723.989333333335
C00757,SMS,16694.208000000002,3000,13694.208000000002
C00173,SMS,16686.987999999998,3000,13686.987999999998
C00882,SMS,16684.585195279997,3000,13684.585195279997
C00644,SMS,16682.513333333332,3000,13682.513333333332
C02351,SMS,16666.62,3000,13666.619999999999
