Loan_ID,Age,Gender,Married,Dependents,Education,Self_Employed,Annual_Income,Coapplicant_Income,Credit_History,Loan_Amount,Loan_Term_Months,Property_Area,Existing_Loans,Monthly_Debt_Payment,Employment_Years,Loan_Status
LN00205,41,Female,Yes,0,Not Graduate,No,112600000.0,23300000.0,1.0,407000000.0,72.0,Rural,1,1390000.0,4.1,1
LN00206,32,Male,Yes,2,Graduate,No,381800000.0,47100000.0,1.0,218000000.0,60.0,Rural,0,3070000.0,14.0,1
LN00207,55,Female,Yes,0,Graduate,No,184600000.0,26500000.0,0.0,337000000.0,60.0,Urban,0,8160000.0,4.1,0
LN00208,64,Male,Yes,0,Graduate,No,139700000.0,7200000.0,1.0,148000000.0,60.0,Urban,4,7110000.0,6.8,0
LN00209,32,Male,Yes,0,Not Graduate,Yes,199100000.0,32600000.0,1.0,726000000.0,24.0,Urban,3,2570000.0,19.9,0
LN00210,56,Female,No,0,Not Graduate,No,278500000.0,7100000.0,1.0,98000000.0,60.0,Rural,2,2400000.0,22.0,0
LN00211,32,Female,Yes,1,Not Graduate,No,196800000.0,23100000.0,1.0,169000000.0,72.0,Urban,0,4320000.0,11.4,0
LN00212,53,Male,No,0,Graduate,No,115100000.0,10800000.0,1.0,114000000.0,60.0,Rural,3,2880000.0,18.7,1
LN00213,56,Male,Yes,1,Not Graduate,Yes,83500000.0,49700000.0,1.0,388000000.0,60.0,Semiurban,0,3170000.0,5.1,0
LN00214,41,Male,Yes,1,Graduate,No,64700000.0,18800000.0,0.0,336000000.0,36.0,Rural,4,2720000.0,11.3,0
LN00215,54,Female,Yes,0,Graduate,No,31300000.0,8400000.0,1.0,128000000.0,60.0,Urban,1,4600000.0,0.1,0
LN00216,33,Male,Yes,0,Graduate,No,132100000.0,70000000.0,1.0,433000000.0,36.0,Semiurban,1,4110000.0,19.5,1
LN00217,24,Male,Yes,1,Graduate,No,97000000.0,21600000.0,1.0,170000000.0,60.0,Urban,1,8700000.0,6.7,1
LN00218,25,Female,No,2,Graduate,No,99900000.0,24800000.0,1.0,309000000.0,60.0,Semiurban,1,1920000.0,0.9,1
LN00219,41,Male,No,0,Graduate,No,211300000.0,16000000.0,1.0,352000000.0,24.0,Semiurban,1,1910000.0,8.8,1
LN00220,61,Female,Yes,0,Graduate,No,112800000.0,87800000.0,1.0,218000000.0,48.0,Rural,2,2810000.0,8.9,0
LN00221,26,Male,Yes,0,Graduate,No,340300000.0,43500000.0,1.0,412000000.0,24.0,Semiurban,1,2600000.0,18.0,0
LN00222,41,Female,No,0,Graduate,No,87600000.0,21400000.0,0.0,231000000.0,36.0,Rural,2,5490000.0,9.2,0
LN00223,52,Male,Yes,0,Graduate,No,70300000.0,7600000.0,0.0,301000000.0,60.0,Semiurban,2,1430000.0,7.5,0
LN00224,30,Male,Yes,3+,Graduate,No,60100000.0,260800000.0,1.0,215000000.0,60.0,Semiurban,2,7300000.0,0.2,1
LN00225,53,Male,No,0,Graduate,,178600000.0,170500000.0,1.0,89000000.0,36.0,Urban,0,2460000.0,19.5,1
LN00226,34,Female,Yes,0,Graduate,No,226100000.0,111000000.0,1.0,234000000.0,12.0,Urban,0,6860000.0,1.8,0
LN00227,57,Female,Yes,2,Graduate,No,86500000.0,19900000.0,0.0,155000000.0,60.0,Urban,4,17650000.0,8.6,0
LN00228,47,Male,Yes,1,Not Graduate,No,66800000.0,23400000.0,1.0,538000000.0,36.0,Urban,1,6150000.0,6.2,0
LN00229,45,Male,Yes,0,Not Graduate,No,278400000.0,48200000.0,1.0,118000000.0,60.0,Urban,0,4650000.0,23.9,1
LN00230,28,Female,Yes,1,Graduate,No,54000000.0,17100000.0,1.0,490000000.0,72.0,Urban,1,6550000.0,15.2,0
LN00231,41,Male,No,3+,Graduate,Yes,209200000.0,15900000.0,1.0,227000000.0,60.0,Urban,2,2440000.0,0.7,1
LN00232,59,Male,Yes,0,Graduate,No,87700000.0,112400000.0,0.0,313000000.0,60.0,Semiurban,2,3610000.0,16.9,0
LN00233,21,Female,Yes,0,Not Graduate,,149300000.0,33500000.0,1.0,117000000.0,60.0,Semiurban,0,1870000.0,22.1,1
LN00234,55,Male,Yes,2,Graduate,No,217000000.0,14300000.0,1.0,211000000.0,,Rural,5,1960000.0,16.7,0
LN00235,43,Male,No,2,Not Graduate,No,155900000.0,75000000.0,1.0,173000000.0,60.0,Urban,1,3720000.0,13.1,1
LN00236,53,Male,Yes,3+,Not Graduate,No,102000000.0,22100000.0,0.0,795000000.0,60.0,Urban,1,3210000.0,8.2,0
LN00237,50,Male,No,0,Graduate,No,258600000.0,7200000.0,1.0,171000000.0,60.0,Rural,1,4060000.0,15.5,1
LN00238,40,Female,Yes,3+,Graduate,Yes,140700000.0,14100000.0,1.0,471000000.0,60.0,Rural,0,3300000.0,1.0,0
LN00239,34,Female,Yes,0,Graduate,Yes,909500000.0,23200000.0,1.0,475000000.0,60.0,Urban,2,2460000.0,5.6,1
LN00240,49,Female,Yes,2,Graduate,No,47000000.0,41700000.0,1.0,468000000.0,60.0,Urban,1,5730000.0,23.0,0
LN00241,27,Male,Yes,3+,Graduate,No,46600000.0,40200000.0,1.0,180000000.0,84.0,Rural,0,1950000.0,17.8,1
LN00242,47,Female,Yes,0,Not Graduate,No,207300000.0,93500000.0,1.0,675000000.0,60.0,Rural,0,3580000.0,2.4,1
LN00243,25,Male,No,0,Graduate,No,117900000.0,29000000.0,,756000000.0,60.0,Rural,1,6700000.0,16.8,0
LN00244,50,Female,No,1,Not Graduate,No,185600000.0,24100000.0,1.0,306000000.0,60.0,Semiurban,0,4930000.0,22.5,1
LN00245,49,Male,No,2,Graduate,No,65600000.0,94800000.0,1.0,194000000.0,60.0,Urban,0,2940000.0,16.8,1
LN00246,24,Female,Yes,0,Graduate,No,123600000.0,76600000.0,1.0,156000000.0,84.0,Urban,1,850000.0,14.8,1
LN00247,55,Male,Yes,2,Not Graduate,No,154300000.0,29500000.0,1.0,324000000.0,60.0,Semiurban,1,2360000.0,12.4,0
LN00248,39,Male,No,0,Not Graduate,No,89000000.0,44200000.0,1.0,259000000.0,60.0,Urban,1,13270000.0,14.8,1
LN00249,56,Male,Yes,0,Graduate,No,136300000.0,23900000.0,1.0,276000000.0,60.0,Urban,1,2520000.0,21.8,1
LN00250,22,Male,No,0,Graduate,No,56700000.0,13800000.0,,119000000.0,48.0,Rural,1,2990000.0,7.9,0
LN00251,29,Male,No,3+,Graduate,No,149100000.0,203000000.0,1.0,255000000.0,60.0,Urban,0,3380000.0,19.3,1
LN00252,43,Female,Yes,0,Graduate,No,265700000.0,22700000.0,1.0,469000000.0,84.0,Urban,4,4050000.0,16.0,1
LN00253,29,Female,No,1,Not Graduate,No,60800000.0,44300000.0,1.0,391000000.0,72.0,Semiurban,2,1900000.0,3.3,0
LN00254,35,Male,No,0,Graduate,No,58800000.0,10400000.0,1.0,199000000.0,60.0,Rural,0,5100000.0,6.0,0
LN00255,50,Female,Yes,3+,Graduate,No,230900000.0,63100000.0,0.0,235000000.0,60.0,Rural,0,,22.1,0
LN00256,27,Female,No,2,Not Graduate,No,58200000.0,13300000.0,1.0,111000000.0,60.0,Urban,2,900000.0,8.1,1
LN00257,51,Female,Yes,0,Graduate,No,190500000.0,134000000.0,0.0,173000000.0,48.0,Semiurban,2,510000.0,10.2,1
LN00258,25,Female,Yes,0,Not Graduate,No,123700000.0,147400000.0,0.0,207000000.0,84.0,Rural,0,2060000.0,8.3,0
LN00259,28,Female,Yes,0,Graduate,No,95400000.0,55000000.0,0.0,354000000.0,36.0,Semiurban,1,1290000.0,13.9,0
LN00260,47,Female,Yes,0,Graduate,No,268800000.0,38400000.0,1.0,170000000.0,60.0,Urban,0,3730000.0,1.7,1
LN00261,56,Female,Yes,2,Graduate,No,199900000.0,30100000.0,1.0,141000000.0,60.0,Semiurban,1,2310000.0,11.0,0
LN00262,28,Female,No,1,Graduate,No,140000000.0,33700000.0,1.0,379000000.0,60.0,Semiurban,1,4170000.0,12.5,0
LN00263,34,Male,Yes,0,Not Graduate,No,36700000.0,48600000.0,0.0,198000000.0,72.0,Semiurban,1,4210000.0,20.4,0
LN00264,62,Male,Yes,2,Graduate,No,177500000.0,37600000.0,1.0,158000000.0,60.0,Semiurban,1,1480000.0,5.3,1
LN00265,65,Male,No,0,Graduate,No,66600000.0,76800000.0,1.0,391000000.0,60.0,Urban,0,2320000.0,9.7,0
LN00266,47,Female,Yes,0,Graduate,No,106200000.0,16800000.0,1.0,322000000.0,24.0,Rural,0,2040000.0,13.2,0
LN00267,41,Male,No,0,Graduate,,120500000.0,118800000.0,1.0,223000000.0,36.0,Urban,0,5760000.0,20.2,1
LN00268,36,Female,Yes,0,Graduate,No,340700000.0,25000000.0,1.0,206000000.0,,Urban,0,2650000.0,17.5,1
LN00269,48,Female,No,1,Graduate,No,104400000.0,19300000.0,0.0,308000000.0,60.0,Semiurban,1,7200000.0,1.1,0
LN00270,47,Female,No,0,Graduate,No,54900000.0,46800000.0,1.0,336000000.0,60.0,Semiurban,2,7490000.0,8.7,0
LN00271,34,Male,Yes,1,Not Graduate,,269300000.0,49200000.0,1.0,280000000.0,,Semiurban,2,2730000.0,5.4,0
LN00272,22,Female,Yes,0,Graduate,Yes,178900000.0,8700000.0,1.0,267000000.0,36.0,Rural,0,1980000.0,3.1,0
LN00273,27,Female,Yes,2,Graduate,No,182600000.0,23800000.0,1.0,179000000.0,60.0,Rural,0,1630000.0,6.9,1
LN00274,64,Male,No,0,Graduate,Yes,272100000.0,6200000.0,0.0,185000000.0,72.0,Semiurban,1,4930000.0,14.3,0
LN00275,39,Female,No,0,Not Graduate,No,309600000.0,20400000.0,1.0,227000000.0,84.0,Semiurban,0,2800000.0,20.4,0
LN00276,42,Male,Yes,0,Graduate,No,73500000.0,21100000.0,1.0,147000000.0,36.0,Semiurban,0,1800000.0,22.1,1
LN00277,42,Female,Yes,0,Graduate,No,55800000.0,44400000.0,1.0,138000000.0,48.0,Semiurban,1,5620000.0,8.4,0
LN00278,56,Male,No,0,Graduate,No,190700000.0,18600000.0,1.0,238000000.0,48.0,Semiurban,0,,5.8,1
LN00279,23,Male,Yes,0,Graduate,No,103900000.0,22500000.0,1.0,431000000.0,84.0,Semiurban,0,1540000.0,14.3,1
LN00280,24,Male,No,2,Graduate,No,109200000.0,99300000.0,1.0,80000000.0,60.0,Rural,3,3860000.0,16.7,1
LN00281,33,Male,No,0,Graduate,No,64800000.0,182500000.0,,202000000.0,72.0,Semiurban,1,4530000.0,13.8,1
LN00282,42,Male,Yes,2,Not Graduate,Yes,165400000.0,16800000.0,1.0,290000000.0,72.0,Urban,2,9870000.0,20.7,0
LN00283,51,Female,Yes,1,Graduate,No,149700000.0,79100000.0,1.0,451000000.0,36.0,Rural,1,2670000.0,9.9,1
LN00284,43,Male,Yes,1,Not Graduate,Yes,110200000.0,47700000.0,1.0,673000000.0,60.0,Rural,0,3000000.0,8.3,0
LN00285,40,Male,Yes,1,Graduate,No,55900000.0,8700000.0,1.0,217000000.0,60.0,Urban,1,4770000.0,14.2,0
LN00286,63,Female,No,0,Graduate,No,233300000.0,18600000.0,0.0,740000000.0,60.0,Rural,1,7290000.0,16.5,0
LN00287,28,Female,No,2,Graduate,No,138100000.0,3100000.0,1.0,321000000.0,84.0,Semiurban,1,3970000.0,8.4,1
LN00288,46,Female,No,2,Graduate,No,221900000.0,45300000.0,1.0,391000000.0,36.0,Urban,0,3510000.0,6.3,1
LN00289,45,Female,Yes,2,Not Graduate,No,37700000.0,14800000.0,1.0,139000000.0,60.0,Semiurban,3,2030000.0,24.2,0
LN00290,42,Male,Yes,0,Graduate,No,123800000.0,39000000.0,1.0,321000000.0,36.0,Urban,1,2390000.0,17.7,0
LN00291,57,Female,No,1,Not Graduate,No,80900000.0,273700000.0,1.0,410000000.0,60.0,Semiurban,2,2700000.0,15.3,1
LN00292,33,Male,Yes,0,Graduate,No,122400000.0,125200000.0,1.0,171000000.0,36.0,Rural,0,4900000.0,7.1,1
LN00293,63,Female,Yes,1,Graduate,Yes,201600000.0,18900000.0,1.0,60000000.0,60.0,Urban,2,4110000.0,23.0,1
LN00294,35,Female,Yes,0,Graduate,No,147100000.0,15600000.0,1.0,271000000.0,60.0,Urban,0,1850000.0,13.2,1
LN00295,45,Female,No,0,Graduate,No,121200000.0,98500000.0,1.0,222000000.0,60.0,Urban,0,5440000.0,6.8,0
LN00296,44,Female,No,1,Graduate,Yes,120800000.0,15700000.0,1.0,524000000.0,84.0,Semiurban,1,2670000.0,9.0,0
LN00297,59,Female,Yes,2,Not Graduate,No,50900000.0,77300000.0,1.0,186000000.0,,Semiurban,1,2690000.0,9.3,0
LN00298,40,Male,No,0,Graduate,No,72900000.0,312300000.0,0.0,170000000.0,,Semiurban,0,5140000.0,0.9,0
LN00299,33,Female,Yes,1,Graduate,No,222300000.0,60100000.0,1.0,131000000.0,60.0,Rural,0,5600000.0,10.2,0
LN00300,21,Female,Yes,1,Not Graduate,No,90900000.0,90200000.0,1.0,177000000.0,,Semiurban,2,3820000.0,6.5,1
LN00301,37,Female,Yes,3+,Graduate,No,224700000.0,82300000.0,1.0,1084000000.0,48.0,Semiurban,0,11120000.0,11.3,0
LN00302,58,Male,No,1,Not Graduate,No,189000000.0,22400000.0,1.0,104000000.0,,Urban,1,810000.0,14.0,1
LN00303,21,Male,Yes,0,Graduate,No,194600000.0,44100000.0,1.0,120000000.0,36.0,Semiurban,1,5900000.0,8.4,1
LN00304,61,Female,Yes,0,Not Graduate,No,144100000.0,16300000.0,1.0,243000000.0,72.0,Urban,2,1490000.0,0.8,1
LN00305,45,Male,Yes,1,Graduate,No,94400000.0,98200000.0,1.0,741000000.0,84.0,Semiurban,0,2960000.0,23.2,1
LN00306,27,Male,No,0,Not Graduate,No,110400000.0,14700000.0,1.0,376000000.0,36.0,Semiurban,2,3050000.0,2.9,0
LN00307,34,Male,No,3+,Graduate,No,170700000.0,61300000.0,1.0,587000000.0,60.0,Semiurban,1,2900000.0,8.8,1
LN00308,45,Female,Yes,3+,Not Graduate,No,37300000.0,86600000.0,1.0,202000000.0,,Urban,0,1590000.0,18.2,1
LN00309,35,Male,No,3+,Graduate,No,237800000.0,23600000.0,1.0,116000000.0,60.0,Semiurban,0,1170000.0,22.0,1
LN00310,25,Male,Yes,0,Not Graduate,No,91100000.0,19700000.0,1.0,,36.0,Semiurban,0,790000.0,16.2,1
LN00311,50,Male,Yes,2,Not Graduate,No,114400000.0,30600000.0,1.0,233000000.0,48.0,Rural,2,2610000.0,6.0,1
LN00312,51,Female,Yes,1,Not Graduate,No,115000000.0,17100000.0,1.0,252000000.0,60.0,Semiurban,1,3320000.0,16.6,0
LN00313,26,Female,No,0,Graduate,No,117400000.0,39700000.0,0.0,222000000.0,60.0,Rural,1,4580000.0,10.1,0
LN00314,33,Male,Yes,0,Graduate,No,58300000.0,16800000.0,1.0,346000000.0,60.0,Semiurban,2,6800000.0,18.6,0
LN00315,31,Male,Yes,0,Not Graduate,No,130400000.0,17800000.0,1.0,169000000.0,72.0,Rural,4,5440000.0,9.9,1
LN00316,50,Female,Yes,0,Graduate,No,166400000.0,54200000.0,1.0,150000000.0,24.0,Rural,0,6030000.0,2.2,0
LN00317,53,Male,Yes,3+,Graduate,No,39000000.0,57400000.0,1.0,129000000.0,60.0,Semiurban,1,1500000.0,13.2,0
LN00318,53,Female,No,2,Graduate,No,58700000.0,27700000.0,1.0,280000000.0,24.0,Rural,0,6540000.0,1.1,0
LN00319,63,Male,No,0,Graduate,No,196400000.0,9400000.0,1.0,265000000.0,36.0,Urban,1,3920000.0,15.6,1
LN00320,55,Female,Yes,1,Graduate,No,177300000.0,89300000.0,1.0,456000000.0,48.0,Semiurban,1,1220000.0,7.9,1
LN00321,35,Male,No,0,Graduate,No,141400000.0,24400000.0,1.0,585000000.0,24.0,Rural,2,6390000.0,22.1,0
LN00322,25,Female,Yes,0,Graduate,No,82500000.0,182200000.0,1.0,129000000.0,60.0,Urban,0,1630000.0,12.5,0
LN00323,48,Male,Yes,0,Graduate,No,177900000.0,31500000.0,1.0,253000000.0,60.0,Urban,1,1460000.0,0.9,0
LN00324,62,Female,Yes,1,Not Graduate,No,61900000.0,39000000.0,,223000000.0,60.0,Semiurban,0,8890000.0,16.0,0
LN00325,64,Female,No,1,Graduate,No,111300000.0,24800000.0,1.0,,24.0,Semiurban,0,3570000.0,20.8,0
LN00326,31,Female,Yes,2,Not Graduate,,58500000.0,42500000.0,1.0,187000000.0,36.0,Semiurban,1,1450000.0,1.1,1
LN00327,31,Male,No,2,Graduate,No,109800000.0,564900000.0,1.0,592000000.0,60.0,Semiurban,0,2070000.0,18.6,1
LN00328,22,Male,Yes,0,Graduate,Yes,68100000.0,26500000.0,1.0,177000000.0,24.0,Urban,0,6330000.0,19.0,0
LN00329,27,,No,2,Graduate,No,181900000.0,97200000.0,1.0,161000000.0,36.0,Rural,1,1300000.0,17.0,1
LN00330,45,Female,Yes,0,Graduate,Yes,152300000.0,37600000.0,1.0,243000000.0,12.0,Urban,0,2730000.0,12.3,0
LN00331,45,,No,0,Graduate,No,87700000.0,89500000.0,0.0,413000000.0,72.0,Rural,0,2730000.0,16.2,0
LN00332,37,Male,No,1,Graduate,No,218600000.0,7500000.0,,211000000.0,60.0,Semiurban,0,20290000.0,12.2,0
LN00333,34,Male,Yes,0,Graduate,Yes,70900000.0,165900000.0,1.0,268000000.0,24.0,Urban,3,,9.4,0
LN00334,58,Female,No,0,Graduate,No,117700000.0,46000000.0,1.0,71000000.0,60.0,Semiurban,1,1120000.0,1.2,1
LN00335,41,Female,Yes,0,Graduate,No,85600000.0,28300000.0,1.0,342000000.0,72.0,Semiurban,5,2030000.0,12.4,0
LN00336,57,Female,Yes,0,Not Graduate,No,180500000.0,72100000.0,1.0,282000000.0,36.0,Rural,1,1930000.0,19.6,1
LN00337,64,Female,Yes,3+,Graduate,No,171000000.0,39300000.0,1.0,407000000.0,36.0,Semiurban,0,3090000.0,1.3,0
LN00338,35,Male,No,0,Graduate,No,245600000.0,14000000.0,0.0,90000000.0,84.0,Rural,2,2170000.0,0.9,0
LN00339,30,Male,No,1,Graduate,Yes,125600000.0,5000000.0,0.0,212000000.0,72.0,Semiurban,2,5460000.0,4.2,0
LN00340,63,Male,Yes,3+,Not Graduate,No,23600000.0,150800000.0,1.0,425000000.0,60.0,Urban,1,3210000.0,7.4,0
LN00341,49,Female,No,1,Graduate,No,94700000.0,29300000.0,1.0,,36.0,Semiurban,1,1530000.0,12.5,0
LN00342,34,Male,Yes,0,Graduate,No,283800000.0,21400000.0,1.0,257000000.0,,Semiurban,1,2550000.0,20.7,1
LN00343,48,Male,Yes,3+,Not Graduate,No,100400000.0,22800000.0,1.0,200000000.0,72.0,Urban,2,2500000.0,0.7,1
LN00344,44,Male,Yes,0,Graduate,No,41800000.0,112900000.0,1.0,202000000.0,60.0,Urban,1,6720000.0,19.5,1
LN00345,61,Male,Yes,0,Not Graduate,No,153600000.0,23600000.0,,475000000.0,60.0,Semiurban,1,5530000.0,17.9,0
LN00346,32,Female,Yes,1,Graduate,No,160100000.0,58600000.0,1.0,114000000.0,12.0,Semiurban,3,4980000.0,12.5,1
LN00347,65,Male,Yes,0,Not Graduate,No,80400000.0,26800000.0,0.0,243000000.0,36.0,Rural,1,1820000.0,4.8,0
LN00348,63,Male,Yes,2,Graduate,No,104800000.0,12800000.0,1.0,287000000.0,60.0,Urban,1,3760000.0,2.1,0
LN00349,29,Female,Yes,0,Graduate,No,75300000.0,72000000.0,1.0,419000000.0,60.0,Semiurban,0,1350000.0,4.0,1
LN00350,28,Male,No,1,Graduate,No,160000000.0,84600000.0,1.0,234000000.0,60.0,Semiurban,2,4770000.0,8.3,1
LN00351,44,Male,Yes,2,Graduate,No,123800000.0,20300000.0,1.0,426000000.0,60.0,Rural,0,7080000.0,13.3,1
LN00352,23,Male,No,3+,Graduate,No,63200000.0,34000000.0,1.0,243000000.0,60.0,Urban,0,700000.0,8.7,1
LN00353,34,Female,Yes,0,Graduate,No,119400000.0,37800000.0,1.0,267000000.0,60.0,Urban,2,2850000.0,14.0,1
LN00354,40,Male,Yes,0,Graduate,No,80200000.0,50000000.0,1.0,261000000.0,36.0,Urban,2,,22.0,0
LN00355,64,Female,Yes,3+,Not Graduate,No,268000000.0,169400000.0,1.0,358000000.0,84.0,Rural,2,5720000.0,3.2,0
LN00356,65,Female,No,1,Graduate,No,196200000.0,27000000.0,1.0,337000000.0,12.0,Urban,1,2010000.0,22.4,1
LN00357,27,Female,Yes,0,Not Graduate,Yes,112200000.0,26900000.0,1.0,136000000.0,60.0,Rural,0,1990000.0,4.9,0
LN00358,61,Male,Yes,0,Graduate,No,125500000.0,30400000.0,1.0,282000000.0,36.0,Semiurban,1,3400000.0,12.3,1
LN00359,25,Female,No,2,Graduate,No,209600000.0,16500000.0,1.0,337000000.0,60.0,Rural,4,4650000.0,18.3,0
LN00360,54,Male,No,1,Graduate,No,109100000.0,8800000.0,1.0,559000000.0,60.0,Urban,1,3510000.0,17.4,0
LN00361,59,Male,Yes,1,Not Graduate,No,182100000.0,39000000.0,1.0,144000000.0,36.0,Semiurban,1,,19.0,1
LN00362,61,Female,Yes,2,Not Graduate,No,270400000.0,53400000.0,1.0,336000000.0,60.0,Rural,1,4930000.0,17.8,1
LN00363,31,Male,Yes,0,Graduate,No,91600000.0,35100000.0,1.0,206000000.0,60.0,Urban,1,2120000.0,0.4,1
LN00364,61,Male,Yes,0,Graduate,Yes,296700000.0,33300000.0,1.0,278000000.0,60.0,Semiurban,1,3090000.0,12.4,1
LN00365,26,Male,No,1,Not Graduate,No,252900000.0,17100000.0,0.0,139000000.0,24.0,Rural,1,4470000.0,9.5,1
LN00366,44,Male,Yes,3+,Graduate,No,137600000.0,42800000.0,1.0,248000000.0,36.0,Urban,0,1750000.0,23.2,1
LN00367,42,Male,Yes,0,Graduate,No,94000000.0,40100000.0,1.0,298000000.0,84.0,Rural,3,1890000.0,23.9,1
LN00368,35,Female,Yes,2,Graduate,No,136600000.0,51200000.0,1.0,147000000.0,36.0,Urban,1,1100000.0,6.4,0
LN00369,21,Female,Yes,0,Graduate,No,104900000.0,45300000.0,1.0,555000000.0,60.0,Urban,0,6960000.0,17.8,0
LN00370,55,Male,No,0,Not Graduate,No,77600000.0,48000000.0,1.0,107000000.0,48.0,Urban,1,13900000.0,5.9,0
LN00371,36,Female,Yes,3+,Not Graduate,No,160800000.0,100500000.0,1.0,336000000.0,60.0,Semiurban,1,1900000.0,18.7,0
LN00372,50,Male,Yes,0,Not Graduate,No,68300000.0,55300000.0,1.0,66000000.0,,Urban,2,4560000.0,7.5,1
LN00373,39,Male,Yes,0,Graduate,No,99600000.0,51400000.0,1.0,217000000.0,60.0,Semiurban,1,7310000.0,18.3,0
LN00374,37,Male,Yes,2,Graduate,No,100300000.0,8700000.0,1.0,325000000.0,60.0,Semiurban,0,1350000.0,0.7,0
LN00375,60,Male,Yes,0,Graduate,No,56600000.0,81300000.0,1.0,370000000.0,60.0,Urban,3,3890000.0,17.6,1
LN00376,25,Male,Yes,0,Graduate,No,172400000.0,27600000.0,1.0,236000000.0,84.0,Urban,0,7730000.0,10.5,1
LN00377,54,Male,No,2,Graduate,Yes,105800000.0,37300000.0,1.0,219000000.0,60.0,Urban,0,2540000.0,18.5,0
LN00378,54,Male,No,0,Not Graduate,No,245100000.0,12600000.0,1.0,342000000.0,60.0,Urban,0,2890000.0,2.3,1
LN00379,38,Female,No,1,Graduate,No,104900000.0,186300000.0,1.0,422000000.0,60.0,Semiurban,0,8060000.0,21.7,1
LN00380,32,Male,No,0,Graduate,No,96000000.0,4800000.0,0.0,534000000.0,60.0,Semiurban,2,2280000.0,16.6,0
LN00381,21,Male,Yes,0,Graduate,No,73000000.0,115100000.0,1.0,123000000.0,60.0,Rural,1,2050000.0,9.3,1
LN00382,63,Male,Yes,2,Graduate,No,122600000.0,49200000.0,1.0,224000000.0,60.0,Semiurban,2,2700000.0,8.5,1
LN00383,63,Female,Yes,0,Graduate,No,123000000.0,7600000.0,1.0,75000000.0,72.0,Rural,0,11000000.0,7.4,0
LN00384,31,Male,No,2,Graduate,No,180500000.0,178500000.0,1.0,118000000.0,84.0,Semiurban,3,5380000.0,14.7,1
LN00385,22,Female,Yes,3+,Graduate,Yes,124500000.0,52800000.0,0.0,170000000.0,60.0,Rural,2,4490000.0,1.0,0
LN00386,26,Male,Yes,2,Graduate,No,379600000.0,5300000.0,1.0,402000000.0,60.0,Urban,0,4460000.0,17.8,1
LN00387,24,Male,Yes,0,Not Graduate,No,154200000.0,25000000.0,1.0,192000000.0,48.0,Urban,1,1410000.0,19.7,1
LN00388,58,Female,Yes,0,Graduate,Yes,69700000.0,53700000.0,0.0,213000000.0,72.0,Semiurban,0,4590000.0,6.3,0
LN00389,61,Male,No,3+,Not Graduate,No,66600000.0,137800000.0,1.0,295000000.0,60.0,Semiurban,1,2310000.0,3.5,0
LN00390,27,Male,No,0,Graduate,No,161000000.0,25200000.0,1.0,173000000.0,72.0,Rural,0,2720000.0,24.3,1
LN00391,54,Male,Yes,2,Graduate,No,68500000.0,4200000.0,1.0,83000000.0,60.0,Semiurban,0,2620000.0,15.8,1
LN00392,29,Female,No,2,Graduate,Yes,166400000.0,112500000.0,1.0,166000000.0,60.0,Rural,1,6050000.0,17.3,1
LN00393,37,Female,Yes,0,Not Graduate,No,196400000.0,52100000.0,1.0,234000000.0,24.0,Urban,3,11270000.0,15.8,0
LN00394,47,Female,Yes,0,Graduate,No,199000000.0,5900000.0,1.0,323000000.0,60.0,Semiurban,3,1650000.0,6.2,1
LN00395,53,Female,Yes,1,Graduate,No,74400000.0,46000000.0,,223000000.0,60.0,Semiurban,1,6640000.0,20.0,0
LN00396,60,Male,No,1,Not Graduate,No,199200000.0,50100000.0,0.0,321000000.0,60.0,Urban,0,2840000.0,12.0,0
LN00397,23,Female,Yes,0,Not Graduate,No,143300000.0,27000000.0,1.0,416000000.0,48.0,Rural,1,5480000.0,6.6,1
LN00398,29,Male,Yes,1,Graduate,Yes,85900000.0,18100000.0,1.0,463000000.0,48.0,Semiurban,1,3980000.0,14.8,0
LN00399,33,Female,No,2,Not Graduate,Yes,109900000.0,21500000.0,1.0,275000000.0,72.0,Urban,0,,22.1,1
LN00400,34,Male,Yes,0,Graduate,No,155500000.0,27000000.0,1.0,134000000.0,60.0,Semiurban,0,2080000.0,19.4,0
LN00401,65,Male,Yes,0,Graduate,Yes,82900000.0,46500000.0,,126000000.0,36.0,Semiurban,1,2780000.0,17.8,1
LN00402,55,Female,No,2,Graduate,No,141700000.0,65800000.0,,133000000.0,60.0,Semiurban,3,4160000.0,6.7,1
LN00403,35,Male,No,2,Not Graduate,No,265800000.0,6300000.0,1.0,138000000.0,24.0,Semiurban,0,4580000.0,7.0,1
LN00404,64,Female,No,3+,Graduate,No,203900000.0,43000000.0,1.0,264000000.0,48.0,Semiurban,0,25910000.0,20.8,1
LN00405,43,Male,No,0,Not Graduate,No,125500000.0,51700000.0,0.0,706000000.0,60.0,Urban,0,4750000.0,20.0,0
LN00406,43,Female,Yes,3+,Graduate,No,136500000.0,40100000.0,1.0,281000000.0,36.0,Urban,1,1310000.0,21.5,0
LN00407,40,Female,Yes,2,Graduate,No,89300000.0,25300000.0,1.0,239000000.0,72.0,Urban,0,7840000.0,23.7,0
LN00408,27,Male,No,2,Graduate,No,90700000.0,109000000.0,,424000000.0,60.0,Semiurban,2,4930000.0,9.1,1
LN00409,63,Female,Yes,0,Not Graduate,No,51500000.0,102600000.0,1.0,158000000.0,60.0,Urban,3,2900000.0,15.0,1
