Customer_ID,Age,Annual_Income,Average_Monthly_Balance,Monthly_Transactions,Digital_Transactions_Pct,Credit_Card_Count,Existing_Loan_Count,Investment_Balance,Tenure_Years,Monthly_Income
C00316,50,57500000.0,20000000.0,31,28.3,1,1,1500000.0,4.5,4800000.0
C00317,53,104400000.0,27500000.0,25,60.6,1,0,8300000.0,8.5,8700000.0
C00318,53,228300000.0,67600000.0,23,88.0,2,3,29100000.0,12.8,19000000.0
C00319,63,103900000.0,150100000.0,31,77.1,2,0,37600000.0,16.6,8700000.0
C00320,55,95600000.0,,33,57.9,0,1,22300000.0,18.2,8000000.0
C00321,35,51400000.0,72100000.0,34,100.0,2,0,28500000.0,1.8,4300000.0
C00322,25,367100000.0,13200000.0,26,56.2,0,0,106900000.0,14.4,30600000.0
C00323,48,220500000.0,55400000.0,28,25.0,3,1,25400000.0,5.5,18400000.0
C00324,62,213800000.0,42800000.0,34,74.1,3,0,36700000.0,14.3,17800000.0
C00325,64,238400000.0,127900000.0,20,29.4,1,3,144800000.0,6.5,19900000.0
C00326,31,192300000.0,28400000.0,29,48.4,1,0,3400000.0,11.5,16000000.0
C00327,31,122400000.0,36600000.0,34,77.5,0,2,163900000.0,10.6,10200000.0
C00328,22,127900000.0,110700000.0,23,55.8,1,3,1500000.0,17.5,10700000.0
C00329,27,110700000.0,41600000.0,20,76.6,1,0,10100000.0,13.1,9200000.0
C00330,45,596300000.0,17500000.0,20,41.8,4,1,13500000.0,5.0,49700000.0
C00331,45,190100000.0,393700000.0,29,82.2,0,0,4100000.0,12.7,15800000.0
C00332,37,108500000.0,18000000.0,18,31.2,1,1,,12.9,9000000.0
C00333,34,180800000.0,42600000.0,36,91.4,1,2,23600000.0,7.4,15100000.0
C00334,58,80300000.0,60400000.0,27,55.5,2,1,56400000.0,5.4,6700000.0
C00335,41,320300000.0,,36,95.6,3,1,54500000.0,18.2,26700000.0
C00336,57,97300000.0,38300000.0,36,48.2,3,2,30300000.0,3.2,8100000.0
C00337,64,184400000.0,38500000.0,24,100.0,3,2,85600000.0,3.0,15400000.0
C00338,35,251600000.0,36900000.0,25,45.8,2,1,50800000.0,11.9,21000000.0
C00339,30,173000000.0,17400000.0,24,29.1,2,1,17500000.0,6.3,14400000.0
C00340,63,147500000.0,279900000.0,33,65.9,3,2,28500000.0,10.2,12300000.0
C00341,49,140800000.0,37300000.0,21,89.7,1,0,12400000.0,5.5,11700000.0
C00342,34,135700000.0,74700000.0,31,80.8,1,1,6500000.0,7.5,11300000.0
C00343,48,101900000.0,33900000.0,26,88.3,1,2,40000000.0,8.3,8500000.0
C00344,44,109300000.0,33300000.0,32,81.2,1,3,4800000.0,11.3,9100000.0
C00345,61,315900000.0,30600000.0,21,48.6,1,1,20300000.0,1.8,26300000.0
C00346,32,131900000.0,12100000.0,35,80.3,1,1,2000000.0,8.8,11000000.0
C00347,65,90900000.0,39300000.0,31,66.9,5,0,27000000.0,13.8,7600000.0
C00348,63,105400000.0,31800000.0,34,50.8,0,1,11200000.0,14.2,8800000.0
C00349,29,256400000.0,121800000.0,24,68.6,1,1,46700000.0,5.6,21400000.0
C00350,28,203000000.0,16300000.0,24,63.9,2,3,19600000.0,11.0,16900000.0
C00351,44,190500000.0,27600000.0,30,93.3,0,2,21700000.0,7.8,15900000.0
C00352,23,121500000.0,21000000.0,33,54.7,0,1,26500000.0,0.9,10100000.0
C00353,34,191900000.0,153400000.0,28,53.8,3,0,12800000.0,8.8,16000000.0
C00354,40,98300000.0,21500000.0,30,51.0,0,0,13400000.0,13.5,8200000.0
C00355,64,121400000.0,72600000.0,21,100.0,0,1,13400000.0,18.9,10100000.0
C00356,65,238700000.0,102600000.0,27,52.1,1,1,21800000.0,2.4,19900000.0
C00357,27,226400000.0,39700000.0,34,90.9,3,0,13500000.0,8.7,18900000.0
C00358,61,81600000.0,14000000.0,30,44.4,1,0,41000000.0,18.8,6800000.0
C00359,25,87500000.0,14100000.0,17,75.1,0,1,3600000.0,9.5,7300000.0
C00360,54,148600000.0,,23,70.3,0,0,4800000.0,17.9,12400000.0
C00361,59,361800000.0,15400000.0,30,89.7,1,0,199600000.0,13.7,30200000.0
C00362,61,48800000.0,62800000.0,25,86.8,0,1,15500000.0,17.3,4100000.0
C00363,31,163200000.0,49600000.0,28,66.6,2,0,8200000.0,15.2,13600000.0
C00364,61,65700000.0,62000000.0,31,54.3,1,1,24300000.0,1.6,5500000.0
C00365,26,98800000.0,67200000.0,21,97.5,2,0,58100000.0,15.3,8200000.0
C00366,44,114600000.0,20300000.0,31,52.3,2,2,50600000.0,2.7,9600000.0
C00367,42,111100000.0,19600000.0,29,19.6,1,2,11000000.0,15.0,9300000.0
C00368,35,104400000.0,82600000.0,30,27.8,0,1,14200000.0,8.5,8700000.0
C00369,21,140600000.0,26400000.0,25,32.7,1,1,17300000.0,13.8,11700000.0
C00370,55,104300000.0,4300000.0,27,76.9,2,3,35200000.0,1.4,8700000.0
C00371,36,62600000.0,78100000.0,20,100.0,4,2,26300000.0,2.5,5200000.0
C00372,50,215000000.0,,23,24.2,4,0,9100000.0,2.3,17900000.0
C00373,39,211800000.0,66900000.0,24,49.3,2,2,14300000.0,7.6,17600000.0
C00374,37,222600000.0,147000000.0,21,66.8,0,0,18700000.0,3.6,18600000.0
C00375,60,60000000.0,45600000.0,32,95.9,1,2,127600000.0,0.4,5000000.0
C00376,25,165000000.0,104900000.0,21,49.2,0,2,20600000.0,17.6,13800000.0
C00377,54,203000000.0,51300000.0,33,76.8,1,1,951900000.0,15.1,16900000.0
C00378,54,79400000.0,173500000.0,32,60.0,0,3,,11.5,6600000.0
C00379,38,140700000.0,18200000.0,27,100.0,3,0,3900000.0,14.5,11700000.0
C00380,32,131300000.0,44700000.0,24,67.9,2,1,36800000.0,6.2,10900000.0
C00381,21,385600000.0,79700000.0,26,72.1,1,2,79100000.0,14.2,32100000.0
C00382,63,403500000.0,38300000.0,28,66.7,5,1,42200000.0,10.5,33600000.0
C00383,63,56100000.0,119800000.0,21,56.7,0,2,31000000.0,2.0,4700000.0
C00384,31,551900000.0,31200000.0,29,84.0,0,4,16500000.0,13.4,46000000.0
C00385,22,84600000.0,261300000.0,27,41.8,0,1,18300000.0,19.9,7000000.0
C00386,26,240100000.0,273300000.0,25,25.0,0,3,1900000.0,5.3,20000000.0
C00387,24,238700000.0,57200000.0,38,62.0,0,0,64300000.0,0.3,19900000.0
C00388,58,81000000.0,72000000.0,31,81.3,2,0,16500000.0,15.1,6800000.0
C00389,61,183600000.0,123900000.0,37,53.4,2,1,88200000.0,5.7,15300000.0
C00390,27,132000000.0,16400000.0,23,68.7,0,1,13900000.0,8.2,11000000.0
C00391,54,189900000.0,14800000.0,25,40.6,3,3,23600000.0,0.4,15800000.0
C00392,29,158900000.0,130900000.0,18,86.3,2,0,,1.5,13200000.0
C00393,37,270300000.0,56800000.0,22,78.0,2,0,108700000.0,14.2,22500000.0
C00394,47,145900000.0,37100000.0,32,65.4,1,2,63100000.0,19.3,12200000.0
C00395,53,127700000.0,45400000.0,22,68.4,2,0,3200000.0,11.9,10600000.0
C00396,60,255800000.0,5900000.0,25,37.1,1,3,6100000.0,16.9,21300000.0
C00397,23,192600000.0,38300000.0,25,38.0,0,2,54100000.0,4.3,16000000.0
C00398,29,209400000.0,23700000.0,31,62.6,2,0,11600000.0,1.5,17400000.0
C00399,33,97100000.0,98200000.0,23,75.3,1,0,27100000.0,7.1,8100000.0
C00400,34,78800000.0,104800000.0,25,76.3,2,0,31400000.0,4.3,6600000.0
C00401,65,102500000.0,73500000.0,25,57.7,1,2,33100000.0,12.4,8500000.0
C00402,55,99500000.0,63000000.0,25,79.9,1,2,7800000.0,19.1,8300000.0
C00403,35,215700000.0,12600000.0,28,93.4,2,3,77000000.0,4.8,18000000.0
C00404,64,239500000.0,74300000.0,33,63.2,3,0,14000000.0,18.1,20000000.0
C00405,43,128600000.0,76800000.0,27,71.2,1,2,47800000.0,10.8,10700000.0
C00406,43,307600000.0,129700000.0,22,60.8,1,0,19900000.0,2.2,25600000.0
C00407,40,297200000.0,272400000.0,26,62.5,1,2,206800000.0,10.8,24800000.0
C00408,27,160100000.0,10700000.0,22,68.4,3,1,123000000.0,9.4,13300000.0
C00409,63,89100000.0,32300000.0,24,99.1,2,0,260800000.0,15.0,7400000.0
C00410,21,333000000.0,,19,83.3,2,1,154000000.0,15.0,27800000.0
C00411,28,135400000.0,52100000.0,24,81.5,2,1,21600000.0,12.9,11300000.0
C00412,31,150100000.0,45500000.0,31,55.9,0,1,13900000.0,13.4,12500000.0
C00413,33,116100000.0,36900000.0,36,47.0,3,2,7200000.0,12.2,9700000.0
C00414,26,85800000.0,107800000.0,27,72.8,0,1,33500000.0,4.9,7200000.0
C00415,21,62400000.0,17600000.0,32,89.9,0,1,25700000.0,18.5,5200000.0
C00416,51,198300000.0,18600000.0,33,99.5,1,1,23800000.0,4.4,16500000.0
C00417,64,91000000.0,18800000.0,26,15.9,3,1,10000000.0,12.0,7600000.0
C00418,26,753200000.0,33100000.0,30,100.0,1,2,37200000.0,15.5,62800000.0
C00419,34,77000000.0,15800000.0,29,73.3,2,0,16400000.0,1.9,6400000.0
C00420,43,70100000.0,43200000.0,31,83.2,1,0,14700000.0,9.1,5800000.0
C00421,62,185300000.0,39100000.0,27,30.2,1,0,29900000.0,0.8,15400000.0
C00422,52,324700000.0,23100000.0,29,60.3,1,1,22900000.0,4.7,27100000.0
C00423,55,145100000.0,94600000.0,28,81.5,1,1,5200000.0,12.8,12100000.0
C00424,47,191800000.0,42800000.0,20,41.5,1,1,10500000.0,18.3,16000000.0
C00425,39,50800000.0,111000000.0,27,7.2,0,1,44900000.0,6.2,4200000.0
C00426,29,96400000.0,38100000.0,27,71.7,2,2,23700000.0,16.7,8000000.0
C00427,59,77600000.0,44100000.0,28,,1,2,3000000.0,10.6,6500000.0
C00428,57,49400000.0,27900000.0,25,93.8,1,1,53900000.0,15.3,4100000.0
C00429,22,149300000.0,44700000.0,30,61.8,1,3,23700000.0,16.2,12400000.0
C00430,53,40800000.0,82400000.0,26,63.3,0,0,7800000.0,12.8,3400000.0
C00431,24,67700000.0,31700000.0,26,79.0,0,0,12000000.0,8.6,5600000.0
C00432,54,104200000.0,69900000.0,26,85.7,0,2,30000000.0,11.8,8700000.0
C00433,58,88600000.0,22600000.0,28,50.8,1,1,2200000.0,13.9,7400000.0
C00434,26,174100000.0,85800000.0,26,83.9,1,0,39700000.0,17.3,14500000.0
C00435,40,165600000.0,27500000.0,34,54.6,1,2,74000000.0,11.1,13800000.0
C00436,26,228900000.0,92800000.0,29,65.3,0,0,66600000.0,17.5,19100000.0
C00437,46,211800000.0,47400000.0,31,78.4,0,0,89000000.0,7.9,17600000.0
C00438,62,262200000.0,163900000.0,23,81.9,0,1,10600000.0,15.2,21800000.0
C00439,24,139900000.0,16900000.0,30,71.4,0,0,78000000.0,12.3,11700000.0
C00440,38,165400000.0,12800000.0,35,43.4,1,0,33700000.0,1.7,13800000.0
C00441,64,185500000.0,26700000.0,30,27.6,1,0,10000000.0,10.1,15500000.0
C00442,34,151300000.0,13900000.0,30,61.2,1,0,41800000.0,15.3,12600000.0
C00443,26,112500000.0,13900000.0,26,84.4,1,2,40400000.0,13.5,9400000.0
C00444,42,116600000.0,76300000.0,30,74.0,1,1,136100000.0,11.4,9700000.0
C00445,43,89300000.0,44800000.0,33,69.8,0,0,93300000.0,15.9,7400000.0
C00446,50,176500000.0,29900000.0,29,64.9,1,2,11700000.0,18.1,14700000.0
C00447,35,132900000.0,32400000.0,25,71.2,0,0,36400000.0,3.0,11100000.0
C00448,64,97200000.0,27100000.0,42,45.1,3,0,35900000.0,5.3,8100000.0
C00449,44,97300000.0,183000000.0,31,80.6,1,1,33000000.0,19.8,8100000.0
C00450,33,71900000.0,24100000.0,31,81.9,2,1,17900000.0,5.0,6000000.0
C00451,64,239800000.0,14600000.0,34,57.9,2,2,172300000.0,16.6,20000000.0
C00452,62,146200000.0,88500000.0,37,73.7,4,1,12600000.0,10.7,12200000.0
C00453,43,87100000.0,37500000.0,34,30.7,1,3,156300000.0,7.8,7300000.0
C00454,22,218400000.0,254600000.0,31,68.6,2,2,5200000.0,14.6,18200000.0
C00455,47,102900000.0,28800000.0,30,62.3,1,2,16400000.0,15.1,8600000.0
C00456,45,64600000.0,92400000.0,34,90.2,2,0,58000000.0,5.6,5400000.0
C00457,27,245500000.0,112900000.0,26,61.0,2,1,7900000.0,0.4,20500000.0
C00458,49,104200000.0,28900000.0,28,82.4,1,1,11100000.0,15.6,8700000.0
C00459,58,111800000.0,23900000.0,29,57.2,1,2,45000000.0,13.9,9300000.0
C00460,25,143200000.0,84500000.0,30,19.3,2,2,3700000.0,2.6,11900000.0
C00461,53,262500000.0,73400000.0,21,60.5,0,1,84300000.0,0.9,21900000.0
C00462,27,141600000.0,13600000.0,23,68.9,0,1,127100000.0,13.3,11800000.0
C00463,54,72400000.0,17200000.0,24,68.0,0,0,133300000.0,12.1,6000000.0
C00464,39,188800000.0,5200000.0,28,68.3,0,1,35800000.0,15.3,15700000.0
C00465,21,107200000.0,74600000.0,26,54.9,0,1,15600000.0,17.5,8900000.0
C00466,64,395400000.0,36000000.0,29,58.5,4,0,16800000.0,13.3,33000000.0
C00467,28,139900000.0,39200000.0,25,42.5,1,1,34300000.0,12.8,11700000.0
C00468,47,41000000.0,10700000.0,35,25.1,4,0,28800000.0,10.5,3400000.0
C00469,29,170400000.0,17700000.0,34,62.9,1,1,16500000.0,11.4,14200000.0
C00470,62,408000000.0,30000000.0,27,50.1,1,1,142800000.0,19.5,34000000.0
C00471,54,333100000.0,25400000.0,21,86.6,1,1,19100000.0,1.1,27800000.0
C00472,57,383200000.0,49700000.0,34,21.4,0,0,121500000.0,11.0,31900000.0
C00473,40,79900000.0,73900000.0,37,70.8,5,0,27900000.0,5.1,6700000.0
C00474,42,231200000.0,309800000.0,27,100.0,1,0,26100000.0,14.6,19300000.0
C00475,49,94100000.0,44200000.0,36,61.3,1,2,44200000.0,15.0,7800000.0
C00476,56,158400000.0,116100000.0,24,64.9,2,1,43600000.0,5.5,13200000.0
C00477,59,69500000.0,22200000.0,24,73.5,0,1,21300000.0,15.2,5800000.0
C00478,21,98200000.0,,25,75.1,1,0,46500000.0,13.0,8200000.0
C00479,50,96500000.0,33400000.0,23,56.8,2,1,53300000.0,18.9,8000000.0
C00480,25,229500000.0,11600000.0,26,44.8,2,3,154100000.0,16.3,19100000.0
C00481,33,217500000.0,45600000.0,36,78.1,1,0,27000000.0,15.5,18100000.0
C00482,58,163000000.0,23200000.0,22,26.8,2,1,10600000.0,3.0,13600000.0
C00483,32,66600000.0,8500000.0,28,81.6,2,1,11900000.0,19.7,5600000.0
C00484,56,117900000.0,196800000.0,32,57.2,1,2,338200000.0,16.0,9800000.0
C00485,41,92900000.0,28500000.0,25,65.1,1,2,3200000.0,16.9,7700000.0
C00486,31,225900000.0,11200000.0,29,54.5,1,0,6800000.0,15.1,18800000.0
C00487,36,267600000.0,96600000.0,31,93.6,3,3,25700000.0,17.1,22300000.0
C00488,44,250300000.0,24200000.0,28,70.0,2,0,12700000.0,12.3,20900000.0
C00489,55,92400000.0,113700000.0,38,58.6,2,0,61500000.0,0.5,7700000.0
C00490,48,31000000.0,24100000.0,27,58.0,3,1,55900000.0,9.4,2600000.0
C00491,62,53000000.0,28400000.0,26,62.0,0,4,13900000.0,5.1,4400000.0
C00492,60,306000000.0,60300000.0,30,100.0,3,1,130700000.0,6.4,25500000.0
C00493,54,112300000.0,74500000.0,29,38.7,2,2,7400000.0,5.7,9400000.0
C00494,48,92600000.0,86500000.0,40,86.7,1,2,11100000.0,12.7,7700000.0
C00495,34,345500000.0,41700000.0,28,76.4,3,0,141000000.0,15.8,28800000.0
C00496,39,280800000.0,70500000.0,28,95.8,2,0,5900000.0,17.4,23400000.0
C00497,26,141900000.0,84800000.0,25,77.6,0,1,36600000.0,17.5,11800000.0
C00498,37,119100000.0,53400000.0,29,65.1,1,0,140300000.0,0.6,9900000.0
C00499,62,130200000.0,39900000.0,29,85.4,0,0,1400000.0,15.1,10800000.0
C00500,40,158600000.0,13200000.0,28,69.6,0,0,17200000.0,18.6,13200000.0
C00501,26,337500000.0,74900000.0,27,80.1,0,2,70900000.0,15.5,28100000.0
C00502,50,176600000.0,46600000.0,25,93.6,1,3,18600000.0,2.5,14700000.0
C00503,64,208700000.0,31700000.0,25,66.9,3,2,26700000.0,19.2,17400000.0
C00504,60,266300000.0,133300000.0,23,56.5,0,0,30700000.0,10.1,22200000.0
C00505,33,73600000.0,13400000.0,27,52.1,3,1,35300000.0,11.6,6100000.0
C00506,41,212000000.0,182000000.0,30,74.0,2,0,10300000.0,5.8,17700000.0
C00507,44,119100000.0,44200000.0,26,47.4,2,0,58100000.0,17.0,9900000.0
C00508,32,35100000.0,58900000.0,23,58.0,0,1,33100000.0,17.6,2900000.0
C00509,33,43400000.0,32200000.0,28,45.6,2,1,7100000.0,16.4,3600000.0
C00510,31,80000000.0,10900000.0,41,75.2,2,1,15000000.0,4.3,6700000.0
C00511,65,187500000.0,40000000.0,31,50.0,3,3,5300000.0,2.7,15600000.0
C00512,54,149000000.0,59800000.0,25,39.3,3,1,31600000.0,19.5,12400000.0
C00513,58,154900000.0,80000000.0,27,42.8,2,0,42900000.0,17.5,12900000.0
C00514,57,409400000.0,38000000.0,34,53.6,0,0,31600000.0,17.2,34100000.0
C00515,64,69700000.0,7000000.0,36,55.4,3,2,45800000.0,15.6,5800000.0
C00516,25,137900000.0,12100000.0,24,70.0,1,0,29000000.0,2.3,11500000.0
C00517,60,165500000.0,257500000.0,26,,0,4,57800000.0,10.4,13800000.0
C00518,23,93400000.0,17800000.0,23,72.4,0,0,21700000.0,2.5,7800000.0
C00519,42,142200000.0,151400000.0,26,74.0,3,0,54100000.0,8.6,11800000.0
C00520,47,58100000.0,20300000.0,24,79.8,2,0,6100000.0,3.4,4800000.0
C00521,37,304000000.0,38500000.0,27,26.8,3,3,5400000.0,9.7,25300000.0
C00522,27,96200000.0,76600000.0,27,42.5,1,1,27500000.0,13.5,8000000.0
C00523,29,427900000.0,22400000.0,31,76.1,0,3,53100000.0,16.9,35700000.0
C00524,58,137500000.0,174200000.0,24,69.2,0,2,18400000.0,1.8,11500000.0
C00525,35,246400000.0,48000000.0,30,84.5,1,1,50400000.0,17.9,20500000.0
C00526,34,136000000.0,66600000.0,27,34.1,3,0,35200000.0,4.0,11300000.0
C00527,62,137700000.0,35800000.0,40,55.5,0,0,2600000.0,18.9,11500000.0
C00528,27,101500000.0,78800000.0,27,59.1,1,0,322000000.0,9.7,8500000.0
C00529,62,149500000.0,172200000.0,25,68.3,1,2,6300000.0,1.3,12500000.0
C00530,62,166800000.0,40200000.0,34,65.7,1,0,8800000.0,15.9,13900000.0
C00531,47,90900000.0,195800000.0,24,74.4,0,1,88500000.0,1.1,7600000.0
C00532,28,130700000.0,26800000.0,26,62.7,4,0,25500000.0,12.6,10900000.0
C00533,28,100100000.0,86200000.0,26,92.4,0,0,10700000.0,16.0,8300000.0
C00534,33,495900000.0,68200000.0,32,98.8,1,1,14900000.0,9.4,41300000.0
C00535,46,133300000.0,18100000.0,32,42.6,1,0,9500000.0,13.7,11100000.0
C00536,27,327500000.0,54000000.0,31,65.9,3,1,10400000.0,11.5,27300000.0
C00537,41,125700000.0,45300000.0,28,81.0,3,2,59600000.0,1.6,10500000.0
C00538,26,161500000.0,21800000.0,25,76.7,2,0,14500000.0,13.9,13500000.0
C00539,45,67700000.0,61000000.0,25,56.8,1,1,7700000.0,19.1,5600000.0
C00540,21,109500000.0,51000000.0,34,70.1,2,0,10800000.0,7.0,9100000.0
C00541,52,157200000.0,42300000.0,38,33.3,0,0,21100000.0,2.7,13100000.0
C00542,23,334900000.0,42500000.0,16,64.6,1,2,11000000.0,5.3,27900000.0
C00543,29,158200000.0,41700000.0,34,35.8,1,2,17800000.0,12.8,13200000.0
C00544,28,299700000.0,32900000.0,17,75.2,1,0,36700000.0,19.7,25000000.0
C00545,58,199100000.0,50700000.0,26,42.7,1,0,14700000.0,16.3,16600000.0
C00546,23,342700000.0,26000000.0,20,68.3,1,0,9700000.0,15.7,28600000.0
C00547,40,135500000.0,,23,71.4,1,0,11600000.0,7.3,11300000.0
C00548,47,521300000.0,13600000.0,26,66.5,1,1,115600000.0,12.3,43400000.0
C00549,44,107200000.0,27400000.0,32,52.4,3,0,273500000.0,8.2,8900000.0
C00550,51,91800000.0,29300000.0,32,60.8,1,1,,1.4,7600000.0
C00551,57,72000000.0,255000000.0,31,88.6,3,2,55500000.0,9.9,6000000.0
C00552,38,504600000.0,14700000.0,29,56.5,4,0,8900000.0,11.0,42000000.0
C00553,58,219700000.0,64600000.0,26,65.4,2,3,,17.0,18300000.0
C00554,35,116500000.0,55600000.0,26,53.9,2,1,41000000.0,15.3,9700000.0
C00555,65,278300000.0,59800000.0,29,85.4,1,1,1900000.0,9.2,23200000.0
C00556,43,204400000.0,128700000.0,20,66.6,3,2,58500000.0,10.1,17000000.0
C00557,54,412800000.0,126500000.0,26,49.7,0,0,13400000.0,15.9,34400000.0
C00558,60,59800000.0,30700000.0,25,65.1,0,2,7600000.0,5.9,5000000.0
C00559,56,121000000.0,53100000.0,19,60.2,2,1,38300000.0,7.3,10100000.0
C00560,59,108600000.0,9200000.0,22,92.9,2,2,122200000.0,18.1,9000000.0
C00561,45,47300000.0,49000000.0,29,64.1,4,0,17700000.0,15.3,3900000.0
C00562,22,250800000.0,22900000.0,30,37.3,2,3,34500000.0,18.9,20900000.0
C00563,43,120700000.0,38400000.0,26,75.0,1,1,,17.6,10100000.0
C00564,29,210300000.0,10700000.0,28,,0,1,32600000.0,15.3,17500000.0
C00565,61,512600000.0,63500000.0,24,88.9,1,1,8400000.0,5.4,42700000.0
C00566,31,115300000.0,10600000.0,25,42.9,2,1,32000000.0,10.5,9600000.0
C00567,31,111100000.0,51000000.0,23,59.6,3,1,30600000.0,8.5,9300000.0
C00568,32,149400000.0,15900000.0,27,64.4,1,0,1200000.0,7.9,12400000.0
C00569,49,241000000.0,21900000.0,23,64.6,1,1,64200000.0,15.6,20100000.0
C00570,46,102500000.0,120100000.0,18,72.6,0,0,4800000.0,7.9,8500000.0
C00571,63,98900000.0,74200000.0,24,58.1,1,1,28800000.0,3.1,8200000.0
C00572,39,250400000.0,119500000.0,24,46.7,3,1,132700000.0,7.1,20900000.0
C00573,33,172400000.0,169400000.0,29,84.0,4,3,19100000.0,16.2,14400000.0
C00574,23,45500000.0,23300000.0,39,42.5,1,2,7900000.0,10.3,3800000.0
C00575,21,71400000.0,160900000.0,29,49.0,4,0,46200000.0,0.5,6000000.0
C00576,37,319700000.0,12900000.0,24,42.4,2,1,116900000.0,12.5,26600000.0
C00577,62,174600000.0,84800000.0,29,77.2,1,0,7400000.0,3.7,14600000.0
C00578,44,92100000.0,29600000.0,28,67.1,3,0,1900000.0,2.3,7700000.0
C00579,61,127500000.0,20400000.0,33,82.7,1,2,91800000.0,6.2,10600000.0
C00580,25,141000000.0,75900000.0,22,49.3,2,1,64000000.0,15.5,11800000.0
C00581,25,209800000.0,100500000.0,33,39.9,2,1,38200000.0,1.2,17500000.0
C00582,58,66300000.0,98000000.0,34,56.1,1,2,3500000.0,4.3,5500000.0
C00583,25,88200000.0,54000000.0,37,61.4,1,2,48200000.0,4.2,7400000.0
C00584,23,162700000.0,50300000.0,33,69.2,0,2,77900000.0,16.5,13600000.0
C00585,39,132500000.0,70400000.0,27,31.4,1,3,268000000.0,5.2,11000000.0
C00586,62,191700000.0,58300000.0,16,74.6,2,0,18300000.0,11.7,16000000.0
C00587,52,71200000.0,71300000.0,33,47.1,2,1,29800000.0,2.7,5900000.0
C00588,25,170400000.0,53500000.0,34,52.1,2,2,2300000.0,15.9,14200000.0
C00589,58,255200000.0,92100000.0,39,88.5,1,3,72500000.0,5.4,21300000.0
C00590,58,183000000.0,11300000.0,30,21.3,2,1,70600000.0,9.3,15200000.0
C00591,57,151100000.0,40200000.0,31,71.5,2,0,39000000.0,6.8,12600000.0
C00592,61,132800000.0,13900000.0,26,71.4,1,0,92300000.0,13.2,11100000.0
C00593,31,88500000.0,56900000.0,32,48.6,1,1,10600000.0,5.3,7400000.0
C00594,65,134600000.0,181700000.0,24,56.1,0,0,19700000.0,0.2,11200000.0
C00595,35,279900000.0,30100000.0,29,,2,0,20500000.0,10.6,23300000.0
C00596,57,131100000.0,50100000.0,28,100.0,1,0,83800000.0,19.5,10900000.0
C00597,47,85800000.0,85600000.0,34,86.3,0,1,85900000.0,16.7,7200000.0
C00598,56,106800000.0,7800000.0,19,100.0,0,3,35500000.0,19.9,8900000.0
C00599,49,156400000.0,28900000.0,34,51.2,1,0,33500000.0,9.0,13000000.0
C00600,49,114000000.0,61300000.0,25,33.4,2,0,45800000.0,11.4,9500000.0
C00601,48,182800000.0,3800000.0,22,63.9,5,0,17300000.0,16.0,15200000.0
C00602,56,186600000.0,19600000.0,27,81.1,1,1,111800000.0,6.9,15600000.0
C00603,54,228300000.0,114700000.0,34,,2,1,15200000.0,2.4,19000000.0
C00604,27,306300000.0,105600000.0,33,46.5,3,1,40100000.0,3.5,25500000.0
C00605,58,242100000.0,61900000.0,33,48.7,1,1,13000000.0,19.3,20200000.0
C00606,45,83700000.0,95300000.0,25,72.1,2,1,70800000.0,15.8,7000000.0
C00607,35,85200000.0,54000000.0,29,69.6,2,2,22400000.0,5.9,7100000.0
C00608,44,134300000.0,72200000.0,43,49.5,2,0,242800000.0,15.7,11200000.0
C00609,64,109200000.0,34400000.0,23,68.6,1,1,21800000.0,14.2,9100000.0
C00610,59,74900000.0,49700000.0,28,42.1,0,1,70100000.0,9.5,6200000.0
C00611,58,109800000.0,26300000.0,24,56.5,1,2,12500000.0,0.7,9200000.0
C00612,41,107800000.0,131700000.0,25,39.7,1,0,17800000.0,14.6,9000000.0
C00613,56,96700000.0,164000000.0,31,62.0,0,1,23900000.0,6.0,8100000.0
C00614,38,117700000.0,145400000.0,25,49.0,2,1,36800000.0,5.6,9800000.0
C00615,51,267700000.0,31800000.0,40,78.8,1,0,11000000.0,10.6,22300000.0
C00616,49,156200000.0,20000000.0,45,64.5,0,1,13300000.0,5.5,13000000.0
C00617,32,545200000.0,133200000.0,25,60.5,0,0,27600000.0,14.4,45400000.0
C00618,32,153800000.0,71400000.0,26,100.0,1,2,38800000.0,6.0,12800000.0
C00619,23,119400000.0,59500000.0,23,72.7,3,1,24000000.0,16.2,10000000.0
C00620,27,140300000.0,26300000.0,23,57.6,2,2,20500000.0,8.9,11700000.0
C00621,40,161200000.0,64600000.0,27,53.3,1,0,5800000.0,10.4,13400000.0
C00622,42,177900000.0,17900000.0,29,41.4,1,0,43300000.0,0.9,14800000.0
C00623,28,438700000.0,77100000.0,24,63.7,0,2,63200000.0,0.6,36600000.0
C00624,39,87900000.0,145300000.0,30,71.2,0,0,72000000.0,4.4,7300000.0
C00625,48,224600000.0,180000000.0,27,26.7,1,1,29500000.0,7.1,18700000.0
C00626,31,156900000.0,82200000.0,27,37.7,2,0,12900000.0,3.7,13100000.0
C00627,36,59000000.0,13900000.0,23,54.7,1,2,17500000.0,10.1,4900000.0
C00628,37,213900000.0,53200000.0,40,43.0,1,1,29600000.0,12.1,17800000.0
C00629,43,281100000.0,277400000.0,27,65.9,1,2,24500000.0,16.1,23400000.0
C00630,37,87400000.0,21500000.0,34,68.6,1,2,9900000.0,10.4,7300000.0
C00631,54,139300000.0,42800000.0,30,62.6,0,0,3900000.0,7.5,11600000.0
C00632,35,54200000.0,149600000.0,19,76.0,1,2,13600000.0,18.5,4500000.0
