Customer_ID,Age,Gender,Married,Education,Employment_Years,Annual_Income,Coapplicant_Income,Credit_Score,Existing_Loans,Property_Area,Loan_Term_Months,Approved_Loan_Amount
C00253,29,Female,Yes,Not Graduate,21.7,190000000.0,9000000.0,651.0,1,Semiurban,60.0,156000000.0
C00254,35,Female,No,Graduate,6.0,69300000.0,,565.0,0,Semiurban,60.0,164000000.0
C00255,50,Male,No,Graduate,4.0,60700000.0,23900000.0,519.0,2,Semiurban,60.0,50000000.0
C00256,27,Male,No,Graduate,1.8,101900000.0,119100000.0,613.0,1,Urban,60.0,134000000.0
C00257,51,Male,Yes,Not Graduate,17.8,177300000.0,17900000.0,590.0,2,Semiurban,60.0,222000000.0
C00258,25,Male,Yes,Graduate,4.7,153300000.0,163200000.0,716.0,1,Semiurban,36.0,157000000.0
C00259,28,Female,Yes,Graduate,4.9,404000000.0,16300000.0,679.0,2,Semiurban,36.0,213000000.0
C00260,47,Male,Yes,Not Graduate,4.2,152400000.0,,691.0,1,Semiurban,60.0,153000000.0
C00261,56,Female,No,Not Graduate,7.6,100200000.0,36200000.0,619.0,2,Semiurban,60.0,119000000.0
C00262,28,Male,Yes,Not Graduate,23.5,64300000.0,93900000.0,701.0,0,Semiurban,72.0,249000000.0
C00263,34,Female,Yes,Graduate,12.2,229700000.0,65900000.0,583.0,1,Semiurban,84.0,188000000.0
C00264,62,Male,No,Graduate,6.5,119600000.0,88700000.0,683.0,3,Semiurban,60.0,220000000.0
C00265,65,Female,Yes,Graduate,4.3,52400000.0,66900000.0,752.0,1,Urban,36.0,104000000.0
C00266,47,Female,Yes,Graduate,0.5,121500000.0,18200000.0,663.0,1,Rural,60.0,180000000.0
C00267,41,Female,Yes,Graduate,9.1,69400000.0,64600000.0,723.0,1,Urban,36.0,152000000.0
C00268,36,Female,No,Graduate,2.8,95000000.0,37700000.0,542.0,1,Urban,60.0,50000000.0
C00269,48,Female,No,Not Graduate,0.7,120400000.0,19800000.0,536.0,0,Rural,84.0,86000000.0
C00270,47,Female,Yes,Graduate,2.6,72900000.0,40400000.0,715.0,1,Urban,72.0,72000000.0
C00271,34,Male,No,Graduate,8.0,91800000.0,33500000.0,769.0,0,Semiurban,72.0,173000000.0
C00272,22,Male,No,Not Graduate,18.8,79700000.0,108700000.0,672.0,0,Urban,24.0,187000000.0
C00273,27,Male,No,Graduate,1.7,80900000.0,23200000.0,850.0,3,Urban,60.0,97000000.0
C00274,64,Male,No,Graduate,,68900000.0,22300000.0,582.0,2,Semiurban,60.0,65000000.0
C00275,39,Female,Yes,Graduate,15.5,92000000.0,20000000.0,639.0,2,Semiurban,36.0,120000000.0
C00276,42,Male,No,Graduate,22.0,73400000.0,159600000.0,701.0,1,Urban,60.0,200000000.0
C00277,42,Male,Yes,Not Graduate,4.6,165700000.0,20900000.0,725.0,1,Semiurban,60.0,130000000.0
C00278,56,Female,No,Graduate,19.9,134000000.0,98800000.0,646.0,1,Urban,72.0,179000000.0
C00279,23,Male,Yes,Graduate,21.6,231500000.0,15300000.0,611.0,1,Semiurban,60.0,276000000.0
C00280,24,Male,No,Not Graduate,24.4,338700000.0,52500000.0,737.0,2,Semiurban,36.0,126000000.0
C00281,33,Female,No,Graduate,20.2,174200000.0,43200000.0,700.0,2,Rural,72.0,192000000.0
C00282,42,Female,Yes,Not Graduate,3.1,153700000.0,93900000.0,664.0,0,Rural,60.0,253000000.0
C00283,51,Female,No,Graduate,23.7,180300000.0,83600000.0,727.0,1,Rural,60.0,351000000.0
C00284,43,Female,Yes,Not Graduate,20.4,155100000.0,37400000.0,680.0,0,Rural,84.0,262000000.0
C00285,40,Female,Yes,Graduate,5.3,123400000.0,22800000.0,680.0,2,Rural,60.0,97000000.0
C00286,63,Female,Yes,Graduate,4.1,118100000.0,128400000.0,677.0,1,Rural,60.0,237000000.0
C00287,28,Male,No,Not Graduate,23.4,68400000.0,,628.0,0,Urban,60.0,98000000.0
C00288,46,Female,Yes,Not Graduate,3.9,190400000.0,5700000.0,621.0,2,Semiurban,72.0,54000000.0
C00289,45,Male,Yes,Graduate,19.4,118000000.0,7900000.0,651.0,1,Semiurban,,119000000.0
C00290,42,Male,Yes,Graduate,10.1,266300000.0,9600000.0,692.0,1,Rural,60.0,125000000.0
C00291,57,Female,Yes,Graduate,18.1,198500000.0,56400000.0,550.0,2,Semiurban,84.0,212000000.0
C00292,33,Female,Yes,Not Graduate,2.3,85000000.0,205800000.0,761.0,1,Urban,36.0,220000000.0
C00293,63,Male,No,Not Graduate,18.1,238200000.0,6800000.0,691.0,0,Urban,60.0,262000000.0
C00294,35,Female,No,Graduate,12.8,29300000.0,18700000.0,610.0,0,Urban,72.0,110000000.0
C00295,45,Female,No,Graduate,22.5,346900000.0,37600000.0,811.0,2,Semiurban,24.0,153000000.0
C00296,44,Female,Yes,Graduate,4.7,57500000.0,120500000.0,693.0,0,Semiurban,60.0,105000000.0
C00297,59,Male,No,Not Graduate,2.7,157600000.0,18600000.0,590.0,1,Urban,72.0,143000000.0
C00298,40,Female,Yes,Graduate,4.9,151800000.0,56100000.0,808.0,2,,60.0,223000000.0
C00299,33,Male,Yes,Graduate,2.0,222600000.0,28700000.0,792.0,1,Urban,36.0,102000000.0
C00300,21,Female,Yes,Not Graduate,24.5,100200000.0,281800000.0,622.0,2,Rural,24.0,298000000.0
C00301,37,Male,Yes,Graduate,3.1,36900000.0,39300000.0,666.0,2,Urban,12.0,50000000.0
C00302,58,Female,Yes,Graduate,5.0,100200000.0,46500000.0,656.0,0,Urban,60.0,98000000.0
C00303,21,Male,No,Graduate,20.2,106400000.0,37400000.0,548.0,0,Semiurban,60.0,144000000.0
C00304,61,Male,Yes,Graduate,6.2,38900000.0,25100000.0,714.0,0,Urban,60.0,67000000.0
C00305,45,Male,Yes,Not Graduate,5.6,123000000.0,74800000.0,753.0,1,Semiurban,60.0,127000000.0
C00306,27,Female,No,Graduate,16.8,66400000.0,13800000.0,739.0,1,Rural,60.0,134000000.0
C00307,34,Male,No,Graduate,10.0,171500000.0,7100000.0,692.0,0,Urban,60.0,157000000.0
C00308,45,Female,Yes,Graduate,20.9,104800000.0,31000000.0,761.0,2,Rural,72.0,119000000.0
C00309,35,Male,Yes,Graduate,16.0,352900000.0,67200000.0,605.0,0,Semiurban,72.0,251000000.0
C00310,25,Male,Yes,Graduate,7.2,104200000.0,22000000.0,826.0,0,Urban,60.0,100000000.0
C00311,50,Female,Yes,Graduate,14.9,152000000.0,40600000.0,632.0,1,Urban,48.0,186000000.0
C00312,51,Female,Yes,Graduate,21.7,106700000.0,13200000.0,640.0,3,Urban,,149000000.0
C00313,26,Male,Yes,Graduate,9.1,49100000.0,81900000.0,647.0,0,Urban,72.0,197000000.0
C00314,33,Male,No,Not Graduate,18.4,107200000.0,59000000.0,641.0,3,Urban,84.0,254000000.0
C00315,31,Male,Yes,Graduate,10.4,181600000.0,35600000.0,676.0,0,Rural,60.0,109000000.0
C00316,50,Female,Yes,Not Graduate,13.6,167100000.0,40100000.0,673.0,3,Urban,60.0,140000000.0
C00317,53,Female,Yes,Graduate,18.3,102100000.0,11500000.0,700.0,2,Rural,60.0,160000000.0
C00318,53,Male,No,Graduate,1.5,53900000.0,11900000.0,629.0,0,Semiurban,48.0,50000000.0
C00319,63,Female,Yes,Not Graduate,,171000000.0,31700000.0,702.0,0,Semiurban,60.0,69000000.0
C00320,55,Male,Yes,Graduate,2.4,151100000.0,52800000.0,608.0,0,Semiurban,60.0,164000000.0
C00321,35,Male,Yes,Not Graduate,18.1,190800000.0,55000000.0,745.0,1,Rural,84.0,217000000.0
C00322,25,Female,No,Graduate,15.2,103200000.0,26200000.0,744.0,3,Rural,60.0,119000000.0
C00323,48,Female,No,Graduate,8.2,47500000.0,63500000.0,690.0,3,Urban,60.0,86000000.0
C00324,62,Male,Yes,Graduate,1.9,160900000.0,109100000.0,641.0,1,Semiurban,60.0,149000000.0
C00325,64,Female,Yes,Graduate,23.1,119400000.0,32600000.0,713.0,0,Urban,48.0,252000000.0
C00326,31,Male,Yes,Graduate,7.9,258000000.0,44800000.0,623.0,0,Urban,12.0,199000000.0
C00327,31,Female,Yes,Graduate,6.9,121900000.0,29600000.0,693.0,1,Urban,60.0,133000000.0
C00328,22,Male,No,Graduate,2.5,117000000.0,31600000.0,679.0,1,Semiurban,60.0,81000000.0
C00329,27,Male,Yes,Graduate,14.4,151000000.0,40100000.0,850.0,0,Urban,,206000000.0
C00330,45,Male,Yes,Not Graduate,6.6,86400000.0,136700000.0,598.0,0,Rural,60.0,101000000.0
C00331,45,Female,No,Graduate,21.1,84200000.0,72800000.0,490.0,4,Semiurban,36.0,66000000.0
C00332,37,Female,No,Not Graduate,17.1,113700000.0,67700000.0,642.0,0,Semiurban,48.0,132000000.0
C00333,34,Male,Yes,Graduate,0.1,72300000.0,24300000.0,561.0,2,Semiurban,60.0,50000000.0
C00334,58,Female,Yes,Graduate,14.1,105800000.0,17100000.0,635.0,0,Semiurban,84.0,208000000.0
C00335,41,Female,Yes,Graduate,5.8,348700000.0,47800000.0,593.0,2,Urban,36.0,172000000.0
C00336,57,Male,No,Not Graduate,0.4,212900000.0,94700000.0,622.0,3,Semiurban,60.0,139000000.0
C00337,64,Female,No,Graduate,15.5,142200000.0,138900000.0,610.0,1,Urban,60.0,175000000.0
C00338,35,Female,No,Not Graduate,,281700000.0,4900000.0,762.0,0,Urban,60.0,326000000.0
C00339,30,Male,No,Graduate,22.5,76200000.0,247800000.0,686.0,0,Semiurban,60.0,235000000.0
C00340,63,Male,Yes,Graduate,14.3,472100000.0,48900000.0,771.0,0,Urban,60.0,401000000.0
C00341,49,Male,Yes,Not Graduate,5.2,93200000.0,72400000.0,693.0,0,Urban,72.0,157000000.0
C00342,34,Female,Yes,Not Graduate,24.5,361300000.0,8700000.0,760.0,1,Semiurban,48.0,267000000.0
C00343,48,Female,No,Graduate,13.7,360400000.0,29000000.0,667.0,0,Semiurban,72.0,298000000.0
C00344,44,Male,Yes,Not Graduate,4.1,45800000.0,67600000.0,810.0,1,Urban,36.0,190000000.0
C00345,61,Male,Yes,Graduate,12.9,268900000.0,13700000.0,725.0,0,Urban,60.0,266000000.0
C00346,32,Male,Yes,Not Graduate,24.0,102700000.0,3500000.0,632.0,2,Urban,60.0,216000000.0
C00347,65,Male,No,Graduate,10.6,87800000.0,45800000.0,736.0,0,Semiurban,60.0,205000000.0
C00348,63,Male,No,Graduate,10.6,160100000.0,33600000.0,692.0,1,Semiurban,60.0,100000000.0
C00349,29,Male,No,Graduate,11.5,68900000.0,110900000.0,675.0,1,Rural,60.0,147000000.0
C00350,28,Female,Yes,Not Graduate,,158200000.0,30800000.0,697.0,2,Urban,36.0,177000000.0
C00351,44,Male,No,Graduate,4.0,71500000.0,32700000.0,746.0,2,Rural,60.0,88000000.0
C00352,23,Female,No,Graduate,14.5,132300000.0,61200000.0,531.0,1,Urban,60.0,107000000.0
C00353,34,Male,No,Graduate,22.4,250100000.0,80000000.0,664.0,0,Urban,60.0,177000000.0
C00354,40,Male,No,Not Graduate,18.4,148400000.0,19900000.0,741.0,1,Rural,60.0,188000000.0
C00355,64,Female,No,Graduate,2.4,98500000.0,74500000.0,709.0,1,Rural,60.0,113000000.0
C00356,65,Female,No,Graduate,10.0,161600000.0,23100000.0,606.0,1,Semiurban,72.0,95000000.0
C00357,27,Female,Yes,Graduate,0.1,55400000.0,35500000.0,512.0,1,Urban,60.0,170000000.0
C00358,61,Female,Yes,Graduate,7.7,75700000.0,59900000.0,818.0,0,Semiurban,60.0,140000000.0
C00359,25,Male,Yes,Graduate,16.7,94700000.0,68800000.0,676.0,1,Semiurban,84.0,254000000.0
C00360,54,Male,No,Graduate,7.3,185000000.0,,804.0,1,Urban,24.0,173000000.0
C00361,59,Female,No,Not Graduate,21.0,150000000.0,14700000.0,750.0,1,Urban,36.0,201000000.0
C00362,61,Female,Yes,Graduate,11.9,161100000.0,7800000.0,630.0,0,Semiurban,72.0,146000000.0
C00363,31,Female,Yes,Graduate,16.7,118200000.0,30100000.0,502.0,1,Semiurban,60.0,110000000.0
C00364,61,Female,No,Graduate,22.1,77800000.0,76100000.0,655.0,2,Semiurban,60.0,170000000.0
C00365,26,Male,No,Graduate,17.1,272000000.0,50200000.0,687.0,0,Urban,24.0,104000000.0
C00366,44,Male,No,Graduate,22.4,81800000.0,42500000.0,724.0,2,Rural,60.0,171000000.0
C00367,42,Male,Yes,Not Graduate,20.2,151100000.0,34800000.0,607.0,1,Rural,60.0,138000000.0
C00368,35,Female,No,Graduate,14.2,112800000.0,44800000.0,703.0,1,Semiurban,60.0,125000000.0
C00369,21,Female,No,Graduate,7.4,163600000.0,15800000.0,703.0,3,Urban,72.0,131000000.0
C00370,55,Male,Yes,Not Graduate,,86000000.0,65300000.0,,0,Urban,48.0,135000000.0
C00371,36,Female,Yes,Graduate,21.9,214100000.0,68900000.0,667.0,1,Semiurban,60.0,217000000.0
C00372,50,Female,No,Graduate,1.3,256100000.0,26300000.0,723.0,0,Rural,24.0,132000000.0
C00373,39,Male,Yes,Graduate,23.5,207000000.0,49600000.0,712.0,1,Semiurban,60.0,180000000.0
C00374,37,Male,Yes,Graduate,8.2,130900000.0,8900000.0,756.0,1,Urban,72.0,130000000.0
C00375,60,Female,No,Not Graduate,18.5,94500000.0,40400000.0,629.0,1,Rural,36.0,151000000.0
C00376,25,Female,No,Not Graduate,8.3,566600000.0,31500000.0,460.0,1,Semiurban,60.0,204000000.0
C00377,54,Male,Yes,Graduate,23.8,69600000.0,95800000.0,672.0,3,Rural,48.0,170000000.0
C00378,54,Male,No,Graduate,0.9,194800000.0,29900000.0,673.0,0,Semiurban,60.0,146000000.0
C00379,38,Male,Yes,Graduate,8.8,144100000.0,70100000.0,603.0,1,Semiurban,12.0,110000000.0
C00380,32,Female,No,Graduate,21.7,115900000.0,25600000.0,577.0,0,Urban,60.0,183000000.0
C00381,21,Male,Yes,Graduate,6.9,132900000.0,5600000.0,647.0,1,Urban,84.0,65000000.0
C00382,63,Female,No,Graduate,6.9,90600000.0,29200000.0,681.0,1,Rural,36.0,92000000.0
C00383,63,Male,No,Graduate,22.5,151800000.0,41000000.0,697.0,2,Semiurban,36.0,205000000.0
C00384,31,Male,Yes,Not Graduate,20.8,142800000.0,39500000.0,519.0,3,Semiurban,36.0,142000000.0
C00385,22,Male,Yes,Not Graduate,2.6,523300000.0,40000000.0,558.0,2,Semiurban,60.0,206000000.0
C00386,26,Female,No,Graduate,14.5,216300000.0,23300000.0,775.0,1,Urban,36.0,225000000.0
C00387,24,Male,Yes,Graduate,5.6,159400000.0,27000000.0,,1,Rural,84.0,179000000.0
C00388,58,Female,Yes,Graduate,5.4,164700000.0,14200000.0,690.0,0,Urban,60.0,197000000.0
C00389,61,Male,Yes,Graduate,15.4,330000000.0,7100000.0,590.0,1,Semiurban,60.0,172000000.0
C00390,27,Female,No,Graduate,3.1,70400000.0,32100000.0,690.0,0,Semiurban,12.0,50000000.0
C00391,54,Male,Yes,Graduate,11.7,108500000.0,19300000.0,662.0,1,Semiurban,60.0,160000000.0
C00392,29,Male,Yes,Not Graduate,6.4,42000000.0,83000000.0,644.0,2,Semiurban,60.0,147000000.0
C00393,37,Female,No,Graduate,21.3,163200000.0,6100000.0,580.0,0,Rural,60.0,89000000.0
C00394,47,Female,Yes,Graduate,13.9,191300000.0,44200000.0,625.0,0,Rural,60.0,129000000.0
C00395,53,Female,Yes,Graduate,5.4,69400000.0,191100000.0,838.0,1,Rural,60.0,174000000.0
C00396,60,Male,Yes,Graduate,23.2,264200000.0,30200000.0,664.0,2,Semiurban,72.0,262000000.0
C00397,23,Female,Yes,Graduate,20.6,80800000.0,34900000.0,749.0,1,Urban,60.0,145000000.0
C00398,29,Male,Yes,Graduate,6.6,99400000.0,49200000.0,675.0,0,Rural,72.0,162000000.0
C00399,33,Female,No,Not Graduate,24.0,128200000.0,52400000.0,667.0,1,Urban,36.0,160000000.0
C00400,34,Female,Yes,Not Graduate,6.7,288400000.0,25200000.0,642.0,1,Rural,60.0,133000000.0
C00401,65,Female,No,Not Graduate,7.3,74800000.0,15600000.0,791.0,1,Urban,60.0,68000000.0
C00402,55,Female,Yes,Graduate,9.6,140800000.0,59000000.0,718.0,2,Rural,60.0,172000000.0
C00403,35,Female,Yes,Graduate,4.1,183800000.0,7600000.0,631.0,2,Semiurban,24.0,183000000.0
C00404,64,Female,Yes,Graduate,17.2,164000000.0,68100000.0,660.0,0,Semiurban,60.0,150000000.0
C00405,43,Male,Yes,Graduate,13.9,167400000.0,25600000.0,771.0,1,Rural,36.0,152000000.0
C00406,43,Male,No,Graduate,22.4,182400000.0,35100000.0,477.0,2,Urban,60.0,181000000.0
C00407,40,Female,Yes,Not Graduate,6.0,88400000.0,23000000.0,713.0,0,Urban,12.0,95000000.0
C00408,27,Female,Yes,Graduate,4.3,303600000.0,110000000.0,730.0,1,Urban,60.0,276000000.0
C00409,63,Female,Yes,Graduate,9.0,112900000.0,,634.0,0,Rural,60.0,142000000.0
C00410,21,Female,No,Graduate,3.7,104900000.0,27100000.0,702.0,2,Semiurban,12.0,96000000.0
C00411,28,Male,Yes,Graduate,23.7,251800000.0,26500000.0,728.0,0,Urban,60.0,193000000.0
C00412,31,Male,No,Graduate,,84800000.0,31100000.0,598.0,2,Urban,48.0,142000000.0
C00413,33,Female,Yes,Graduate,19.9,143100000.0,238100000.0,753.0,0,Rural,60.0,224000000.0
C00414,26,Female,Yes,Graduate,18.7,80600000.0,12200000.0,712.0,1,Rural,72.0,110000000.0
C00415,21,Male,No,Graduate,6.1,479700000.0,83200000.0,679.0,0,Rural,72.0,203000000.0
C00416,51,Male,Yes,Not Graduate,3.5,427200000.0,55100000.0,698.0,1,Urban,60.0,305000000.0
C00417,64,Male,Yes,Graduate,10.7,112900000.0,120000000.0,743.0,2,Semiurban,60.0,138000000.0
C00418,26,Male,No,Graduate,20.7,159700000.0,57900000.0,850.0,1,Semiurban,60.0,171000000.0
C00419,34,Female,Yes,Graduate,8.3,120300000.0,35100000.0,736.0,1,Semiurban,60.0,77000000.0
C00420,43,Female,Yes,Not Graduate,0.2,99100000.0,79200000.0,751.0,2,Rural,48.0,140000000.0
C00421,62,Female,Yes,Graduate,16.5,128200000.0,42100000.0,705.0,0,Urban,36.0,89000000.0
C00422,52,Female,Yes,Graduate,5.0,117400000.0,64000000.0,833.0,2,Semiurban,72.0,203000000.0
C00423,55,Male,No,Graduate,13.6,52000000.0,109700000.0,580.0,1,Urban,24.0,139000000.0
C00424,47,Male,Yes,Graduate,0.4,138700000.0,37700000.0,560.0,0,Semiurban,60.0,249000000.0
C00425,39,Male,No,Graduate,12.7,117200000.0,24900000.0,701.0,2,Urban,36.0,126000000.0
C00426,29,Male,No,Graduate,9.8,142500000.0,20900000.0,740.0,5,Urban,24.0,118000000.0
C00427,59,Female,No,Graduate,22.0,115000000.0,50200000.0,,1,Urban,36.0,63000000.0
C00428,57,Male,No,Not Graduate,18.0,98400000.0,17300000.0,690.0,0,Urban,60.0,105000000.0
C00429,22,Male,No,Graduate,0.9,194200000.0,26500000.0,676.0,0,Semiurban,60.0,127000000.0
C00430,53,Female,Yes,Graduate,19.7,160900000.0,16100000.0,746.0,0,Semiurban,72.0,185000000.0
C00431,24,Female,Yes,Graduate,19.8,258600000.0,52600000.0,722.0,2,Rural,60.0,235000000.0
C00432,54,Male,Yes,Graduate,16.6,157500000.0,19200000.0,554.0,2,Semiurban,60.0,129000000.0
C00433,58,Male,No,Graduate,23.2,107600000.0,12500000.0,609.0,1,Semiurban,60.0,81000000.0
C00434,26,Female,Yes,Graduate,20.1,168500000.0,14400000.0,629.0,0,Rural,36.0,116000000.0
C00435,40,Female,No,Graduate,5.5,40400000.0,22200000.0,745.0,2,Semiurban,72.0,153000000.0
C00436,26,Female,Yes,Not Graduate,9.5,381700000.0,23800000.0,718.0,0,Semiurban,60.0,214000000.0
C00437,46,Male,No,Graduate,8.7,139500000.0,42800000.0,643.0,3,Rural,60.0,234000000.0
C00438,62,Male,Yes,Not Graduate,12.6,399000000.0,30800000.0,701.0,2,Rural,,222000000.0
C00439,24,Male,No,Not Graduate,23.8,74400000.0,47100000.0,611.0,1,Urban,60.0,138000000.0
C00440,38,Female,Yes,Graduate,,64900000.0,50200000.0,844.0,1,Urban,60.0,89000000.0
C00441,64,Female,Yes,Graduate,7.8,146700000.0,63300000.0,733.0,0,Urban,48.0,53000000.0
C00442,34,Female,No,Graduate,23.5,146500000.0,7600000.0,749.0,3,Semiurban,60.0,262000000.0
C00443,26,Female,No,Not Graduate,17.5,144500000.0,14200000.0,793.0,1,Semiurban,72.0,233000000.0
C00444,42,Female,No,Graduate,6.7,132900000.0,,766.0,1,Urban,72.0,262000000.0
C00445,43,Male,No,Graduate,22.7,84900000.0,41400000.0,692.0,1,Semiurban,60.0,256000000.0
C00446,50,Male,Yes,Graduate,8.6,53000000.0,76500000.0,676.0,1,Semiurban,,214000000.0
C00447,35,Female,No,Not Graduate,12.9,140200000.0,10200000.0,787.0,2,Semiurban,72.0,164000000.0
C00448,64,Male,Yes,Graduate,12.0,59300000.0,23900000.0,692.0,1,Urban,60.0,144000000.0
C00449,44,Male,Yes,Graduate,23.1,56300000.0,27600000.0,634.0,1,Urban,60.0,113000000.0
C00450,33,Male,Yes,Graduate,6.6,97300000.0,40000000.0,837.0,0,Semiurban,36.0,117000000.0
C00451,64,Male,Yes,Graduate,8.3,152100000.0,36000000.0,620.0,1,Urban,84.0,173000000.0
C00452,62,Female,Yes,Not Graduate,16.5,358100000.0,50900000.0,560.0,2,Semiurban,60.0,264000000.0
C00453,43,Female,No,Not Graduate,22.2,205600000.0,31900000.0,764.0,0,Semiurban,36.0,194000000.0
C00454,22,Female,Yes,Graduate,2.9,264000000.0,104900000.0,635.0,0,Semiurban,60.0,129000000.0
C00455,47,Male,No,Graduate,5.2,171900000.0,135400000.0,723.0,2,Rural,72.0,205000000.0
C00456,45,Male,Yes,Not Graduate,23.7,146800000.0,14300000.0,826.0,0,Urban,60.0,252000000.0
C00457,27,Male,Yes,Graduate,19.4,476100000.0,36300000.0,587.0,2,Urban,36.0,375000000.0
C00458,49,Male,No,Graduate,8.7,58000000.0,66300000.0,687.0,4,Rural,60.0,176000000.0
C00459,58,Female,Yes,Graduate,8.9,95600000.0,55900000.0,801.0,0,Semiurban,60.0,78000000.0
C00460,25,Female,Yes,Graduate,11.7,99800000.0,25300000.0,741.0,1,Urban,60.0,190000000.0
C00461,53,Female,No,Not Graduate,16.8,196200000.0,42900000.0,,0,Semiurban,36.0,162000000.0
C00462,27,Male,Yes,Graduate,14.0,70000000.0,9900000.0,850.0,1,,60.0,236000000.0
C00463,54,Female,Yes,Graduate,19.4,182600000.0,34500000.0,683.0,1,Semiurban,60.0,139000000.0
C00464,39,Male,No,Graduate,1.4,165100000.0,10900000.0,720.0,2,Rural,36.0,97000000.0
C00465,21,Male,Yes,Graduate,20.5,187700000.0,52500000.0,814.0,1,Urban,48.0,139000000.0
C00466,64,Female,No,Not Graduate,1.5,185800000.0,,764.0,3,Semiurban,60.0,208000000.0
C00467,28,Male,No,Graduate,22.0,279700000.0,39900000.0,789.0,0,Urban,60.0,259000000.0
C00468,47,Male,Yes,Graduate,1.1,116800000.0,45200000.0,623.0,0,Semiurban,,210000000.0
C00469,29,Female,Yes,Graduate,3.2,160600000.0,37200000.0,782.0,1,Urban,84.0,153000000.0
C00470,62,Male,Yes,Graduate,4.5,80000000.0,21100000.0,703.0,0,Rural,60.0,96000000.0
C00471,54,Female,No,Graduate,5.6,70600000.0,29600000.0,634.0,2,Semiurban,60.0,50000000.0
C00472,57,Male,Yes,Graduate,10.0,316800000.0,90000000.0,707.0,1,Rural,24.0,231000000.0
C00473,40,Female,No,Not Graduate,16.4,76800000.0,24900000.0,704.0,1,Urban,60.0,106000000.0
C00474,42,Male,Yes,Not Graduate,22.3,170800000.0,35600000.0,830.0,1,Urban,60.0,219000000.0
C00475,49,Male,No,Graduate,13.1,160700000.0,22400000.0,719.0,1,Rural,60.0,69000000.0
C00476,56,Female,Yes,Graduate,13.3,229000000.0,79200000.0,631.0,0,Urban,84.0,176000000.0
C00477,59,Male,Yes,Graduate,8.0,48200000.0,37200000.0,614.0,4,Rural,36.0,50000000.0
C00478,21,Female,Yes,Graduate,20.0,195900000.0,19000000.0,686.0,2,Semiurban,60.0,215000000.0
C00479,50,Male,Yes,Graduate,2.8,116200000.0,35200000.0,589.0,0,Rural,60.0,50000000.0
C00480,25,Female,No,Not Graduate,7.5,86300000.0,28900000.0,636.0,1,Urban,60.0,100000000.0
C00481,33,Female,Yes,Not Graduate,2.4,104500000.0,106600000.0,672.0,0,Semiurban,36.0,73000000.0
C00482,58,Male,Yes,Graduate,5.4,212200000.0,33800000.0,658.0,1,Urban,60.0,232000000.0
C00483,32,Male,Yes,Not Graduate,14.7,179400000.0,11600000.0,745.0,0,Rural,24.0,90000000.0
C00484,56,Female,Yes,Graduate,3.1,111800000.0,52200000.0,635.0,1,Urban,60.0,85000000.0
C00485,41,Female,No,Graduate,2.5,64100000.0,146100000.0,505.0,1,Semiurban,84.0,104000000.0
C00486,31,Male,No,Graduate,20.6,66700000.0,91200000.0,564.0,2,Semiurban,60.0,149000000.0
C00487,36,Male,No,Graduate,3.0,181600000.0,14500000.0,689.0,0,Rural,24.0,50000000.0
C00488,44,Female,Yes,Graduate,,59400000.0,28200000.0,646.0,2,Rural,72.0,88000000.0
C00489,55,Female,Yes,Not Graduate,8.8,112400000.0,34200000.0,597.0,2,Rural,36.0,69000000.0
C00490,48,Male,No,Graduate,22.4,524300000.0,34500000.0,837.0,0,Urban,36.0,315000000.0
C00491,62,Male,Yes,Graduate,17.7,154500000.0,47500000.0,752.0,1,Rural,84.0,241000000.0
C00492,60,Female,No,Graduate,1.5,180500000.0,26600000.0,686.0,2,Semiurban,60.0,130000000.0
C00493,54,Male,Yes,Not Graduate,22.4,66900000.0,16800000.0,707.0,0,Semiurban,48.0,162000000.0
C00494,48,Male,Yes,Graduate,10.3,61100000.0,74900000.0,670.0,0,Urban,60.0,109000000.0
C00495,34,Female,No,Not Graduate,7.5,185900000.0,14200000.0,596.0,2,Rural,60.0,83000000.0
C00496,39,Male,Yes,Not Graduate,16.8,102700000.0,18400000.0,767.0,1,Semiurban,72.0,181000000.0
C00497,26,Female,No,Graduate,17.9,228800000.0,14200000.0,754.0,3,Rural,60.0,176000000.0
C00498,37,Male,Yes,Graduate,7.6,129800000.0,57100000.0,542.0,2,Semiurban,60.0,69000000.0
C00499,62,Female,Yes,Graduate,8.8,848500000.0,38100000.0,707.0,1,Semiurban,36.0,534000000.0
C00500,40,Male,Yes,Not Graduate,3.9,92500000.0,71000000.0,715.0,0,Urban,36.0,142000000.0
C00501,26,Female,Yes,Graduate,14.8,148600000.0,18700000.0,666.0,1,Urban,12.0,106000000.0
C00502,50,Male,Yes,Graduate,23.9,77500000.0,12800000.0,847.0,1,Rural,60.0,127000000.0
C00503,64,Male,Yes,Graduate,10.4,223700000.0,24500000.0,839.0,0,Semiurban,60.0,319000000.0
