Transaction_ID,Source_Account,Target_Account,Amount,Hour,Channel,Fraud_Label
T0000501,A00319,A00669,709000.0,17,ATM,0
T0000502,A00215,A00220,573000.0,8,Mobile,0
T0000503,A00819,A01200,1366000.0,22,Mobile,0
T0000504,A00240,A00915,2280000.0,20,Mobile,0
T0000505,A01104,A00670,14569000.0,2,Internet Banking,0
T0000506,A01031,A00788,1174000.0,21,Internet Banking,0
T0000507,A01181,A00704,4093000.0,22,Mobile,0
T0000508,A01096,A00063,482000.0,18,Mobile,0
T0000509,A00293,A00061,190000.0,6,Mobile,0
T0000510,A00255,A01071,814000.0,16,Mobile,0
T0000511,A00412,A00288,207000.0,20,Mobile,0
T0000512,A00564,A00830,1220000.0,19,Internet Banking,0
T0000513,A01056,A00511,509000.0,10,Branch,0
T0000514,A00881,A00977,140000.0,16,Mobile,0
T0000515,A00774,A00620,8101000.0,9,Mobile,0
T0000516,A01055,A00377,664000.0,6,Mobile,0
T0000517,A00776,A00840,198000.0,16,Mobile,0
T0000518,A00455,A00584,3223000.0,11,Internet Banking,0
T0000519,A00496,A01094,538000.0,5,Mobile,0
T0000520,A00621,A00891,3981000.0,15,Branch,0
T0000521,A00107,A00853,536000.0,7,ATM,0
T0000522,A00891,A00292,662000.0,14,Mobile,0
T0000523,A00784,A00907,1754000.0,8,Branch,0
T0000524,A00878,A00215,2304000.0,21,Internet Banking,0
T0000525,A00641,A00878,2795000.0,20,Branch,0
T0000526,A00940,A00792,1087000.0,11,Mobile,0
T0000527,A01140,A01071,2146000.0,17,Branch,0
T0000528,A00684,A00438,2725000.0,4,Mobile,0
T0000529,A00534,A01194,1496000.0,23,Mobile,0
T0000530,A00126,A00978,1026000.0,5,Branch,0
T0000531,A00935,A00612,245000.0,20,Mobile,0
T0000532,A01085,A00142,2320000.0,20,Mobile,0
T0000533,A00840,A00464,1257000.0,4,Mobile,0
T0000534,A01039,A00571,761000.0,0,Mobile,0
T0000535,A01034,A00937,4893000.0,17,Mobile,0
T0000536,A00958,A00468,250000.0,20,Mobile,0
T0000537,A00604,A01090,7321000.0,17,Internet Banking,0
T0000538,A00120,A00176,1171000.0,1,ATM,0
T0000539,A00004,A00222,1702000.0,15,Mobile,0
T0000540,A00246,A00519,777000.0,9,ATM,0
T0000541,A00518,A00439,192000.0,21,Internet Banking,0
T0000542,A00893,A01140,1029000.0,19,ATM,0
T0000543,A00547,A00205,1734000.0,19,ATM,0
T0000544,A00028,A00143,2525000.0,9,Branch,0
T0000545,A00253,A00488,965000.0,7,Mobile,0
T0000546,A01176,A00197,108000.0,19,Internet Banking,0
T0000547,A01186,A01177,220000.0,2,Branch,0
T0000548,A00453,A00506,11468000.0,2,Internet Banking,0
T0000549,A00966,A01129,361000.0,1,Mobile,0
T0000550,A00864,A00864,5767000.0,12,Internet Banking,0
T0000551,A01118,A00253,429000.0,1,ATM,0
T0000552,A01066,A00204,982000.0,13,Mobile,0
T0000553,A00755,A00116,2387000.0,4,Internet Banking,0
T0000554,A00474,A00869,487000.0,21,ATM,0
T0000555,A00752,A00877,6915000.0,10,Internet Banking,0
T0000556,A00383,A00764,1304000.0,2,Mobile,1
T0000557,A00418,A00133,1992000.0,16,Internet Banking,0
T0000558,A00731,A00471,894000.0,8,Internet Banking,0
T0000559,A00686,A00272,2477000.0,6,Mobile,0
T0000560,A00698,A00032,6814000.0,15,Internet Banking,0
T0000561,A00462,A01151,1039000.0,22,Mobile,0
T0000562,A00491,A00627,8045000.0,23,ATM,0
T0000563,A00013,A00932,612000.0,10,ATM,0
T0000564,A00723,A00345,2781000.0,20,ATM,0
T0000565,A00691,A00511,2055000.0,5,Internet Banking,0
T0000566,A01123,A00271,370000.0,20,Mobile,0
T0000567,A00606,A00261,1518000.0,22,Internet Banking,0
T0000568,A00562,A00518,1210000.0,12,Mobile,0
T0000569,A00082,A01120,469000.0,12,Internet Banking,0
T0000570,A00237,A00825,1779000.0,13,Mobile,0
T0000571,A00406,A00113,1410000.0,1,Internet Banking,0
T0000572,A00453,A01099,1108000.0,20,Internet Banking,0
T0000573,A00436,A00603,1113000.0,17,Mobile,0
T0000574,A00473,A00364,1087000.0,20,Mobile,0
T0000575,A00923,A00506,801000.0,2,Mobile,0
T0000576,A00158,A00186,1400000.0,19,Mobile,0
T0000577,A00399,A00890,591000.0,8,Mobile,0
T0000578,A00196,A00536,22305000.0,19,ATM,0
T0000579,A00370,A00177,255000.0,23,ATM,0
T0000580,A00822,A00699,631000.0,21,Branch,0
T0000581,A00057,A00646,688000.0,21,Mobile,0
T0000582,A00408,A00700,11323000.0,2,Mobile,0
T0000583,A00029,A00656,281000.0,7,Mobile,0
T0000584,A01146,A00913,1917000.0,7,Internet Banking,0
T0000585,A00873,A00317,1577000.0,12,Internet Banking,0
T0000586,A00293,A01169,1732000.0,23,ATM,0
T0000587,A00238,A00298,4675000.0,16,Mobile,0
T0000588,A00119,A00761,4571000.0,13,Internet Banking,0
T0000589,A00568,A00653,731000.0,19,Branch,0
T0000590,A00905,A01116,1485000.0,4,Mobile,0
T0000591,A00702,A00657,154000.0,15,ATM,0
T0000592,A01058,A00234,1338000.0,12,Internet Banking,0
T0000593,A00413,A00735,501000.0,4,Mobile,0
T0000594,A00334,A00217,978000.0,15,Branch,0
T0000595,A00574,A00899,188000.0,20,ATM,0
T0000596,A00243,A00874,1873000.0,19,ATM,0
T0000597,A01171,A00401,186000.0,20,Mobile,0
T0000598,A00223,A00189,1413000.0,19,Mobile,0
T0000599,A00575,A01018,311000.0,11,Internet Banking,0
T0000600,A00627,A00487,471000.0,1,Mobile,0
T0000601,A00069,A00817,4274000.0,23,Mobile,0
T0000602,A00563,A00958,2291000.0,10,Mobile,0
T0000603,A00546,A01180,4248000.0,15,Mobile,0
T0000604,A00312,A00360,6673000.0,0,Internet Banking,0
T0000605,A00154,A00612,513000.0,21,Internet Banking,0
T0000606,A00055,A01092,6241000.0,21,Mobile,0
T0000607,A00011,A00717,239000.0,22,Internet Banking,0
T0000608,A00578,A00328,2727000.0,4,Mobile,0
T0000609,A00108,A00026,697000.0,20,Mobile,0
T0000610,A01152,A00563,431000.0,14,Mobile,0
T0000611,A00294,A01087,2359000.0,3,Mobile,0
T0000612,A00784,A00715,3393000.0,13,Mobile,0
T0000613,A00809,A00371,3284000.0,11,Internet Banking,0
T0000614,A00595,A00333,1520000.0,15,Mobile,0
T0000615,A01061,A00571,1387000.0,2,Internet Banking,0
T0000616,A00133,A00451,2142000.0,13,Mobile,0
T0000617,A00281,A00353,1676000.0,16,Internet Banking,0
T0000618,A00303,A00562,2177000.0,17,Internet Banking,0
T0000619,A00163,A00998,1502000.0,18,Mobile,0
T0000620,A00354,A00453,3032000.0,15,Internet Banking,0
T0000621,A00376,A00591,200000.0,16,ATM,0
T0000622,A00918,A00446,1039000.0,2,Mobile,0
T0000623,A00362,A00812,262000.0,19,Internet Banking,0
T0000624,A01053,A00063,1627000.0,8,ATM,0
T0000625,A00928,A00857,7304000.0,13,Mobile,0
T0000626,A01082,A00891,712000.0,13,Branch,0
T0000627,A00127,A00272,1380000.0,23,Mobile,0
T0000628,A01182,A00181,2758000.0,7,Internet Banking,0
T0000629,A00737,A00754,123000.0,9,ATM,0
T0000630,A01179,A00309,676000.0,18,Branch,0
T0000631,A00426,A00142,1792000.0,15,Internet Banking,0
T0000632,A01144,A00931,50000.0,7,Internet Banking,0
T0000633,A00707,A00036,410000.0,8,Mobile,0
T0000634,A00087,A00642,4028000.0,19,Mobile,0
T0000635,A00493,A00402,3617000.0,20,ATM,0
T0000636,A00166,A00103,1811000.0,3,Mobile,0
T0000637,A01130,A00348,3167000.0,9,ATM,0
T0000638,A00366,A00129,1520000.0,18,Mobile,0
T0000639,A00267,A00076,2211000.0,2,Mobile,0
T0000640,A00664,A00349,848000.0,4,Mobile,0
T0000641,A00511,A00346,1363000.0,3,Internet Banking,0
T0000642,A00117,A00366,599000.0,12,Mobile,1
T0000643,A00980,A00228,4817000.0,10,Mobile,0
T0000644,A01015,A00217,6398000.0,7,Branch,0
T0000645,A00892,A00618,5475000.0,3,ATM,0
T0000646,A00741,A00103,766000.0,15,ATM,0
T0000647,A00484,A00249,420000.0,19,Mobile,0
T0000648,A00651,A00275,4889000.0,5,Mobile,0
T0000649,A00626,A00426,2183000.0,15,Internet Banking,0
T0000650,A00199,A00711,1722000.0,19,Mobile,0
T0000651,A00099,A00341,598000.0,13,Mobile,0
T0000652,A00304,A00456,1917000.0,13,Branch,0
T0000653,A00546,A01175,364000.0,4,Mobile,0
T0000654,A00193,A00225,2410000.0,22,Branch,0
T0000655,A00129,A00683,5469000.0,22,Mobile,0
T0000656,A01023,A00829,7217000.0,17,Mobile,0
T0000657,A00450,A00749,2616000.0,21,Mobile,0
T0000658,A00702,A00285,262000.0,14,Branch,0
T0000659,A00629,A00344,1491000.0,15,Internet Banking,0
T0000660,A00883,A00795,12629000.0,19,ATM,0
T0000661,A00888,A01154,462000.0,0,Mobile,0
T0000662,A00356,A00081,1124000.0,5,ATM,0
T0000663,A01018,A00519,5681000.0,4,Internet Banking,0
T0000664,A00446,A00782,2366000.0,15,Internet Banking,0
T0000665,A01003,A01147,18366000.0,5,ATM,0
T0000666,A00486,A00998,536000.0,9,ATM,0
T0000667,A00134,A00570,404000.0,11,Internet Banking,0
T0000668,A00913,A00301,4613000.0,17,Mobile,0
T0000669,A00037,A00896,322000.0,12,ATM,0
T0000670,A00927,A00692,966000.0,0,Mobile,0
T0000671,A00052,A00908,1116000.0,16,Branch,0
T0000672,A00249,A00681,3751000.0,10,Mobile,0
T0000673,A00725,A00966,2358000.0,2,Mobile,0
T0000674,A01130,A00255,1984000.0,15,Mobile,0
T0000675,A00491,A01067,771000.0,6,Internet Banking,0
T0000676,A00145,A00284,4567000.0,11,Mobile,0
T0000677,A00280,A00454,100000000.0,23,ATM,0
T0000678,A01076,A00083,2567000.0,5,Internet Banking,0
T0000679,A00873,A00416,1339000.0,21,Mobile,0
T0000680,A00121,A00298,288000.0,11,Internet Banking,0
T0000681,A00462,A01157,595000.0,22,ATM,0
T0000682,A00318,A00550,949000.0,20,ATM,0
T0000683,A00214,A00331,666000.0,19,Mobile,0
T0000684,A01016,A00378,1179000.0,4,Branch,0
T0000685,A00742,A00042,8484000.0,18,Mobile,0
T0000686,A00216,A00380,4731000.0,8,Internet Banking,0
T0000687,A00781,A00811,1008000.0,21,ATM,0
T0000688,A00497,A01095,318000.0,23,Mobile,0
T0000689,A00074,A00674,5225000.0,14,Mobile,0
T0000690,A00540,A00889,1137000.0,21,Internet Banking,0
T0000691,A00223,A00059,180000.0,12,Mobile,0
T0000692,A00295,A01084,2627000.0,0,Mobile,0
T0000693,A01055,A00822,3708000.0,20,Mobile,0
T0000694,A00853,A00458,83000.0,12,ATM,0
T0000695,A00161,A00594,484000.0,1,Mobile,0
T0000696,A01022,A00588,1063000.0,1,Mobile,0
T0000697,A00690,A00342,2692000.0,17,Branch,0
T0000698,A01050,A00666,680000.0,22,ATM,0
T0000699,A00897,A00940,480000.0,16,Internet Banking,0
T0000700,A00408,A00834,2670000.0,10,Internet Banking,0
T0000701,A00642,A00158,717000.0,7,Mobile,0
T0000702,A00638,A01011,2178000.0,10,Mobile,0
T0000703,A00864,A00815,353000.0,7,Mobile,0
T0000704,A00299,A00211,271000.0,6,Mobile,0
T0000705,A00400,A00950,2754000.0,3,Mobile,0
T0000706,A00294,A00263,1584000.0,13,Internet Banking,0
T0000707,A00356,A01079,3310000.0,5,Mobile,0
T0000708,A00194,A00793,668000.0,3,Mobile,0
T0000709,A00044,A00164,500000.0,6,ATM,0
T0000710,A01129,A00634,5361000.0,19,Mobile,0
T0000711,A00090,A00283,225000.0,13,Internet Banking,0
T0000712,A01066,A00402,4754000.0,11,Mobile,0
T0000713,A00004,A00817,5129000.0,14,Internet Banking,0
T0000714,A00933,A00179,3091000.0,13,Mobile,0
T0000715,A00395,A00807,563000.0,11,Mobile,0
T0000716,A00622,A00031,489000.0,20,ATM,0
T0000717,A00339,A00371,952000.0,17,Mobile,0
T0000718,A00589,A00202,289000.0,4,Mobile,0
T0000719,A00542,A00846,417000.0,19,Mobile,0
T0000720,A00636,A00122,2439000.0,4,Internet Banking,0
T0000721,A00472,A01012,2451000.0,1,Mobile,0
T0000722,A00644,A00506,378000.0,10,Internet Banking,0
T0000723,A00991,A00785,2525000.0,9,Internet Banking,0
T0000724,A00522,A00074,1978000.0,18,Internet Banking,0
T0000725,A00434,A00430,6317000.0,16,ATM,0
T0000726,A00159,A00807,2244000.0,1,Mobile,0
T0000727,A00432,A00059,3845000.0,11,ATM,0
T0000728,A00151,A01164,2028000.0,19,Mobile,0
T0000729,A00220,A01150,3526000.0,17,Mobile,0
T0000730,A01143,A00684,291000.0,12,Internet Banking,0
T0000731,A00108,A00673,1050000.0,14,Internet Banking,0
T0000732,A00579,A00093,1150000.0,13,Mobile,0
T0000733,A01002,A00713,918000.0,5,Branch,0
T0000734,A01144,A01093,1955000.0,13,Branch,0
T0000735,A00177,A00434,2411000.0,16,Mobile,0
T0000736,A00197,A00791,1847000.0,1,Internet Banking,0
T0000737,A00448,A00515,988000.0,16,ATM,0
T0000738,A00666,A01191,534000.0,5,Branch,0
T0000739,A01152,A00134,4012000.0,0,Internet Banking,0
T0000740,A00250,A00887,1763000.0,18,Mobile,0
T0000741,A00198,A00113,391000.0,9,Internet Banking,0
T0000742,A00304,A01087,970000.0,9,Mobile,0
T0000743,A01050,A01076,176000.0,14,Internet Banking,0
T0000744,A00037,A00335,1248000.0,13,Internet Banking,0
T0000745,A00457,A00024,965000.0,14,Internet Banking,0
T0000746,A00143,A00066,638000.0,22,Mobile,0
T0000747,A00189,A00092,6858000.0,15,Mobile,0
T0000748,A01101,A00186,336000.0,1,Internet Banking,0
T0000749,A00002,A00686,2610000.0,5,Mobile,0
T0000750,A00386,A00074,13299000.0,10,Mobile,0
T0000751,A01099,A00901,3925000.0,11,Mobile,0
T0000752,A00730,A00786,1159000.0,8,ATM,0
T0000753,A00087,A00705,345000.0,4,Mobile,0
T0000754,A00559,A00559,268000.0,2,Internet Banking,0
T0000755,A01166,A00386,763000.0,3,Internet Banking,0
T0000756,A00481,A00483,564000.0,22,ATM,0
T0000757,A00635,A00776,544000.0,9,Internet Banking,0
T0000758,A00639,A00051,838000.0,23,Mobile,0
T0000759,A00793,A00875,1072000.0,8,Mobile,0
T0000760,A00225,A00737,2046000.0,7,Mobile,0
T0000761,A01008,A00677,308000.0,11,ATM,0
T0000762,A01187,A00552,567000.0,22,Internet Banking,0
T0000763,A00172,A00874,1007000.0,13,ATM,0
T0000764,A00982,A00764,968000.0,0,Internet Banking,0
T0000765,A00981,A01043,9047000.0,6,ATM,0
T0000766,A00890,A00509,1549000.0,23,Branch,0
T0000767,A00446,A00548,203000.0,3,Internet Banking,0
T0000768,A00563,A00290,1901000.0,20,Mobile,0
T0000769,A01008,A00995,2187000.0,22,Mobile,0
T0000770,A00184,A01132,1046000.0,5,Internet Banking,0
T0000771,A00995,A00740,316000.0,13,ATM,0
T0000772,A01105,A00988,8299000.0,14,Internet Banking,0
T0000773,A00819,A00673,370000.0,19,Mobile,0
T0000774,A00410,A00931,2482000.0,19,Internet Banking,0
T0000775,A00671,A00214,1495000.0,1,Mobile,0
T0000776,A00061,A00466,2324000.0,7,Mobile,0
T0000777,A01119,A00122,7845000.0,22,ATM,0
T0000778,A00411,A00523,2226000.0,8,Internet Banking,0
T0000779,A00069,A00919,649000.0,5,Mobile,0
T0000780,A00954,A00641,4051000.0,15,Mobile,0
T0000781,A00790,A01026,599000.0,4,Internet Banking,0
T0000782,A00748,A00950,1437000.0,3,Mobile,0
T0000783,A00065,A00144,289000.0,19,Mobile,0
T0000784,A00902,A01021,385000.0,2,Internet Banking,0
T0000785,A00765,A00687,1270000.0,21,Internet Banking,0
T0000786,A00953,A01196,1799000.0,5,Mobile,0
T0000787,A00993,A00831,184000.0,2,Internet Banking,0
T0000788,A00255,A00129,2074000.0,17,Internet Banking,0
T0000789,A00253,A00838,487000.0,4,Mobile,0
T0000790,A01109,A00326,4904000.0,8,Mobile,0
T0000791,A00638,A01034,815000.0,8,Mobile,0
T0000792,A00526,A00143,349000.0,12,Mobile,0
T0000793,A00345,A00592,1304000.0,11,ATM,0
T0000794,A00767,A00156,438000.0,4,Mobile,0
T0000795,A00905,A00869,4846000.0,5,Branch,0
T0000796,A00003,A00688,1201000.0,4,Mobile,0
T0000797,A00664,A00543,1016000.0,1,Internet Banking,0
T0000798,A01193,A00989,2301000.0,15,Internet Banking,0
T0000799,A00337,A00109,397000.0,11,ATM,0
T0000800,A00338,A01011,291000.0,2,ATM,0
T0000801,A01054,A00536,1880000.0,7,Internet Banking,0
T0000802,A00075,A00023,358000.0,16,Mobile,0
T0000803,A00478,A00808,358000.0,6,Branch,0
T0000804,A00550,A00378,3012000.0,9,Branch,0
T0000805,A00958,A00926,2138000.0,17,Branch,0
T0000806,A00155,A00742,302000.0,16,Mobile,0
T0000807,A00521,A01044,607000.0,16,Mobile,0
T0000808,A00183,A01146,444000.0,9,Mobile,0
T0000809,A00946,A00010,8468000.0,11,Internet Banking,0
T0000810,A00759,A00157,3251000.0,20,Mobile,0
T0000811,A00597,A00057,755000.0,20,Mobile,0
T0000812,A00472,A00836,2262000.0,1,Internet Banking,0
T0000813,A00184,A00954,270000.0,20,Mobile,0
T0000814,A01107,A00142,573000.0,21,Internet Banking,0
T0000815,A00778,A00874,1347000.0,22,Mobile,0
T0000816,A00383,A00226,1973000.0,6,ATM,0
T0000817,A00497,A00462,1078000.0,12,Mobile,0
T0000818,A00872,A00908,1576000.0,1,Internet Banking,0
T0000819,A00864,A00149,1308000.0,2,Internet Banking,0
T0000820,A00554,A00779,1002000.0,13,Mobile,0
T0000821,A00364,A01042,866000.0,4,Mobile,0
T0000822,A00792,A00647,751000.0,5,ATM,0
T0000823,A00790,A00934,1549000.0,7,Internet Banking,0
T0000824,A00720,A00619,1886000.0,11,Mobile,0
T0000825,A00088,A00299,1493000.0,3,Internet Banking,0
T0000826,A00568,A01053,328000.0,19,Mobile,0
T0000827,A00737,A01170,400000.0,16,Mobile,0
T0000828,A01141,A00147,1861000.0,18,Mobile,0
T0000829,A00631,A00813,6057000.0,22,Mobile,0
T0000830,A00412,A00138,1419000.0,14,Mobile,0
T0000831,A00667,A00437,763000.0,8,Mobile,0
T0000832,A00213,A00025,1536000.0,23,Mobile,0
T0000833,A00109,A00776,344000.0,13,Mobile,0
T0000834,A00814,A00190,5064000.0,11,Internet Banking,0
T0000835,A01184,A01039,1473000.0,9,Internet Banking,0
T0000836,A01016,A00529,575000.0,0,Mobile,0
T0000837,A00701,A00741,999000.0,22,Mobile,0
T0000838,A00049,A00174,672000.0,19,Internet Banking,0
T0000839,A01186,A01177,5079000.0,16,Internet Banking,0
T0000840,A00540,A00295,961000.0,5,ATM,0
T0000841,A00348,A00061,1424000.0,22,Mobile,0
T0000842,A01071,A00049,2256000.0,4,Mobile,0
T0000843,A00896,A00653,531000.0,5,Mobile,0
T0000844,A00900,A00497,1485000.0,1,Internet Banking,0
T0000845,A00334,A01151,1623000.0,6,Mobile,0
T0000846,A01191,A00998,217000.0,7,Mobile,0
T0000847,A00544,A01113,1585000.0,19,Mobile,0
T0000848,A00638,A01021,1141000.0,7,Internet Banking,0
T0000849,A00902,A00217,1384000.0,22,Mobile,0
T0000850,A00792,A00881,1248000.0,7,Internet Banking,0
T0000851,A00207,A00860,1596000.0,12,Mobile,0
T0000852,A00363,A00670,5225000.0,14,Mobile,0
T0000853,A00434,A00670,328000.0,19,Mobile,0
T0000854,A01138,A00870,824000.0,18,Branch,0
T0000855,A00858,A00303,2498000.0,20,Mobile,0
T0000856,A00440,A00818,2037000.0,22,Mobile,0
T0000857,A00882,A01125,1989000.0,2,ATM,0
T0000858,A00887,A00659,24810000.0,2,Mobile,0
T0000859,A00474,A00407,2358000.0,10,Mobile,0
T0000860,A00484,A00716,4163000.0,3,Mobile,0
T0000861,A01074,A00876,856000.0,11,Internet Banking,0
T0000862,A00675,A00934,403000.0,14,Mobile,0
T0000863,A00180,A00768,849000.0,6,ATM,0
T0000864,A00864,A00381,2626000.0,2,Internet Banking,0
T0000865,A00708,A00734,1877000.0,23,Internet Banking,0
T0000866,A00611,A00816,1870000.0,8,Mobile,0
T0000867,A00871,A01153,948000.0,20,ATM,0
T0000868,A01089,A00599,795000.0,14,ATM,0
T0000869,A00397,A00300,985000.0,15,ATM,0
T0000870,A00504,A00604,2662000.0,18,Mobile,0
T0000871,A00228,A00138,3026000.0,6,Internet Banking,0
T0000872,A00777,A00109,397000.0,5,Internet Banking,0
T0000873,A00484,A00025,2776000.0,23,Branch,0
T0000874,A00411,A00148,587000.0,16,Mobile,0
T0000875,A00836,A00207,2010000.0,7,ATM,0
T0000876,A00490,A00966,972000.0,15,Internet Banking,0
T0000877,A00558,A00843,6717000.0,9,ATM,0
T0000878,A00529,A01080,758000.0,20,Internet Banking,0
T0000879,A00311,A00446,1461000.0,12,ATM,0
T0000880,A00151,A00440,2339000.0,7,Mobile,0
T0000881,A00993,A01106,459000.0,16,Mobile,0
T0000882,A00111,A00154,1108000.0,18,Mobile,0
T0000883,A00390,A00808,895000.0,8,ATM,0
T0000884,A00801,A00036,682000.0,18,Mobile,0
T0000885,A00158,A00497,740000.0,5,Internet Banking,0
T0000886,A00787,A00970,4078000.0,5,Branch,0
T0000887,A00880,A00821,621000.0,19,ATM,0
T0000888,A00796,A00111,2238000.0,14,Internet Banking,0
T0000889,A00367,A00174,1696000.0,0,ATM,0
T0000890,A00024,A00264,258000.0,16,Mobile,0
T0000891,A01065,A00302,2124000.0,7,Mobile,0
T0000892,A00392,A00566,253000.0,6,Internet Banking,0
T0000893,A00967,A00192,2395000.0,10,ATM,0
T0000894,A00238,A00689,687000.0,10,Mobile,0
T0000895,A00195,A00248,1211000.0,21,Mobile,0
T0000896,A00934,A00303,289000.0,10,Internet Banking,0
T0000897,A01128,A00152,1373000.0,7,Mobile,0
T0000898,A01033,A00871,3327000.0,18,ATM,0
T0000899,A00902,A00659,494000.0,13,Mobile,0
T0000900,A00297,A00341,615000.0,0,ATM,0
T0000901,A01096,A00264,1979000.0,15,Internet Banking,0
T0000902,A00802,A00919,2034000.0,12,ATM,0
T0000903,A00207,A00572,82000.0,13,Internet Banking,0
T0000904,A00156,A00820,11015000.0,4,Mobile,0
T0000905,A01046,A00283,2146000.0,11,Mobile,0
T0000906,A00331,A00002,2583000.0,15,ATM,0
T0000907,A00920,A01172,1025000.0,16,Mobile,0
T0000908,A00167,A00811,156000.0,16,Internet Banking,0
T0000909,A00337,A00200,2521000.0,23,Mobile,0
T0000910,A00341,A00301,644000.0,12,ATM,0
T0000911,A00338,A00186,2183000.0,10,Mobile,0
T0000912,A00810,A00555,943000.0,13,Internet Banking,0
T0000913,A01098,A00867,1559000.0,7,Internet Banking,0
T0000914,A01093,A00924,512000.0,7,Mobile,0
T0000915,A00890,A00039,3105000.0,16,Mobile,0
T0000916,A00244,A00996,325000.0,7,ATM,0
T0000917,A01153,A00407,14189000.0,17,Internet Banking,0
T0000918,A00651,A00030,14070000.0,17,Branch,0
T0000919,A00656,A00995,7230000.0,22,ATM,0
T0000920,A00842,A00771,4881000.0,3,Internet Banking,0
T0000921,A00923,A00777,1093000.0,8,Internet Banking,0
T0000922,A01144,A01141,4330000.0,18,Branch,0
T0000923,A00699,A01197,1080000.0,10,Internet Banking,0
T0000924,A00733,A00274,217000.0,15,Mobile,0
T0000925,A00895,A01045,6270000.0,17,ATM,0
T0000926,A00307,A00330,4154000.0,21,Branch,0
T0000927,A00370,A00602,1159000.0,5,Mobile,0
T0000928,A00751,A00977,312000.0,6,Mobile,0
T0000929,A00077,A00919,630000.0,11,Internet Banking,0
T0000930,A00385,A00193,162000.0,12,Internet Banking,0
T0000931,A00862,A00914,3394000.0,21,Mobile,0
T0000932,A01172,A00793,206000.0,0,Internet Banking,0
T0000933,A00624,A00647,1645000.0,5,Internet Banking,0
T0000934,A00480,A00907,474000.0,21,Mobile,0
T0000935,A00529,A00590,250000.0,14,Internet Banking,0
T0000936,A00823,A00045,1560000.0,16,Mobile,0
T0000937,A00654,A00864,831000.0,5,ATM,0
T0000938,A00028,A00545,3017000.0,14,Mobile,0
T0000939,A00648,A01107,298000.0,8,ATM,0
T0000940,A00481,A01179,522000.0,17,Mobile,0
T0000941,A00841,A00602,87000.0,2,Branch,0
T0000942,A01051,A00365,109000.0,6,ATM,0
T0000943,A01155,A00749,8674000.0,15,Mobile,0
T0000944,A00733,A01052,11873000.0,14,Branch,0
T0000945,A00436,A00726,1329000.0,20,Mobile,0
T0000946,A00533,A00196,485000.0,19,Internet Banking,0
T0000947,A00212,A00727,864000.0,0,Branch,0
T0000948,A01124,A00326,3137000.0,2,Branch,0
T0000949,A01017,A00525,681000.0,8,Internet Banking,0
T0000950,A01025,A01019,1558000.0,23,Branch,0
T0000951,A00394,A01011,1183000.0,11,Mobile,0
T0000952,A00387,A00229,642000.0,21,Mobile,0
T0000953,A01028,A00855,673000.0,1,Mobile,0
T0000954,A00654,A00207,1657000.0,23,Mobile,0
T0000955,A00846,A00821,410000.0,1,Internet Banking,0
T0000956,A00588,A00095,1972000.0,19,Mobile,0
T0000957,A00532,A00884,714000.0,21,Internet Banking,0
T0000958,A00759,A00588,1380000.0,7,Mobile,0
T0000959,A00976,A00564,5500000.0,7,Mobile,0
T0000960,A00401,A01182,997000.0,13,Internet Banking,0
T0000961,A00971,A00817,3301000.0,17,Mobile,0
T0000962,A00294,A00814,167000.0,2,Internet Banking,0
T0000963,A00484,A00106,715000.0,5,ATM,0
T0000964,A01096,A00303,1237000.0,18,Internet Banking,0
T0000965,A01146,A01136,9954000.0,19,ATM,0
T0000966,A01109,A00417,139000.0,3,Branch,0
T0000967,A00380,A01179,1079000.0,21,Mobile,0
T0000968,A01012,A00559,5958000.0,20,Internet Banking,0
