Customer_ID,Age,Monthly_Income,Avg_Balance,Monthly_Transactions,Credit_Card_Spend,Loan_Balance,Investment_Balance,Digital_Usage_Score,ATM_Transactions,Branch_Visits,Tenure_Years,Credit_Score,Product_Count
C00843,38.0,15260000.0,15967000.0,20.0,2520000.0,31317000.0,23405000.0,66.0,10.0,2.0,6.0,724.0,4.0
C00844,49.0,13194000.0,72153000.0,20.0,1497000.0,37545000.0,22676000.0,69.0,9.0,6.0,7.0,801.0,4.0
C00845,49.0,9731000.0,161736000.0,40.0,7327000.0,45897000.0,32943000.0,81.0,9.0,6.0,9.0,682.0,7.0
C00846,41.0,12872000.0,50371000.0,47.0,7140000.0,23345000.0,33956000.0,77.0,7.0,2.0,8.0,714.0,6.0
C00847,46.0,8937000.0,27778000.0,23.0,2049000.0,76386000.0,14013000.0,76.0,9.0,3.0,8.0,765.0,3.0
C00848,32.0,9753000.0,33519000.0,26.0,1882000.0,49495000.0,11358000.0,81.0,11.0,5.0,5.0,723.0,4.0
C00849,24.0,11163000.0,27659000.0,22.0,809000.0,26372000.0,2660000.0,69.0,12.0,5.0,5.0,699.0,1.0
C00850,39.0,14535000.0,91264000.0,41.0,2847000.0,41518000.0,18130000.0,81.0,7.0,0.0,6.0,723.0,3.0
C00851,35.0,8496000.0,40213000.0,24.0,1759000.0,11623000.0,10194000.0,61.0,13.0,6.0,6.0,633.0,3.0
C00852,43.0,12719000.0,47165000.0,27.0,3038000.0,117700000.0,32497000.0,71.0,10.0,5.0,6.0,761.0,4.0
C00853,41.0,19583000.0,30182000.0,20.0,2376000.0,48556000.0,9806000.0,54.0,6.0,6.0,5.0,770.0,3.0
C00854,25.0,13906000.0,28776000.0,25.0,1885000.0,54533000.0,26414000.0,66.0,10.0,5.0,7.0,770.0,1.0
C00855,20.0,11790000.0,11718000.0,29.0,1713000.0,55860000.0,43436000.0,,8.0,4.0,1.0,734.0,1.0
C00856,34.0,13976000.0,12424000.0,16.0,3017000.0,43533000.0,12388000.0,53.0,9.0,6.0,3.0,656.0,3.0
C00857,36.0,4996000.0,60933000.0,33.0,1851000.0,50832000.0,41422000.0,72.0,9.0,6.0,5.0,738.0,2.0
C00858,51.0,13447000.0,55985000.0,24.0,1710000.0,34836000.0,15011000.0,73.0,10.0,6.0,6.0,682.0,1.0
C00859,33.0,14917000.0,8610000.0,24.0,1271000.0,32545000.0,15079000.0,54.0,6.0,5.0,6.0,698.0,2.0
C00860,39.0,21466000.0,18892000.0,26.0,1754000.0,64079000.0,29008000.0,56.0,8.0,8.0,8.0,761.0,2.0
C00861,35.0,12805000.0,19433000.0,22.0,1716000.0,14475000.0,9017000.0,56.0,15.0,7.0,4.0,675.0,5.0
C00862,32.0,10718000.0,52756000.0,25.0,4769000.0,20281000.0,44238000.0,49.0,10.0,12.0,6.0,685.0,5.0
C00863,42.0,17425000.0,48261000.0,30.0,2237000.0,12393000.0,31876000.0,54.0,10.0,8.0,5.0,719.0,2.0
C00864,37.0,13512000.0,12323000.0,39.0,4833000.0,9340000.0,5384000.0,97.0,0.0,4.0,3.0,673.0,3.0
C00865,29.0,13641000.0,24447000.0,23.0,879000.0,70918000.0,8064000.0,45.0,10.0,4.0,7.0,681.0,2.0
C00866,36.0,14733000.0,14107000.0,21.0,3386000.0,24281000.0,41028000.0,46.0,13.0,9.0,6.0,764.0,5.0
C00867,44.0,11908000.0,47955000.0,42.0,3540000.0,185076000.0,49796000.0,84.0,6.0,7.0,8.0,774.0,4.0
C00868,29.0,9552000.0,14136000.0,22.0,1934000.0,29983000.0,10194000.0,61.0,12.0,8.0,2.0,716.0,3.0
C00869,18.0,17058000.0,6528000.0,21.0,4665000.0,14480000.0,5201000.0,68.0,15.0,4.0,2.0,616.0,3.0
C00870,38.0,14577000.0,13162000.0,11.0,728000.0,18235000.0,2015000.0,50.0,11.0,6.0,4.0,683.0,1.0
C00871,30.0,10403000.0,22974000.0,22.0,1791000.0,15924000.0,26406000.0,45.0,15.0,7.0,5.0,657.0,1.0
C00872,35.0,16320000.0,14667000.0,35.0,3551000.0,53542000.0,12710000.0,85.0,2.0,6.0,4.0,719.0,3.0
C00873,38.0,8305000.0,19168000.0,17.0,4423000.0,56237000.0,7698000.0,49.0,14.0,6.0,5.0,659.0,3.0
C00874,44.0,13758000.0,42247000.0,29.0,4260000.0,41497000.0,15707000.0,64.0,10.0,2.0,4.0,713.0,3.0
C00875,18.0,24318000.0,7467000.0,19.0,1305000.0,23261000.0,10411000.0,71.0,11.0,0.0,6.0,708.0,1.0
C00876,18.0,6076000.0,13035000.0,16.0,1596000.0,8873000.0,10151000.0,56.0,18.0,7.0,2.0,632.0,1.0
C00877,49.0,11287000.0,66492000.0,25.0,3322000.0,24150000.0,9107000.0,61.0,12.0,8.0,9.0,710.0,3.0
C00878,30.0,11873000.0,18614000.0,46.0,3131000.0,26939000.0,5508000.0,92.0,9.0,3.0,4.0,625.0,4.0
C00879,40.0,16334000.0,10318000.0,9.0,1665000.0,49077000.0,2336000.0,47.0,20.0,7.0,3.0,638.0,4.0
C00880,38.0,18895000.0,22393000.0,20.0,2929000.0,23479000.0,3839000.0,44.0,13.0,8.0,5.0,635.0,1.0
C00881,28.0,11749000.0,12340000.0,21.0,1818000.0,47293000.0,31552000.0,54.0,9.0,5.0,4.0,706.0,1.0
C00882,43.0,8119000.0,30072000.0,20.0,2375000.0,87433000.0,10028000.0,42.0,14.0,8.0,8.0,729.0,3.0
C00883,48.0,13760000.0,74253000.0,29.0,2088000.0,19457000.0,21077000.0,67.0,8.0,6.0,9.0,710.0,2.0
C00884,31.0,12949000.0,10131000.0,30.0,3942000.0,28709000.0,31658000.0,82.0,7.0,1.0,5.0,715.0,6.0
C00885,46.0,12205000.0,41925000.0,5.0,884000.0,38225000.0,6253000.0,38.0,7.0,6.0,8.0,670.0,3.0
C00886,42.0,11908000.0,22544000.0,16.0,1220000.0,21676000.0,6469000.0,34.0,11.0,9.0,9.0,729.0,1.0
C00887,29.0,11002000.0,28925000.0,39.0,1677000.0,25057000.0,23216000.0,100.0,6.0,4.0,6.0,730.0,1.0
C00888,37.0,9788000.0,33939000.0,32.0,3450000.0,14839000.0,10791000.0,51.0,15.0,9.0,8.0,664.0,1.0
C00889,31.0,6527000.0,37462000.0,32.0,2773000.0,44024000.0,18844000.0,54.0,13.0,6.0,6.0,665.0,1.0
C00890,31.0,15525000.0,15481000.0,23.0,3422000.0,104490000.0,63127000.0,74.0,7.0,6.0,1.0,717.0,6.0
C00891,25.0,16445000.0,8692000.0,21.0,2279000.0,30842000.0,19496000.0,60.0,15.0,6.0,4.0,707.0,3.0
C00892,52.0,25337000.0,74160000.0,24.0,2410000.0,38632000.0,3707000.0,63.0,10.0,3.0,7.0,757.0,2.0
C00893,34.0,12595000.0,24092000.0,32.0,5648000.0,19104000.0,15838000.0,85.0,9.0,2.0,6.0,713.0,3.0
C00894,42.0,18984000.0,16097000.0,18.0,4209000.0,90682000.0,30500000.0,54.0,7.0,6.0,5.0,787.0,3.0
C00895,35.0,8436000.0,36084000.0,37.0,3277000.0,34998000.0,57599000.0,67.0,9.0,3.0,6.0,749.0,4.0
C00896,37.0,12509000.0,29697000.0,21.0,1641000.0,43996000.0,6536000.0,,12.0,5.0,7.0,707.0,3.0
C00897,37.0,11732000.0,31998000.0,27.0,3715000.0,42670000.0,8253000.0,62.0,10.0,7.0,7.0,730.0,4.0
C00898,31.0,17317000.0,18726000.0,15.0,2505000.0,24763000.0,20872000.0,51.0,11.0,4.0,6.0,685.0,4.0
C00899,43.0,8008000.0,,32.0,1606000.0,28742000.0,5802000.0,47.0,10.0,5.0,5.0,710.0,2.0
C00900,18.0,17341000.0,7759000.0,1.0,860000.0,21357000.0,2944000.0,50.0,7.0,4.0,1.0,762.0,1.0
C00901,23.0,24818000.0,7781000.0,15.0,1578000.0,24268000.0,6339000.0,45.0,11.0,4.0,7.0,691.0,2.0
C00902,54.0,11793000.0,25964000.0,20.0,3553000.0,24879000.0,8404000.0,69.0,13.0,8.0,9.0,765.0,2.0
C00903,30.0,7432000.0,39684000.0,31.0,2713000.0,30485000.0,13562000.0,80.0,13.0,3.0,5.0,682.0,2.0
C00904,46.0,19483000.0,35498000.0,14.0,3651000.0,13998000.0,14238000.0,47.0,13.0,5.0,6.0,685.0,3.0
C00905,25.0,13010000.0,11883000.0,33.0,3078000.0,52156000.0,8872000.0,76.0,13.0,4.0,3.0,667.0,2.0
C00906,27.0,6472000.0,15884000.0,37.0,1462000.0,18002000.0,5336000.0,86.0,3.0,3.0,0.0,717.0,3.0
C00907,40.0,11772000.0,67383000.0,38.0,4120000.0,28045000.0,40570000.0,73.0,7.0,6.0,5.0,673.0,5.0
C00908,35.0,10110000.0,31037000.0,36.0,1779000.0,30347000.0,14227000.0,67.0,14.0,8.0,5.0,653.0,2.0
C00909,44.0,5885000.0,18211000.0,21.0,1554000.0,18633000.0,3932000.0,56.0,11.0,3.0,6.0,677.0,2.0
C00910,34.0,5103000.0,24697000.0,34.0,1843000.0,20166000.0,21210000.0,60.0,11.0,5.0,4.0,716.0,2.0
C00911,43.0,10511000.0,31558000.0,26.0,1555000.0,26500000.0,25949000.0,91.0,6.0,6.0,10.0,727.0,1.0
C00912,47.0,18191000.0,46080000.0,24.0,1976000.0,54607000.0,32750000.0,56.0,10.0,9.0,7.0,761.0,6.0
C00913,40.0,8428000.0,26130000.0,32.0,5335000.0,45643000.0,28365000.0,69.0,10.0,6.0,6.0,746.0,3.0
C00914,33.0,5074000.0,25800000.0,24.0,1277000.0,29836000.0,15202000.0,70.0,10.0,3.0,6.0,696.0,1.0
C00915,34.0,23477000.0,34419000.0,25.0,5084000.0,47209000.0,20629000.0,81.0,8.0,6.0,6.0,730.0,5.0
C00916,33.0,7826000.0,13378000.0,2.0,623000.0,8306000.0,5181000.0,54.0,5.0,5.0,5.0,687.0,1.0
C00917,34.0,21170000.0,18655000.0,25.0,2580000.0,37916000.0,19121000.0,65.0,11.0,6.0,6.0,727.0,4.0
C00918,39.0,7586000.0,42730000.0,35.0,10103000.0,30539000.0,15467000.0,72.0,9.0,5.0,6.0,674.0,4.0
C00919,45.0,11949000.0,49763000.0,25.0,2071000.0,30288000.0,11266000.0,66.0,6.0,4.0,4.0,666.0,6.0
C00920,37.0,16384000.0,17931000.0,42.0,2875000.0,39489000.0,32118000.0,75.0,10.0,5.0,6.0,695.0,4.0
C00921,45.0,14288000.0,45295000.0,25.0,1619000.0,32505000.0,9190000.0,61.0,17.0,3.0,6.0,736.0,4.0
C00922,29.0,9448000.0,22249000.0,39.0,2798000.0,4386000.0,24014000.0,74.0,17.0,4.0,5.0,659.0,5.0
C00923,41.0,15327000.0,13728000.0,21.0,2778000.0,14201000.0,11474000.0,52.0,13.0,5.0,6.0,644.0,7.0
C00924,43.0,7962000.0,31014000.0,16.0,587000.0,229765000.0,22446000.0,73.0,8.0,3.0,8.0,778.0,1.0
C00925,26.0,19432000.0,33259000.0,37.0,2573000.0,23852000.0,26031000.0,87.0,6.0,2.0,4.0,761.0,3.0
C00926,34.0,6319000.0,70548000.0,29.0,1218000.0,19821000.0,13949000.0,68.0,13.0,8.0,6.0,693.0,3.0
C00927,18.0,8975000.0,10596000.0,18.0,1058000.0,3759000.0,4746000.0,70.0,8.0,5.0,2.0,633.0,1.0
C00928,18.0,6988000.0,11457000.0,7.0,727000.0,8143000.0,10433000.0,57.0,15.0,6.0,0.0,720.0,1.0
C00929,43.0,12719000.0,35135000.0,31.0,1896000.0,78926000.0,29705000.0,63.0,4.0,6.0,8.0,748.0,4.0
C00930,29.0,10266000.0,13874000.0,13.0,3081000.0,35481000.0,8755000.0,56.0,10.0,7.0,4.0,738.0,2.0
C00931,26.0,11566000.0,15658000.0,34.0,3086000.0,10351000.0,11551000.0,79.0,12.0,1.0,2.0,641.0,3.0
C00932,34.0,8197000.0,18541000.0,19.0,1905000.0,16719000.0,11369000.0,56.0,9.0,9.0,5.0,647.0,2.0
C00933,21.0,7004000.0,15506000.0,50.0,2331000.0,14925000.0,11520000.0,100.0,4.0,0.0,4.0,667.0,4.0
C00934,47.0,18248000.0,41716000.0,16.0,4627000.0,43194000.0,87968000.0,52.0,13.0,5.0,8.0,788.0,4.0
C00935,18.0,12960000.0,13016000.0,31.0,4419000.0,6169000.0,23820000.0,86.0,14.0,5.0,2.0,698.0,3.0
C00936,45.0,13113000.0,30427000.0,32.0,8997000.0,26470000.0,15580000.0,53.0,8.0,6.0,7.0,646.0,5.0
C00937,46.0,8465000.0,42664000.0,13.0,2594000.0,46641000.0,5719000.0,38.0,7.0,7.0,9.0,720.0,3.0
C00938,24.0,9955000.0,7901000.0,11.0,1457000.0,31246000.0,10320000.0,43.0,8.0,6.0,3.0,707.0,1.0
C00939,44.0,12654000.0,39118000.0,24.0,5454000.0,45529000.0,9598000.0,49.0,6.0,5.0,7.0,714.0,3.0
C00940,40.0,25423000.0,31661000.0,21.0,3142000.0,23250000.0,15137000.0,57.0,6.0,8.0,5.0,733.0,4.0
C00941,37.0,12846000.0,12810000.0,17.0,1856000.0,41918000.0,10725000.0,77.0,6.0,5.0,8.0,734.0,1.0
C00942,35.0,15028000.0,30364000.0,19.0,3189000.0,21936000.0,11734000.0,66.0,13.0,5.0,3.0,661.0,4.0
C00943,35.0,10025000.0,41461000.0,29.0,3562000.0,22445000.0,5189000.0,57.0,10.0,7.0,7.0,668.0,4.0
C00944,52.0,20061000.0,36553000.0,26.0,3043000.0,45575000.0,13048000.0,64.0,10.0,3.0,7.0,709.0,5.0
C00945,18.0,6503000.0,6055000.0,25.0,1032000.0,9411000.0,13779000.0,61.0,7.0,9.0,2.0,627.0,1.0
C00946,47.0,11388000.0,27191000.0,11.0,1674000.0,10020000.0,8811000.0,59.0,13.0,3.0,6.0,722.0,2.0
C00947,39.0,7381000.0,39038000.0,44.0,3319000.0,21048000.0,20345000.0,72.0,16.0,6.0,5.0,607.0,6.0
C00948,35.0,10752000.0,34283000.0,35.0,1669000.0,48939000.0,12095000.0,74.0,7.0,4.0,5.0,709.0,3.0
C00949,37.0,12856000.0,19357000.0,18.0,2494000.0,12936000.0,3380000.0,54.0,16.0,5.0,5.0,661.0,1.0
C00950,42.0,14051000.0,14701000.0,1.0,1249000.0,26592000.0,3666000.0,52.0,15.0,7.0,4.0,716.0,2.0
C00951,48.0,10894000.0,76864000.0,33.0,3249000.0,16816000.0,13147000.0,94.0,6.0,1.0,7.0,650.0,3.0
C00952,36.0,10025000.0,29644000.0,31.0,3852000.0,14079000.0,3110000.0,64.0,12.0,8.0,1.0,665.0,6.0
C00953,48.0,27235000.0,26336000.0,35.0,6142000.0,40623000.0,19767000.0,80.0,9.0,1.0,4.0,715.0,7.0
C00954,37.0,9414000.0,44990000.0,44.0,2174000.0,23628000.0,5470000.0,89.0,12.0,5.0,3.0,687.0,2.0
C00955,28.0,7595000.0,16951000.0,20.0,1540000.0,27464000.0,14331000.0,54.0,12.0,7.0,7.0,730.0,1.0
C00956,38.0,7425000.0,18740000.0,11.0,1162000.0,20145000.0,21635000.0,49.0,12.0,4.0,7.0,697.0,1.0
C00957,35.0,16439000.0,14190000.0,24.0,2822000.0,54885000.0,10242000.0,71.0,9.0,6.0,5.0,695.0,4.0
C00958,20.0,7972000.0,8054000.0,25.0,1188000.0,41061000.0,28591000.0,68.0,11.0,4.0,5.0,768.0,1.0
C00959,18.0,5467000.0,17022000.0,37.0,1447000.0,17419000.0,30688000.0,70.0,5.0,1.0,2.0,597.0,1.0
C00960,28.0,11500000.0,18949000.0,21.0,5620000.0,28453000.0,18970000.0,58.0,11.0,3.0,5.0,651.0,4.0
C00961,30.0,14186000.0,22216000.0,20.0,3998000.0,31923000.0,18822000.0,66.0,20.0,7.0,5.0,731.0,5.0
C00962,35.0,26390000.0,9120000.0,25.0,2434000.0,13567000.0,14885000.0,58.0,3.0,6.0,3.0,657.0,6.0
C00963,34.0,8101000.0,72146000.0,22.0,1862000.0,34986000.0,18583000.0,66.0,10.0,5.0,7.0,762.0,1.0
C00964,23.0,25438000.0,6518000.0,21.0,2669000.0,9712000.0,19872000.0,55.0,14.0,6.0,5.0,677.0,4.0
C00965,34.0,15769000.0,16400000.0,27.0,3023000.0,23563000.0,22087000.0,80.0,8.0,3.0,4.0,697.0,6.0
C00966,29.0,17675000.0,9779000.0,11.0,1240000.0,29203000.0,17705000.0,45.0,13.0,7.0,5.0,780.0,3.0
C00967,23.0,6322000.0,12329000.0,8.0,948000.0,23936000.0,10948000.0,32.0,14.0,4.0,4.0,669.0,1.0
C00968,19.0,6779000.0,20085000.0,29.0,1255000.0,53046000.0,12205000.0,66.0,8.0,5.0,4.0,714.0,1.0
C00969,41.0,5412000.0,12516000.0,8.0,800000.0,24525000.0,9335000.0,49.0,11.0,6.0,6.0,631.0,1.0
C00970,48.0,11880000.0,72089000.0,33.0,3906000.0,12425000.0,9117000.0,69.0,8.0,5.0,6.0,706.0,4.0
C00971,32.0,6999000.0,57215000.0,43.0,4971000.0,12992000.0,41469000.0,84.0,17.0,9.0,0.0,675.0,5.0
C00972,45.0,6317000.0,32218000.0,16.0,1938000.0,18245000.0,11813000.0,62.0,10.0,3.0,9.0,713.0,1.0
C00973,21.0,14065000.0,14052000.0,23.0,3057000.0,24219000.0,14903000.0,59.0,13.0,5.0,2.0,725.0,4.0
C00974,32.0,13765000.0,24648000.0,24.0,1429000.0,22796000.0,35396000.0,60.0,8.0,5.0,5.0,841.0,3.0
C00975,30.0,11421000.0,12410000.0,3.0,1133000.0,6387000.0,3877000.0,53.0,15.0,7.0,3.0,661.0,3.0
C00976,29.0,12229000.0,28802000.0,21.0,2675000.0,59969000.0,23762000.0,61.0,14.0,3.0,3.0,684.0,4.0
C00977,33.0,10301000.0,12410000.0,29.0,2505000.0,28192000.0,8041000.0,63.0,10.0,6.0,5.0,683.0,1.0
C00978,34.0,11829000.0,35107000.0,45.0,4771000.0,21506000.0,27063000.0,87.0,5.0,4.0,4.0,723.0,6.0
C00979,41.0,6815000.0,43741000.0,12.0,1136000.0,15693000.0,10925000.0,53.0,9.0,2.0,5.0,673.0,2.0
C00980,31.0,23410000.0,40669000.0,32.0,7524000.0,19293000.0,38091000.0,71.0,16.0,5.0,5.0,747.0,5.0
C00981,23.0,13377000.0,13399000.0,39.0,4098000.0,21198000.0,9216000.0,89.0,3.0,0.0,2.0,673.0,4.0
C00982,46.0,8895000.0,37689000.0,22.0,1164000.0,28060000.0,4766000.0,57.0,12.0,4.0,8.0,709.0,2.0
C00983,29.0,12412000.0,21989000.0,31.0,4100000.0,34652000.0,13779000.0,85.0,5.0,1.0,2.0,642.0,4.0
C00984,27.0,9390000.0,26709000.0,37.0,1720000.0,31402000.0,19201000.0,76.0,11.0,4.0,4.0,715.0,1.0
C00985,32.0,11290000.0,31393000.0,26.0,2820000.0,16780000.0,7351000.0,58.0,11.0,11.0,6.0,654.0,4.0
C00986,49.0,15639000.0,59655000.0,36.0,4302000.0,36085000.0,64878000.0,89.0,5.0,4.0,6.0,729.0,5.0
C00987,34.0,16332000.0,68366000.0,31.0,2175000.0,36829000.0,59243000.0,78.0,9.0,1.0,5.0,718.0,5.0
C00988,33.0,11107000.0,8089000.0,3.0,2280000.0,36690000.0,6607000.0,50.0,10.0,7.0,3.0,684.0,3.0
C00989,34.0,10842000.0,30816000.0,21.0,2364000.0,20180000.0,7121000.0,61.0,12.0,5.0,5.0,669.0,2.0
C00990,51.0,17754000.0,64697000.0,32.0,3009000.0,37360000.0,15562000.0,83.0,9.0,2.0,8.0,708.0,3.0
C00991,40.0,8164000.0,36320000.0,21.0,1605000.0,22609000.0,6486000.0,85.0,4.0,4.0,6.0,678.0,2.0
C00992,53.0,20931000.0,76858000.0,8.0,601000.0,136786000.0,13370000.0,44.0,12.0,8.0,7.0,778.0,1.0
C00993,31.0,14792000.0,11832000.0,30.0,2900000.0,22479000.0,23197000.0,66.0,8.0,5.0,5.0,687.0,4.0
C00994,35.0,8873000.0,25097000.0,22.0,1223000.0,48025000.0,8248000.0,65.0,11.0,1.0,7.0,659.0,1.0
C00995,31.0,6787000.0,24118000.0,26.0,1640000.0,13091000.0,12597000.0,81.0,13.0,2.0,2.0,599.0,4.0
C00996,34.0,13027000.0,24102000.0,21.0,4262000.0,69341000.0,43235000.0,57.0,11.0,5.0,2.0,696.0,4.0
C00997,39.0,18483000.0,43939000.0,7.0,2070000.0,54773000.0,13904000.0,33.0,14.0,7.0,7.0,772.0,1.0
C00998,36.0,8759000.0,23743000.0,30.0,3048000.0,24650000.0,17467000.0,76.0,14.0,3.0,8.0,705.0,3.0
C00999,23.0,8071000.0,7893000.0,25.0,1764000.0,13996000.0,12359000.0,63.0,9.0,3.0,0.0,678.0,1.0
C01000,44.0,11256000.0,53030000.0,29.0,3651000.0,52647000.0,27676000.0,47.0,9.0,7.0,8.0,730.0,4.0
C01001,28.0,13186000.0,12967000.0,27.0,1743000.0,49616000.0,8629000.0,72.0,11.0,6.0,7.0,743.0,2.0
C01002,18.0,4480000.0,19320000.0,24.0,1342000.0,15486000.0,9727000.0,65.0,6.0,5.0,1.0,654.0,1.0
C01003,35.0,13368000.0,17978000.0,18.0,823000.0,110449000.0,12362000.0,59.0,9.0,6.0,9.0,764.0,1.0
C01004,28.0,6248000.0,,24.0,1455000.0,12661000.0,5520000.0,62.0,6.0,2.0,4.0,674.0,1.0
C01005,30.0,18001000.0,9621000.0,20.0,3053000.0,25339000.0,4162000.0,61.0,9.0,3.0,4.0,674.0,3.0
C01006,18.0,12369000.0,3842000.0,19.0,2273000.0,35980000.0,26001000.0,36.0,13.0,7.0,0.0,676.0,2.0
C01007,42.0,11019000.0,60327000.0,44.0,5451000.0,55110000.0,30760000.0,79.0,11.0,2.0,8.0,725.0,6.0
C01008,21.0,10858000.0,5686000.0,21.0,1287000.0,11472000.0,3045000.0,47.0,16.0,3.0,4.0,613.0,3.0
C01009,32.0,5609000.0,48637000.0,19.0,2985000.0,20821000.0,8364000.0,38.0,17.0,7.0,8.0,587.0,2.0
C01010,48.0,20647000.0,18798000.0,22.0,2062000.0,27007000.0,8522000.0,65.0,9.0,6.0,9.0,731.0,2.0
C01011,34.0,10920000.0,30804000.0,32.0,9824000.0,27464000.0,20824000.0,75.0,9.0,7.0,6.0,648.0,4.0
C01012,32.0,10934000.0,25008000.0,14.0,1745000.0,35735000.0,7517000.0,68.0,3.0,6.0,10.0,710.0,3.0
C01013,28.0,16347000.0,9026000.0,23.0,2315000.0,10881000.0,4551000.0,48.0,12.0,6.0,5.0,638.0,3.0
C01014,30.0,4865000.0,23580000.0,36.0,5658000.0,31729000.0,22917000.0,80.0,1.0,6.0,6.0,664.0,1.0
C01015,31.0,8170000.0,80440000.0,47.0,5683000.0,12760000.0,14957000.0,95.0,2.0,1.0,3.0,672.0,6.0
C01016,35.0,17175000.0,18363000.0,25.0,2786000.0,34334000.0,18540000.0,61.0,11.0,4.0,3.0,760.0,5.0
C01017,30.0,7468000.0,15522000.0,23.0,1570000.0,21906000.0,12337000.0,85.0,9.0,6.0,1.0,664.0,3.0
C01018,44.0,5515000.0,32327000.0,25.0,2493000.0,16241000.0,6132000.0,76.0,5.0,2.0,6.0,642.0,1.0
C01019,36.0,16674000.0,23000000.0,26.0,1099000.0,33723000.0,9308000.0,58.0,14.0,3.0,8.0,714.0,3.0
C01020,36.0,15099000.0,58915000.0,38.0,9578000.0,19935000.0,67775000.0,79.0,13.0,8.0,5.0,658.0,7.0
C01021,33.0,12789000.0,18162000.0,30.0,4802000.0,15142000.0,10277000.0,88.0,9.0,4.0,3.0,702.0,6.0
C01022,35.0,12254000.0,13523000.0,25.0,2511000.0,29283000.0,17892000.0,62.0,13.0,2.0,4.0,653.0,3.0
C01023,31.0,10417000.0,21297000.0,39.0,1438000.0,26850000.0,5670000.0,80.0,11.0,1.0,4.0,730.0,1.0
C01024,44.0,20134000.0,39430000.0,32.0,4514000.0,82141000.0,21483000.0,74.0,10.0,5.0,7.0,746.0,4.0
C01025,32.0,10390000.0,15994000.0,13.0,1394000.0,28677000.0,4527000.0,52.0,9.0,6.0,4.0,694.0,1.0
C01026,53.0,12770000.0,159590000.0,43.0,3191000.0,26879000.0,103170000.0,72.0,8.0,8.0,8.0,736.0,5.0
C01027,31.0,10868000.0,12632000.0,27.0,3908000.0,8398000.0,7695000.0,60.0,7.0,5.0,4.0,597.0,4.0
C01028,34.0,,25325000.0,30.0,2795000.0,38925000.0,28714000.0,85.0,9.0,4.0,3.0,653.0,3.0
C01029,24.0,6011000.0,12953000.0,7.0,1130000.0,35970000.0,30255000.0,32.0,10.0,10.0,7.0,747.0,1.0
C01030,42.0,18317000.0,12795000.0,18.0,3680000.0,15617000.0,8570000.0,54.0,12.0,9.0,5.0,694.0,3.0
C01031,47.0,16792000.0,38916000.0,31.0,2945000.0,118698000.0,20556000.0,69.0,9.0,4.0,6.0,787.0,1.0
C01032,31.0,8903000.0,14273000.0,11.0,1202000.0,15254000.0,9912000.0,46.0,8.0,5.0,5.0,676.0,3.0
C01033,30.0,9104000.0,37175000.0,31.0,4204000.0,44049000.0,48957000.0,78.0,8.0,5.0,5.0,672.0,2.0
C01034,23.0,9162000.0,8820000.0,44.0,969000.0,60392000.0,10562000.0,85.0,4.0,0.0,5.0,750.0,1.0
C01035,39.0,9477000.0,38016000.0,32.0,1832000.0,28147000.0,5867000.0,84.0,6.0,2.0,4.0,646.0,3.0
C01036,36.0,13824000.0,28435000.0,28.0,7131000.0,47259000.0,19975000.0,73.0,10.0,5.0,6.0,617.0,6.0
C01037,31.0,18132000.0,13248000.0,14.0,1362000.0,35519000.0,26602000.0,50.0,11.0,10.0,7.0,801.0,2.0
C01038,36.0,15133000.0,24139000.0,29.0,3118000.0,22055000.0,13216000.0,56.0,10.0,3.0,3.0,746.0,4.0
C01039,41.0,16745000.0,41635000.0,39.0,2009000.0,34053000.0,22390000.0,83.0,3.0,1.0,6.0,696.0,5.0
C01040,39.0,11523000.0,27265000.0,23.0,1441000.0,92390000.0,5205000.0,59.0,9.0,6.0,5.0,697.0,1.0
C01041,36.0,6403000.0,,11.0,1611000.0,48813000.0,5080000.0,28.0,13.0,9.0,9.0,666.0,2.0
C01042,32.0,6031000.0,,18.0,1690000.0,46028000.0,17947000.0,34.0,12.0,2.0,7.0,699.0,1.0
C01043,34.0,14747000.0,16404000.0,20.0,1813000.0,18620000.0,9077000.0,57.0,9.0,1.0,6.0,720.0,3.0
C01044,33.0,16715000.0,17618000.0,37.0,5514000.0,25473000.0,29257000.0,81.0,10.0,4.0,2.0,710.0,5.0
C01045,35.0,8160000.0,96222000.0,41.0,3651000.0,29229000.0,28990000.0,77.0,10.0,6.0,5.0,753.0,5.0
C01046,39.0,11708000.0,32539000.0,28.0,1951000.0,25871000.0,18914000.0,54.0,9.0,9.0,7.0,752.0,2.0
C01047,39.0,12335000.0,22608000.0,20.0,918000.0,178118000.0,14341000.0,45.0,7.0,5.0,4.0,829.0,1.0
C01048,33.0,6344000.0,20728000.0,23.0,1384000.0,18637000.0,16695000.0,76.0,14.0,5.0,3.0,683.0,2.0
C01049,41.0,16207000.0,36163000.0,36.0,3165000.0,48743000.0,32415000.0,77.0,9.0,2.0,6.0,745.0,3.0
C01050,49.0,29975000.0,28252000.0,20.0,6622000.0,52116000.0,11045000.0,54.0,9.0,8.0,5.0,702.0,7.0
C01051,40.0,18920000.0,51144000.0,29.0,10767000.0,23023000.0,133204000.0,90.0,9.0,7.0,5.0,714.0,6.0
C01052,32.0,9947000.0,8320000.0,22.0,1355000.0,12411000.0,10583000.0,70.0,13.0,7.0,2.0,622.0,2.0
C01053,43.0,14508000.0,78001000.0,22.0,2789000.0,24439000.0,15143000.0,56.0,17.0,6.0,7.0,729.0,5.0
