Customer_ID,Age,Tenure_Months,Monthly_Income,Product_Count,Monthly_Transactions,Digital_Engagement,Complaint_Count,Credit_Utilization,Late_Payment_Count,Segment,Observation_Months,Churn_Event,Churn_Label
C00288,46,26,6291889,4,16,24,2,0.26299224448159453,0,Mass,60.0,0,Active/Censored
C00289,45,23,13764923,2,12,39,3,0.7640709382228473,0,Priority,60.0,1,Churned
C00290,42,24,33772288,4,17,98,1,0.46736008459361555,0,Mass,60.0,0,Active/Censored
C00291,57,50,27021799,2,15,25,0,0.07395974019420472,3,Affluent,19.1,0,Active/Censored
C00292,33,57,5219335,1,19,99,2,0.10466727652606037,4,Priority,60.0,0,Active/Censored
C00293,63,31,30462895,4,18,56,0,0.8775638407153687,0,Mass,54.7,0,Active/Censored
C00294,35,37,6427331,3,22,75,1,0.9110466035062634,0,Mass,48.6,1,Churned
C00295,45,25,29621816,4,33,39,3,0.6269934540394252,0,Mass,60.0,0,Active/Censored
C00296,44,96,9325095,2,19,39,0,0.21645059768757197,0,Affluent,30.3,0,Active/Censored
C00297,59,27,34903641,1,16,45,1,0.38127758670727063,1,Priority,28.3,0,Active/Censored
C00298,40,110,14660788,3,16,21,0,0.32492035086917387,0,Priority,60.0,0,Active/Censored
C00299,33,66,10616514,1,11,38,1,0.7566406887392938,0,Mass,60.0,0,Active/Censored
C00300,21,97,16121377,3,18,91,0,0.5333807166131886,2,Priority,39.0,0,Active/Censored
C00301,37,78,4029686,2,20,10,1,0.7516908937532272,3,Mass,10.2,0,Active/Censored
C00302,58,34,9944427,4,15,62,0,0.3744595491934997,2,Affluent,40.5,0,Active/Censored
C00303,21,73,25547025,4,25,72,3,0.8325603171290358,1,Mass,4.2,0,Active/Censored
C00304,61,35,14828055,2,11,22,1,0.4362461372565294,0,Mass,23.9,0,Active/Censored
C00305,45,16,16738911,4,24,20,1,0.42563666154311947,4,Affluent,60.0,0,Active/Censored
C00306,27,33,33060263,1,14,60,2,0.49018859422023864,2,Mass,45.5,0,Active/Censored
C00307,34,35,8456343,1,19,29,2,0.582625178333972,0,Priority,15.6,0,Active/Censored
C00308,45,18,18252106,4,20,99,2,0.8547006678423152,0,Mass,60.0,0,Active/Censored
C00309,35,5,10700995,3,20,27,0,0.46197999031764836,1,Affluent,4.2,0,Active/Censored
C00310,25,114,21382520,2,18,21,2,0.8871226134925836,1,Mass,5.4,0,Active/Censored
C00311,50,63,15942975,1,17,40,2,0.4043015018301921,3,Mass,46.3,0,Active/Censored
C00312,51,50,5664248,2,19,40,0,0.34211542508754417,2,Mass,53.4,0,Active/Censored
C00313,26,112,6528401,3,16,24,2,0.3155410465869085,0,Affluent,60.0,0,Active/Censored
C00314,33,29,34684031,4,19,70,1,0.0690368042298778,0,Affluent,23.0,0,Active/Censored
C00315,31,50,6048875,4,21,41,3,0.8142295465524707,0,Mass,56.5,0,Active/Censored
C00316,50,102,32177548,2,16,57,1,0.12131036398637088,1,Mass,41.9,0,Active/Censored
C00317,53,77,36976945,2,18,32,3,0.35089821732854193,1,Mass,10.9,0,Active/Censored
C00318,53,50,20769171,1,21,18,0,0.2754111077485081,0,Affluent,3.6,0,Active/Censored
C00319,63,33,15235698,1,23,15,3,0.7199930607738994,0,Affluent,60.0,0,Active/Censored
C00320,55,7,31947423,2,16,14,1,0.8893284581038082,2,Affluent,56.7,0,Active/Censored
C00321,35,13,39360305,3,19,89,1,0.7850388055359594,3,Mass,28.1,0,Active/Censored
C00322,25,22,8335379,1,19,34,2,0.33799849678152744,0,Mass,3.1,0,Active/Censored
C00323,48,95,38717212,2,14,37,0,0.4601816091778361,0,Mass,60.0,0,Active/Censored
C00324,62,78,37974525,3,13,62,0,0.272333206791148,1,Priority,60.0,0,Active/Censored
C00325,64,54,9132566,4,20,18,2,0.8815821721892325,0,Mass,11.8,0,Active/Censored
C00326,31,95,5970579,4,16,64,1,0.15687011713089177,0,Mass,60.0,0,Active/Censored
C00327,31,21,29737274,2,22,57,2,0.9067590100802358,1,Affluent,60.0,0,Active/Censored
C00328,22,27,6796064,2,27,82,1,0.7822911446744042,3,Mass,60.0,0,Active/Censored
C00329,27,49,25628976,4,22,21,0,0.6904199412736792,2,Mass,54.1,0,Active/Censored
C00330,45,111,6331228,3,15,11,0,0.7465942909850317,1,Mass,45.2,0,Active/Censored
C00331,45,75,28863294,2,12,80,1,0.3554121262118424,2,Affluent,60.0,0,Active/Censored
C00332,37,103,12341378,3,14,43,0,0.3162978566664009,1,Affluent,60.0,0,Active/Censored
C00333,34,32,7462875,1,14,15,2,0.3932787790108869,2,Mass,60.0,0,Active/Censored
C00334,58,103,6398146,2,26,60,1,0.2134519235786792,2,Mass,23.7,0,Active/Censored
C00335,41,11,10788162,2,19,52,0,0.7217240766764934,1,Mass,60.0,0,Active/Censored
C00336,57,29,23467080,4,23,96,2,0.4775394533054178,0,Affluent,60.0,0,Active/Censored
C00337,64,64,6758991,1,21,95,1,0.8472289624877452,0,Mass,38.1,0,Active/Censored
C00338,35,8,32881840,4,19,59,1,0.8405433583491673,1,Mass,60.0,0,Active/Censored
C00339,30,104,25748831,2,13,24,2,0.19026849072429036,0,Mass,60.0,0,Active/Censored
C00340,63,105,14702873,1,24,78,2,0.2469364418064076,2,Priority,60.0,0,Active/Censored
C00341,49,66,39517278,3,16,28,0,0.41957620309501387,0,Mass,15.3,0,Active/Censored
C00342,34,39,27707413,3,11,86,1,0.1569330136558703,0,Mass,50.1,0,Active/Censored
C00343,48,14,28191443,1,17,64,0,0.6704904962843438,1,Mass,60.0,0,Active/Censored
C00344,44,76,10262076,1,16,42,1,0.7138360898028547,2,Affluent,57.2,0,Active/Censored
C00345,61,66,29587415,1,17,99,2,0.6992153229163385,1,Affluent,33.8,0,Active/Censored
C00346,32,92,24130978,2,16,56,4,0.473189282616262,0,Priority,27.2,0,Active/Censored
C00347,65,74,39445061,1,16,45,1,0.8088945996806017,1,Mass,60.0,0,Active/Censored
C00348,63,18,21207902,3,12,27,0,0.5952611720647403,0,Mass,34.9,0,Active/Censored
C00349,29,17,28408415,1,25,69,1,0.9442505985679485,0,Mass,36.4,0,Active/Censored
C00350,28,95,16280641,4,16,34,3,0.7838943962982611,1,Affluent,42.1,0,Active/Censored
C00351,44,21,5446536,4,16,23,4,0.7000329342047557,2,Affluent,35.8,0,Active/Censored
C00352,23,113,8605001,3,19,20,0,0.16097252226574194,2,Mass,36.3,0,Active/Censored
C00353,34,15,35212201,4,19,68,0,0.7993400338685128,0,Mass,59.4,0,Active/Censored
C00354,40,88,30572379,4,16,93,2,0.3250149940922443,0,Mass,43.7,0,Active/Censored
C00355,64,118,17128418,1,18,32,1,0.4270228659903748,0,Affluent,9.1,0,Active/Censored
C00356,65,55,29121693,2,16,29,2,0.4664842561582564,1,Mass,4.0,0,Active/Censored
C00357,27,9,4157090,4,12,65,0,0.3481794760808388,2,Mass,35.2,0,Active/Censored
C00358,61,106,5338534,2,20,23,2,0.14759492011651085,2,Mass,60.0,0,Active/Censored
C00359,25,25,22260430,3,28,18,2,0.22942746309951795,0,Mass,3.0,0,Active/Censored
C00360,54,65,26498709,4,15,68,1,0.7731198089890363,1,Mass,60.0,0,Active/Censored
C00361,59,119,37732540,4,20,57,2,0.6370431190085433,2,Affluent,60.0,0,Active/Censored
C00362,61,90,31347727,2,16,12,1,0.8985573418694893,2,Affluent,60.0,0,Active/Censored
C00363,31,8,13263904,2,14,31,2,0.7889615182863173,0,Mass,26.6,0,Active/Censored
C00364,61,99,33344901,1,27,28,1,0.4119982034433037,1,Mass,47.9,0,Active/Censored
C00365,26,22,21694474,2,18,72,4,0.7575855353837345,1,Affluent,47.4,0,Active/Censored
C00366,44,91,33737097,2,16,70,1,0.5687862732168054,1,Affluent,33.0,0,Active/Censored
C00367,42,76,10255967,2,22,78,2,0.30767097454247566,1,Affluent,24.3,0,Active/Censored
C00368,35,36,4944137,2,16,19,0,0.9275803820021652,1,Affluent,60.0,0,Active/Censored
C00369,21,52,6076936,4,19,87,3,0.8856418940187151,1,Affluent,60.0,0,Active/Censored
C00370,55,16,39671819,4,21,29,3,0.15097860841321176,0,Affluent,60.0,0,Active/Censored
C00371,36,119,6899618,3,24,100,1,0.8054793334972851,4,Mass,26.4,0,Active/Censored
C00372,50,31,37816722,1,20,89,2,0.11991804778418243,4,Mass,60.0,0,Active/Censored
C00373,39,39,30172392,2,19,51,3,0.8859372743947149,1,Mass,4.7,0,Active/Censored
C00374,37,62,9257408,3,22,81,0,0.6117494385321229,0,Affluent,25.8,0,Active/Censored
C00375,60,82,35106680,1,18,71,1,0.19992402000259835,1,Affluent,57.7,0,Active/Censored
C00376,25,62,9191573,2,13,80,2,0.785536192227144,1,Priority,37.1,0,Active/Censored
C00377,54,62,9158758,3,25,11,1,0.5142036566871567,0,Mass,60.0,0,Active/Censored
C00378,54,71,24718787,4,32,17,5,0.10359488721238155,0,Mass,37.2,0,Active/Censored
C00379,38,104,14379468,4,21,92,1,0.7685846463125604,0,Affluent,60.0,0,Active/Censored
C00380,32,49,14469651,2,21,81,1,0.7595043700902678,1,Affluent,43.2,0,Active/Censored
C00381,21,101,11021060,2,19,66,4,0.4838539521651322,0,Affluent,9.9,0,Active/Censored
C00382,63,95,25876468,2,15,38,1,0.7079986998448365,0,Mass,60.0,0,Active/Censored
C00383,63,116,4966807,3,18,48,1,0.08613349611176097,0,Priority,38.0,0,Active/Censored
C00384,31,110,12822660,2,19,45,1,0.3362959371332894,0,Priority,60.0,0,Active/Censored
C00385,22,97,23923529,2,21,49,2,0.655900144304892,0,Priority,34.6,0,Active/Censored
C00386,26,32,21515601,1,24,67,0,0.2575451529722328,3,Affluent,22.3,0,Active/Censored
C00387,24,94,29197198,2,30,78,0,0.4553702417041858,0,Affluent,60.0,0,Active/Censored
C00388,58,89,11784754,1,20,44,1,0.8887520829101091,0,Mass,28.2,0,Active/Censored
C00389,61,37,27323589,3,18,85,1,0.7940766007157357,1,Mass,60.0,0,Active/Censored
C00390,27,83,31357945,4,19,18,2,0.5521968928964353,0,Mass,22.0,0,Active/Censored
C00391,54,32,17969927,4,25,83,1,0.5690446977780556,1,Mass,3.7,0,Active/Censored
C00392,29,64,13245176,2,13,71,1,0.8483054155726578,1,Priority,13.8,0,Active/Censored
C00393,37,97,23980368,4,17,56,2,0.8267531918924385,1,Affluent,52.0,0,Active/Censored
C00394,47,25,24839000,4,19,44,2,0.12946706094467142,0,Mass,28.5,0,Active/Censored
C00395,53,42,7387575,2,13,43,1,0.46901964244806615,1,Affluent,45.1,0,Active/Censored
C00396,60,96,24344058,4,19,42,0,0.22176828821429662,0,Mass,18.7,0,Active/Censored
C00397,23,56,9554933,2,16,96,1,0.12489778137905601,1,Mass,19.0,0,Active/Censored
C00398,29,116,24477735,4,27,12,1,0.31315595780974637,0,Affluent,60.0,0,Active/Censored
C00399,33,3,37544606,2,14,67,3,0.5995794248107769,2,Mass,4.7,0,Active/Censored
C00400,34,88,23334600,2,30,100,1,0.7649332887708772,2,Affluent,1.0,0,Active/Censored
C00401,65,99,31414278,1,22,59,0,0.8712287325731645,1,Affluent,27.7,0,Active/Censored
C00402,55,111,15149351,4,20,68,2,0.4306605213093617,1,Mass,60.0,0,Active/Censored
C00403,35,21,37218607,2,9,64,1,0.43009076597998536,0,Mass,60.0,0,Active/Censored
C00404,64,119,33259290,4,9,56,0,0.18792729306428263,2,Mass,13.1,0,Active/Censored
C00405,43,49,37000490,1,15,67,3,0.22535715544374718,2,Priority,60.0,0,Active/Censored
C00406,43,44,30697474,3,18,92,1,0.14224540163073268,0,Mass,20.8,0,Active/Censored
C00407,40,44,27378134,2,17,74,0,0.9283104916897352,0,Affluent,17.4,0,Active/Censored
C00408,27,78,22900060,2,21,87,1,0.16483769277389165,1,Affluent,60.0,0,Active/Censored
C00409,63,80,37416591,1,24,60,0,0.7309782055254541,0,Mass,3.8,0,Active/Censored
C00410,21,58,34534927,1,18,80,0,0.33598786115010404,0,Mass,36.5,0,Active/Censored
C00411,28,11,19001347,2,17,89,0,0.5334330195232807,0,Mass,60.0,0,Active/Censored
C00412,31,119,7083481,2,9,29,0,0.8354391908938371,1,Mass,60.0,0,Active/Censored
C00413,33,29,4130184,4,18,88,2,0.8925507063267801,0,Mass,6.8,0,Active/Censored
C00414,26,14,12405359,2,33,72,1,0.2662072869792576,0,Affluent,5.9,0,Active/Censored
C00415,21,73,6252560,1,21,50,2,0.8701424630240754,0,Affluent,19.7,0,Active/Censored
C00416,51,51,11614068,2,30,80,1,0.27684719095926197,0,Mass,60.0,0,Active/Censored
C00417,64,75,7941543,3,18,25,0,0.7743174823670963,0,Mass,60.0,0,Active/Censored
C00418,26,106,39317872,2,18,73,2,0.06372533917263916,1,Mass,38.1,0,Active/Censored
C00419,34,14,7432724,4,15,62,2,0.53170832864214,0,Affluent,23.3,0,Active/Censored
C00420,43,36,16661286,2,24,90,1,0.7032314179957629,1,Priority,47.1,0,Active/Censored
C00421,62,63,10271757,3,14,66,0,0.8050450720084177,2,Affluent,60.0,0,Active/Censored
C00422,52,95,29245749,1,12,57,1,0.8070159977552264,0,Mass,4.2,0,Active/Censored
C00423,55,73,38939979,1,20,57,2,0.3189810500780872,0,Priority,28.0,0,Active/Censored
C00424,47,48,32463357,4,26,60,2,0.8178346485328906,0,Affluent,60.0,0,Active/Censored
C00425,39,74,39108607,2,14,91,1,0.3412823249782026,2,Mass,60.0,0,Active/Censored
C00426,29,118,25247677,2,29,81,1,0.2603906310510849,2,Mass,60.0,0,Active/Censored
C00427,59,59,28248687,3,16,18,0,0.051325942748188205,1,Mass,8.3,0,Active/Censored
C00428,57,107,9271702,1,14,58,1,0.26214372962006427,0,Affluent,60.0,1,Churned
C00429,22,95,34686988,3,17,36,0,0.15659494141045865,2,Mass,52.7,0,Active/Censored
C00430,53,38,30924457,2,16,24,0,0.6574429423390963,0,Mass,60.0,0,Active/Censored
C00431,24,32,13144867,1,13,88,2,0.1803088649847973,1,Mass,60.0,0,Active/Censored
C00432,54,93,16772869,2,17,88,1,0.5768451659701093,1,Mass,11.7,0,Active/Censored
C00433,58,27,4467760,2,10,95,1,0.16382098375270035,0,Affluent,60.0,0,Active/Censored
C00434,26,42,33444861,1,22,45,1,0.6839766795756607,0,Mass,20.8,0,Active/Censored
C00435,40,30,14101190,3,27,48,2,0.30699095148308003,2,Mass,60.0,0,Active/Censored
C00436,26,74,6699188,3,21,80,2,0.3278267488520516,0,Affluent,9.5,0,Active/Censored
C00437,46,37,15901619,2,14,27,1,0.6263467836035498,0,Priority,37.1,0,Active/Censored
C00438,62,80,34087670,4,18,14,0,0.895050791339126,1,Mass,24.6,0,Active/Censored
C00439,24,113,13872839,3,17,48,0,0.9424409449612773,1,Mass,1.0,0,Active/Censored
C00440,38,100,23410864,4,14,67,2,0.3715372504099247,0,Mass,60.0,0,Active/Censored
C00441,64,114,33227325,1,21,51,2,0.9016939158952062,2,Mass,2.1,0,Active/Censored
C00442,34,5,5213597,4,15,29,2,0.6010893214719302,0,Affluent,15.8,0,Active/Censored
C00443,26,56,31357350,2,16,57,1,0.8658217184577134,0,Priority,28.6,0,Active/Censored
C00444,42,28,14392944,3,19,95,0,0.07506693334529639,0,Mass,60.0,0,Active/Censored
C00445,43,111,29039873,4,22,34,3,0.07985556666313356,0,Mass,60.0,0,Active/Censored
C00446,50,87,10771317,2,15,46,7,0.11711657993367681,1,Mass,30.0,0,Active/Censored
C00447,35,40,9004182,2,16,38,3,0.7739537017404251,0,Affluent,60.0,0,Active/Censored
C00448,64,69,32378732,1,15,36,1,0.1741608301680927,1,Mass,20.3,0,Active/Censored
C00449,44,74,33082020,3,10,69,1,0.2089265104758003,1,Mass,37.5,0,Active/Censored
C00450,33,61,39327717,4,19,44,1,0.576859911787621,0,Mass,43.6,0,Active/Censored
C00451,64,58,28378334,2,19,66,0,0.9117012758620604,1,Affluent,15.3,0,Active/Censored
C00452,62,9,20771660,1,18,11,2,0.5604012383723957,0,Priority,55.4,0,Active/Censored
C00453,43,56,11014156,2,24,70,0,0.709336220782435,0,Mass,60.0,0,Active/Censored
C00454,22,44,14627828,2,20,19,2,0.21896083714116055,1,Affluent,60.0,1,Churned
C00455,47,99,27331381,4,20,44,1,0.8727566478337789,1,Affluent,60.0,0,Active/Censored
C00456,45,105,16459704,1,24,89,2,0.100288983709578,1,Mass,17.5,0,Active/Censored
C00457,27,91,21406419,2,17,40,2,0.30453710747985185,0,Priority,60.0,0,Active/Censored
C00458,49,6,10050307,3,15,73,4,0.45835177219646206,1,Affluent,36.2,0,Active/Censored
C00459,58,102,19816602,1,20,41,1,0.2535549392715095,0,Mass,7.4,0,Active/Censored
C00460,25,49,12566994,4,17,92,1,0.647384732701667,1,Affluent,14.5,0,Active/Censored
C00461,53,52,8036433,4,20,96,2,0.6609131898833407,1,Mass,53.9,0,Active/Censored
C00462,27,114,8750135,2,14,92,1,0.2406722167538432,0,Mass,60.0,0,Active/Censored
C00463,54,105,22658953,3,13,45,0,0.057732141858683195,0,Mass,60.0,0,Active/Censored
C00464,39,9,17191167,4,21,38,0,0.11688552319158708,0,Affluent,60.0,0,Active/Censored
C00465,21,45,7597545,3,21,65,1,0.05038509652454808,0,Priority,60.0,0,Active/Censored
C00466,64,91,22514760,1,19,84,1,0.8648543439476203,0,Mass,37.7,1,Churned
C00467,28,66,9913121,1,19,57,1,0.6094991256998382,0,Mass,31.4,0,Active/Censored
C00468,47,33,4555992,2,28,77,1,0.17459174783317535,1,Mass,4.1,0,Active/Censored
C00469,29,64,8771667,1,13,89,0,0.13326162997859628,0,Priority,8.3,0,Active/Censored
C00470,62,105,20146872,2,17,78,0,0.7858353780306963,0,Mass,45.4,0,Active/Censored
C00471,54,29,38347898,3,17,43,4,0.7799356361986979,0,Priority,60.0,0,Active/Censored
C00472,57,91,12700190,3,14,32,1,0.8846416761928497,1,Mass,13.3,0,Active/Censored
C00473,40,89,14255128,1,19,49,1,0.19334613312902565,0,Mass,60.0,0,Active/Censored
C00474,42,107,12735568,1,20,62,0,0.5200472841435698,1,Mass,60.0,0,Active/Censored
C00475,49,38,16787355,1,16,86,1,0.1593284510321913,0,Mass,60.0,0,Active/Censored
C00476,56,28,29823766,2,17,37,0,0.766075608297137,3,Mass,60.0,0,Active/Censored
C00477,59,67,15594901,4,16,24,1,0.4212363054264303,1,Priority,28.9,0,Active/Censored
C00478,21,65,27672470,2,17,38,1,0.6762430009199022,1,Mass,60.0,0,Active/Censored
C00479,50,51,36337016,2,16,64,2,0.07728231400764365,2,Mass,39.4,0,Active/Censored
C00480,25,94,38062555,3,20,31,1,0.7501378973826204,2,Affluent,1.0,0,Active/Censored
C00481,33,97,24266772,1,15,46,1,0.25653765627542463,2,Mass,34.4,0,Active/Censored
C00482,58,31,29676614,1,18,33,0,0.808523922025998,1,Affluent,21.1,0,Active/Censored
C00483,32,96,37089756,1,28,99,0,0.21727263552645815,0,Affluent,60.0,0,Active/Censored
C00484,56,30,32320899,3,24,56,4,0.7610875138354868,2,Priority,16.1,0,Active/Censored
C00485,41,51,14797296,2,20,75,2,0.1706951585119164,2,Mass,19.9,0,Active/Censored
C00486,31,6,8753023,3,16,57,1,0.6470755144853529,2,Mass,34.8,0,Active/Censored
C00487,36,43,8134048,3,17,10,3,0.7513328526885333,0,Mass,8.4,1,Churned
C00488,44,116,35753876,2,7,34,1,0.39760956600095193,3,Mass,28.9,0,Active/Censored
C00489,55,55,24023864,4,20,86,0,0.2698993525141488,1,Mass,51.0,0,Active/Censored
C00490,48,86,14668458,4,22,56,3,0.3600748351791416,4,Mass,56.4,0,Active/Censored
C00491,62,15,16439331,1,19,73,1,0.31693249308645566,2,Mass,60.0,0,Active/Censored
C00492,60,77,14140537,4,10,79,0,0.619759967319466,0,Priority,10.4,0,Active/Censored
C00493,54,46,32868646,1,21,61,1,0.09010557003204661,1,Priority,33.0,0,Active/Censored
C00494,48,90,26046711,1,14,62,0,0.08729274689784147,0,Mass,2.7,0,Active/Censored
C00495,34,112,35659242,3,14,31,1,0.30899532186881057,1,Priority,40.3,0,Active/Censored
C00496,39,65,14863813,1,12,32,1,0.2992760255244452,0,Affluent,60.0,0,Active/Censored
C00497,26,15,21012646,2,12,23,0,0.20936321435685573,1,Mass,59.1,0,Active/Censored
C00498,37,59,8382450,1,16,37,2,0.6951334519298457,1,Priority,60.0,1,Churned
C00499,62,17,38968924,2,14,67,0,0.07138663139191427,1,Priority,3.8,0,Active/Censored
C00500,40,56,22427095,4,16,94,2,0.8818112924513908,3,Affluent,26.0,0,Active/Censored
C00501,26,10,23908468,4,22,50,0,0.7317381438167403,1,Affluent,42.3,0,Active/Censored
C00502,50,78,18892002,1,20,64,0,0.412661931902092,1,Mass,60.0,0,Active/Censored
C00503,64,39,13753134,3,23,88,0,0.8230409779412912,1,Mass,36.6,0,Active/Censored
C00504,60,26,38142598,2,15,71,0,0.6063381656542812,1,Affluent,60.0,1,Churned
C00505,33,5,21603118,2,22,33,0,0.5632066054395032,1,Mass,60.0,0,Active/Censored
C00506,41,107,28291780,3,14,35,0,0.33171607485145993,0,Mass,11.1,0,Active/Censored
C00507,44,101,5343170,4,19,68,1,0.6467942062567816,1,Affluent,60.0,0,Active/Censored
C00508,32,98,13933489,2,18,36,2,0.1757252399760546,2,Affluent,60.0,0,Active/Censored
C00509,33,9,32944041,1,19,32,3,0.5224093649405053,0,Affluent,60.0,0,Active/Censored
C00510,31,44,7162057,4,25,63,0,0.15449905466567793,2,Mass,6.2,0,Active/Censored
C00511,65,117,7651661,4,23,67,1,0.45063224712834854,0,Mass,57.9,0,Active/Censored
C00512,54,71,33154194,2,9,33,0,0.6046440887319605,0,Mass,19.9,0,Active/Censored
C00513,58,18,15114945,3,16,14,0,0.18995309378510494,1,Affluent,28.2,0,Active/Censored
C00514,57,19,13859637,4,25,79,2,0.2499076508698468,2,Mass,60.0,0,Active/Censored
C00515,64,34,24351395,3,14,45,2,0.781931952605369,2,Priority,60.0,0,Active/Censored
C00516,25,117,11017179,2,21,67,1,0.28014158051076005,2,Affluent,44.1,0,Active/Censored
C00517,60,23,5547104,4,20,25,4,0.1360004522616255,0,Mass,18.5,0,Active/Censored
C00518,23,109,4160193,4,21,38,3,0.3476211091438943,1,Affluent,60.0,0,Active/Censored
C00519,42,83,6855408,3,11,65,0,0.8916259462763466,1,Mass,60.0,0,Active/Censored
C00520,47,111,9707117,1,25,21,0,0.6744043054124613,2,Mass,43.2,0,Active/Censored
C00521,37,100,29060188,2,12,38,0,0.5678908882255218,1,Mass,7.0,0,Active/Censored
C00522,27,42,14726221,3,14,75,3,0.8063776593479858,0,Mass,60.0,0,Active/Censored
C00523,29,100,6583975,2,15,80,0,0.6441685250286779,0,Affluent,44.2,0,Active/Censored
C00524,58,22,4519282,3,13,42,0,0.7800309039251854,1,Mass,52.0,0,Active/Censored
C00525,35,37,21174983,3,11,20,3,0.6414413019741979,0,Affluent,60.0,0,Active/Censored
C00526,34,27,34244605,1,20,12,1,0.8278320381536983,0,Mass,17.6,1,Churned
C00527,62,18,16193042,3,18,60,0,0.6116073579637928,2,Mass,60.0,0,Active/Censored
C00528,27,13,6298635,3,17,73,0,0.28838738242299483,2,Affluent,7.4,0,Active/Censored
C00529,62,25,12210858,1,22,64,0,0.08700632856607926,0,Affluent,33.7,0,Active/Censored
C00530,62,17,21977228,3,17,46,1,0.14478822222805293,1,Priority,60.0,0,Active/Censored
C00531,47,47,10796040,3,15,12,2,0.5112012070561313,0,Affluent,22.0,0,Active/Censored
C00532,28,11,39225223,1,19,30,2,0.9245915425354808,3,Mass,33.2,0,Active/Censored
C00533,28,10,31482806,3,16,13,0,0.7335155176022513,1,Mass,3.2,0,Active/Censored
C00534,33,119,16404846,2,26,52,2,0.7478984031858602,1,Mass,21.8,0,Active/Censored
C00535,46,13,38255518,2,17,38,0,0.6474084097522648,0,Priority,48.2,0,Active/Censored
C00536,27,11,15700750,3,17,16,3,0.8631393193750295,1,Mass,60.0,0,Active/Censored
C00537,41,6,9046470,1,24,65,2,0.7119133875878599,0,Mass,40.8,0,Active/Censored
C00538,26,18,37778217,1,20,43,1,0.2825270697840633,0,Mass,57.7,0,Active/Censored
C00539,45,65,38548523,2,25,97,2,0.4995340566536817,2,Mass,58.9,0,Active/Censored
C00540,21,100,15255651,4,18,47,2,0.4139086966851818,0,Affluent,1.0,0,Active/Censored
C00541,52,89,25411450,1,25,18,1,0.1988517362978709,2,Mass,45.4,0,Active/Censored
C00542,23,71,10238529,4,15,74,1,0.25013935826662775,0,Priority,60.0,0,Active/Censored
C00543,29,13,27099774,1,9,73,2,0.30664110940943173,1,Mass,60.0,0,Active/Censored
C00544,28,94,28844268,2,18,94,2,0.2062792984930576,1,Affluent,59.8,0,Active/Censored
C00545,58,7,29557349,2,18,73,4,0.24557755931215824,2,Mass,33.2,0,Active/Censored
C00546,23,77,24474471,2,12,42,0,0.874754024921402,1,Mass,10.6,0,Active/Censored
