Document_ID,Customer_ID,Document_Type,Document_Date,Image_Quality_Score,OCR_Confidence,Fields_Extracted,Expected_Fields,File_Size_KB,Status,Field_Completeness,Extracted_OCR_Confidence,Document_Confidence,Processing_Decision
DOC0000814,C000141,Rekening Koran,2026-08-10,0.881,0.894,8,11,2362,VALID,0.7272727272727273,0.90825,0.8540556818181818,Human Review
DOC0000815,C000001,Slip Gaji,2024-09-04,0.794,0.798,0,7,2582,VALID,0.0,0.798,0.5975,Reprocess / Reject
DOC0000816,C000172,Rekening Koran,2024-11-07,0.563,0.955,9,7,1376,VALID,1.0,0.842,0.8286999999999999,Human Review
DOC0000817,C000586,Form Aplikasi,2024-09-03,0.889,0.885,9,7,3786,VALID,1.0,0.885,0.9147500000000001,Auto Process
DOC0000818,C000110,NPWP,2026-01-01,0.694,0.928,6,10,4598,VALID,0.6,0.95,0.7952,Human Review
DOC0000819,C000536,Surat Kerja,2026-03-15,0.689,0.895,5,6,2777,VALID,0.8333333333333334,0.895,0.8280833333333333,Human Review
DOC0000820,C000316,KTP,2026-07-09,0.756,0.832,6,7,2887,NEEDS_REVIEW,0.8571428571428571,0.832,0.8192857142857143,Human Review
DOC0000821,C000594,NPWP,2025-10-14,0.842,0.959,7,8,2845,VALID,0.875,0.923,0.89615,Human Review
DOC0000822,C000275,Rekening Koran,2026-08-30,0.596,0.938,6,11,2199,VALID,0.5454545454545454,0.938,0.7543636363636363,Human Review
DOC0000823,C000681,Surat Kerja,2025-06-11,0.925,0.845,4,10,719,VALID,0.4,0.8600000000000001,0.759,Human Review
DOC0000824,C000184,NPWP,2025-06-20,0.953,0.905,7,10,297,VALID,0.7,0.905,0.86575,Human Review
DOC0000825,C000331,KTP,2026-02-27,0.716,1.0,7,8,1604,VALID,0.875,0.889,0.8589,Human Review
DOC0000826,C000391,KTP,2026-07-13,0.734,0.891,4,6,4242,VALID,0.6666666666666666,0.891,0.7956666666666665,Human Review
DOC0000827,C000343,Slip Gaji,2026-01-19,0.92,1.0,9,9,1787,VALID,1.0,0.995,0.9782500000000001,Auto Process
DOC0000828,C000487,Rekening Koran,2024-02-16,0.73,0.803,5,9,2587,VALID,0.5555555555555556,0.923,0.7648888888888887,Human Review
DOC0000829,C000597,Slip Gaji,2025-04-30,1.0,0.794,11,8,4818,VALID,1.0,1.0,0.9691,Auto Process
DOC0000830,C000573,Slip Gaji,2024-03-26,0.695,0.972,10,8,2864,VALID,1.0,0.888,0.88035,Human Review
DOC0000831,C000016,KTP,2024-06-26,0.798,0.947,6,11,3186,VALID,0.5454545454545454,0.947,0.8093636363636364,Human Review
DOC0000832,C000674,Slip Gaji,2024-11-09,0.821,0.853,6,7,4570,NEEDS_REVIEW,0.8571428571428571,0.9455,0.8784107142857143,Human Review
DOC0000833,C000690,KTP,2025-10-12,1.0,0.852,7,6,3319,VALID,1.0,0.852,0.926,Auto Process
DOC0000834,C000038,Rekening Koran,2025-04-14,1.0,0.805,4,7,218,VALID,0.5714285714285714,0.805,0.7953571428571428,Human Review
DOC0000835,C000048,NPWP,2024-08-09,0.828,0.887,9,7,3313,VALID,1.0,0.987,0.9355,Auto Process
DOC0000836,C000459,KTP,2025-04-05,0.835,0.899,4,11,4206,VALID,0.36363636363636365,0.899,0.7491590909090909,Reprocess / Reject
DOC0000837,C000546,Form Aplikasi,2025-05-19,0.61,0.899,11,11,4293,NEEDS_REVIEW,1.0,0.899,0.852,Human Review
DOC0000838,C000635,KTP,2026-02-03,0.974,0.874,6,8,4828,VALID,0.75,0.705,0.80885,Human Review
DOC0000839,C000655,Rekening Koran,2025-05-14,0.783,0.846,4,10,2279,VALID,0.4,0.846,0.71875,Reprocess / Reject
DOC0000840,C000594,Surat Kerja,2026-06-05,0.817,0.827,5,6,3483,VALID,0.8333333333333334,0.827,0.8260833333333333,Human Review
DOC0000841,C000047,Surat Kerja,2025-06-15,0.926,0.964,5,8,3704,VALID,0.625,0.942,0.8620499999999999,Human Review
DOC0000842,C000605,NPWP,2024-09-18,0.822,0.814,7,6,1309,VALID,1.0,0.971,0.91745,Auto Process
DOC0000843,C000057,Rekening Koran,2026-08-15,0.547,0.823,6,8,2842,VALID,0.75,0.823,0.7357499999999999,Reprocess / Reject
DOC0000844,C000236,Surat Kerja,2024-11-29,0.686,0.928,7,8,1477,VALID,0.875,1.0,0.87945,Human Review
DOC0000845,C000676,Surat Kerja,2026-08-12,0.833,0.874,7,8,3925,VALID,0.875,0.874,0.864,Human Review
DOC0000846,C000192,Slip Gaji,2025-07-20,0.77,0.921,6,6,3225,VALID,1.0,0.921,0.903,Auto Process
DOC0000847,C000302,Form Aplikasi,2024-05-09,1.0,0.848,7,9,680,NEEDS_REVIEW,0.7777777777777778,0.848,0.8684444444444444,Human Review
DOC0000848,C000491,KTP,2025-10-04,1.0,0.99,5,8,1536,NEEDS_REVIEW,0.625,0.821,0.8421,Human Review
DOC0000849,C000177,Rekening Koran,2024-10-18,0.777,1.0,7,10,3088,NEEDS_REVIEW,0.7,0.8280000000000001,0.8090499999999999,Human Review
DOC0000850,C000122,Slip Gaji,2025-02-22,0.856,0.982,5,9,3160,VALID,0.5555555555555556,0.982,0.8438888888888889,Human Review
DOC0000851,C000139,NPWP,2024-05-13,0.841,0.891,4,9,2734,VALID,0.4444444444444444,0.891,0.7668611111111112,Human Review
DOC0000852,C000569,Slip Gaji,2024-04-27,0.856,0.871,9,9,4814,VALID,1.0,0.871,0.8995,Human Review
DOC0000853,C000319,Slip Gaji,2025-10-11,0.889,0.889,7,11,2640,VALID,0.6363636363636364,0.889,0.825840909090909,Human Review
DOC0000854,C000374,Rekening Koran,2024-04-28,0.721,0.911,6,9,2676,VALID,0.6666666666666666,0.932,0.8097666666666665,Human Review
DOC0000855,C000289,KTP,2026-02-21,0.866,0.818,5,8,4642,VALID,0.625,0.818,0.78175,Human Review
DOC0000856,C000096,Rekening Koran,2025-10-05,0.617,0.953,7,6,2573,VALID,1.0,0.953,0.88075,Human Review
DOC0000857,C000610,Rekening Koran,2026-05-04,0.601,0.955,10,10,4273,VALID,1.0,0.818,0.8298,Human Review
DOC0000858,C000158,Surat Kerja,2024-04-22,1.0,0.834,6,6,1480,VALID,1.0,0.8295,0.9154249999999999,Auto Process
DOC0000859,C000308,NPWP,2024-09-30,0.723,0.76,10,9,530,VALID,1.0,0.806,0.82685,Human Review
DOC0000860,C000499,Surat Kerja,2025-02-11,0.774,0.891,10,8,1307,VALID,1.0,0.911,0.8959999999999999,Human Review
DOC0000861,C000433,Form Aplikasi,2026-08-11,0.818,1.0,9,9,2912,VALID,1.0,0.947,0.93595,Auto Process
DOC0000862,C000081,Surat Kerja,2025-11-25,0.926,1.0,10,6,2369,NEEDS_REVIEW,1.0,0.8886666666666666,0.9425333333333333,Auto Process
DOC0000863,C000555,Form Aplikasi,2026-01-04,0.83,0.918,7,6,1412,VALID,1.0,0.868,0.899,Human Review
DOC0000864,C000693,NPWP,2024-03-30,0.982,0.929,4,9,2254,VALID,0.4444444444444444,0.929,0.821111111111111,Human Review
DOC0000865,C000129,NPWP,2025-01-09,0.906,0.801,8,11,4601,VALID,0.7272727272727273,0.9099999999999999,0.8469681818181818,Human Review
DOC0000866,C000541,Form Aplikasi,2026-01-30,0.763,0.831,10,6,810,VALID,1.0,0.948,0.8972,Human Review
DOC0000867,C000145,KTP,2026-01-22,0.762,1.0,10,7,1754,NEEDS_REVIEW,1.0,1.0,0.9405,Auto Process
DOC0000868,C000213,Rekening Koran,2024-05-23,0.998,0.843,11,7,1569,VALID,1.0,0.843,0.9209999999999999,Auto Process
DOC0000869,C000010,KTP,2025-05-27,0.818,1.0,10,6,2546,VALID,1.0,0.93175,0.9306125,Auto Process
DOC0000870,C000314,KTP,2024-09-29,0.806,0.92,11,7,1293,NEEDS_REVIEW,1.0,0.90425,0.9059875000000001,Auto Process
DOC0000871,C000502,Slip Gaji,2025-06-01,0.813,0.838,4,10,4731,NEEDS_REVIEW,0.4,0.782,0.70265,Reprocess / Reject
DOC0000872,C000196,Slip Gaji,2024-05-18,0.679,0.867,7,8,4281,VALID,0.875,0.867,0.8220000000000001,Human Review
DOC0000873,C000409,Slip Gaji,2026-05-25,0.83,1.0,8,11,3021,VALID,0.7272727272727273,0.922,0.8620181818181819,Human Review
DOC0000874,C000307,Rekening Koran,2024-10-21,0.863,0.799,9,6,2699,VALID,1.0,0.799,0.8652500000000001,Human Review
DOC0000875,C000188,Rekening Koran,2025-08-29,1.0,0.916,4,11,1812,VALID,0.36363636363636365,0.892,0.7905090909090909,Human Review
DOC0000876,C000574,Surat Kerja,2025-07-18,0.843,1.0,4,6,4836,NEEDS_REVIEW,0.6666666666666666,1.0,0.8774166666666666,Human Review
DOC0000877,C000230,Slip Gaji,2025-05-28,1.0,0.987,11,11,3875,VALID,1.0,0.973,0.9885999999999999,Auto Process
DOC0000878,C000245,Slip Gaji,2026-04-26,0.751,0.926,0,6,4992,VALID,0.0,0.926,0.65075,Reprocess / Reject
DOC0000879,C000190,Surat Kerja,2025-06-29,0.991,0.973,4,7,129,VALID,0.5714285714285714,0.968,0.875357142857143,Human Review
DOC0000880,C000288,Rekening Koran,2024-09-13,1.0,1.0,6,8,971,VALID,0.75,0.833,0.87905,Human Review
DOC0000881,C000596,Slip Gaji,2024-01-15,0.821,0.937,0,8,3118,NEEDS_REVIEW,0.0,0.68,0.5838,Reprocess / Reject
DOC0000882,C000009,NPWP,2025-10-24,0.968,1.0,9,9,377,NEEDS_REVIEW,1.0,0.9196666666666666,0.9638833333333333,Auto Process
DOC0000883,C000454,Surat Kerja,2025-08-02,0.878,1.0,6,10,346,VALID,0.6,1.0,0.8695,Human Review
DOC0000884,C000270,Surat Kerja,2024-04-03,0.651,0.84,4,6,434,VALID,0.6666666666666666,0.84,0.7494166666666666,Reprocess / Reject
DOC0000885,C000656,Slip Gaji,2026-07-05,0.819,1.0,8,9,1511,VALID,0.8888888888888888,0.93,0.9024722222222222,Auto Process
DOC0000886,C000365,NPWP,2025-02-23,0.768,0.991,6,10,4426,VALID,0.6,0.8280000000000001,0.7804500000000001,Human Review
DOC0000887,C000577,Slip Gaji,2026-04-29,0.964,0.946,4,7,4442,VALID,0.5714285714285714,0.864,0.8281571428571429,Human Review
DOC0000888,C000591,Slip Gaji,2024-02-13,0.88,0.988,5,8,2223,NEEDS_REVIEW,0.625,0.844,0.81985,Human Review
DOC0000889,C000454,Rekening Koran,2024-02-06,0.91,0.899,4,10,2751,VALID,0.4,0.967,0.8008,Human Review
DOC0000890,C000156,Form Aplikasi,2025-08-11,0.886,0.995,7,10,369,NEEDS_REVIEW,0.7,0.851,0.8436,Human Review
DOC0000891,C000617,Rekening Koran,2026-03-29,0.905,1.0,7,10,2894,VALID,0.7,1.0,0.90125,Auto Process
DOC0000892,C000390,NPWP,2026-06-09,0.686,1.0,7,8,900,VALID,0.875,1.0,0.89025,Human Review
DOC0000893,C000409,KTP,2025-08-28,0.942,0.994,4,9,268,INVALID,0.4444444444444444,0.931,0.8215611111111112,Human Review
DOC0000894,C000439,Surat Kerja,2026-04-20,0.745,0.91,7,6,1944,VALID,1.0,0.91,0.8912500000000001,Human Review
DOC0000895,C000050,Rekening Koran,2024-05-09,0.832,0.874,5,10,436,INVALID,0.5,0.874,0.77,Human Review
DOC0000896,C000404,Rekening Koran,2025-09-04,1.0,0.957,11,6,152,VALID,1.0,0.912,0.9627499999999999,Auto Process
DOC0000897,C000154,Slip Gaji,2026-03-03,1.0,0.818,0,10,121,VALID,0.0,0.818,0.659,Reprocess / Reject
DOC0000898,C000251,NPWP,2024-04-08,0.919,0.754,5,6,2228,VALID,0.8333333333333334,0.943,0.8812333333333333,Human Review
DOC0000899,C000190,Form Aplikasi,2024-10-19,0.961,0.933,11,7,2115,VALID,1.0,0.849,0.92735,Auto Process
DOC0000900,C000677,NPWP,2024-02-13,0.787,0.868,10,9,198,VALID,1.0,0.76,0.84295,Human Review
DOC0000901,C000582,Surat Kerja,2026-06-12,0.823,0.961,7,11,4887,VALID,0.6363636363636364,0.961,0.8453409090909091,Human Review
DOC0000902,C000370,Slip Gaji,2025-01-20,0.785,0.71,6,8,414,VALID,0.75,1.0,0.84025,Human Review
DOC0000903,C000269,KTP,2025-10-02,0.87,0.907,9,10,3810,INVALID,0.9,0.915,0.8987999999999999,Human Review
DOC0000904,C000245,Slip Gaji,2025-01-09,0.907,0.853,5,9,2578,VALID,0.5555555555555556,0.932,0.8197888888888889,Human Review
DOC0000905,C000541,Rekening Koran,2024-10-22,0.901,0.881,7,11,1947,NEEDS_REVIEW,0.6363636363636364,0.881,0.824840909090909,Human Review
DOC0000906,C000192,Rekening Koran,2026-02-11,0.95,0.966,10,7,3193,VALID,1.0,0.979,0.97505,Auto Process
DOC0000907,C000200,KTP,2025-08-08,0.862,0.847,5,6,687,NEEDS_REVIEW,0.8333333333333334,0.9804999999999999,0.8940583333333333,Human Review
DOC0000908,C000258,Form Aplikasi,2025-10-20,0.729,0.944,6,9,3698,NEEDS_REVIEW,0.6666666666666666,0.9535,0.8242416666666665,Human Review
DOC0000909,C000011,NPWP,2024-05-01,1.0,1.0,6,10,4870,VALID,0.6,0.9415,0.879525,Human Review
DOC0000910,C000640,KTP,2024-06-11,0.846,0.837,9,10,2587,VALID,0.9,0.876,0.8686499999999999,Human Review
DOC0000911,C000693,Slip Gaji,2025-08-04,0.783,0.899,5,8,4771,NEEDS_REVIEW,0.625,0.899,0.8015,Human Review
DOC0000912,C000584,Surat Kerja,2025-01-05,0.812,0.889,10,7,964,VALID,1.0,0.772,0.85655,Human Review
DOC0000913,C000230,KTP,2024-03-28,0.83,0.945,6,8,2679,VALID,0.75,0.8245,0.8253249999999999,Human Review
DOC0000914,C000199,KTP,2025-06-01,0.821,0.986,7,9,1651,VALID,0.7777777777777778,0.907,0.8650444444444444,Human Review
DOC0000915,C000307,Slip Gaji,2025-12-25,0.86,0.871,9,11,614,VALID,0.8181818181818182,0.973,0.8907454545454545,Human Review
DOC0000916,C000614,Slip Gaji,2025-10-14,0.766,0.831,11,8,3542,VALID,1.0,0.871,0.871,Human Review
DOC0000917,C000185,NPWP,2026-01-27,1.0,1.0,0,7,1174,VALID,0.0,1.0,0.75,Human Review
DOC0000918,C000108,Form Aplikasi,2025-02-13,0.834,1.0,6,10,2673,VALID,0.6,1.0,0.8585,Human Review
DOC0000919,C000587,Rekening Koran,2024-11-13,0.941,1.0,10,11,3332,VALID,0.9090909090909091,1.0,0.9625227272727273,Auto Process
DOC0000920,C000259,NPWP,2026-03-22,0.767,1.0,11,11,1798,VALID,1.0,0.853,0.8903,Human Review
DOC0000921,C000064,NPWP,2024-10-07,0.858,0.88,7,9,2787,VALID,0.7777777777777778,0.958,0.8762444444444444,Human Review
DOC0000922,C000234,Slip Gaji,2025-12-01,0.919,0.874,5,8,3637,VALID,0.625,0.874,0.823,Human Review
DOC0000923,C000190,NPWP,2025-11-27,1.0,0.882,9,6,4382,VALID,1.0,0.842,0.9269999999999999,Auto Process
DOC0000924,C000190,Rekening Koran,2026-02-12,0.922,1.0,10,11,3639,VALID,0.9090909090909091,1.0,0.9577727272727273,Auto Process
DOC0000925,C000683,Form Aplikasi,2025-12-16,0.712,1.0,11,9,2188,VALID,1.0,1.0,0.928,Auto Process
DOC0000926,C000502,Slip Gaji,2024-10-18,0.727,0.769,6,8,944,VALID,0.75,0.858,0.7848999999999999,Human Review
DOC0000927,C000306,KTP,2025-01-30,0.773,0.915,10,9,3703,VALID,1.0,0.915,0.9007499999999999,Auto Process
DOC0000928,C000541,Slip Gaji,2025-12-06,0.803,0.994,0,10,4366,INVALID,0.0,0.834,0.64175,Reprocess / Reject
DOC0000929,C000138,Surat Kerja,2025-01-22,0.769,0.972,10,11,1638,VALID,0.9090909090909091,0.972,0.9055227272727273,Auto Process
DOC0000930,C000135,KTP,2025-08-20,0.865,0.867,4,7,3834,VALID,0.5714285714285714,0.8686666666666666,0.793190476190476,Human Review
DOC0000931,C000634,Surat Kerja,2026-06-08,1.0,0.995,10,9,3730,VALID,1.0,0.995,0.9974999999999999,Auto Process
DOC0000932,C000063,NPWP,2026-06-20,0.832,0.926,10,10,665,VALID,1.0,0.9450000000000001,0.92765,Auto Process
DOC0000933,C000038,Rekening Koran,2025-01-30,0.798,1.0,0,10,3763,NEEDS_REVIEW,0.0,0.881,0.6578499999999999,Reprocess / Reject
DOC0000934,C000171,Slip Gaji,2025-05-25,0.821,0.961,11,9,4900,VALID,1.0,0.939,0.9280499999999999,Auto Process
DOC0000935,C000648,KTP,2025-04-27,0.824,1.0,9,9,4919,VALID,1.0,0.923,0.92905,Auto Process
DOC0000936,C000629,Slip Gaji,2025-05-15,1.0,1.0,9,7,585,VALID,1.0,0.901,0.96535,Auto Process
DOC0000937,C000183,Form Aplikasi,2026-06-06,0.918,0.863,7,7,566,NEEDS_REVIEW,1.0,0.814,0.8938499999999999,Human Review
DOC0000938,C000673,Slip Gaji,2026-09-06,0.999,0.894,11,7,1168,VALID,1.0,0.97,0.9733499999999999,Auto Process
DOC0000939,C000691,KTP,2025-03-05,0.875,0.774,11,9,1589,VALID,1.0,0.819,0.8714999999999999,Human Review
DOC0000940,C000285,KTP,2024-05-05,0.845,0.828,10,11,3620,NEEDS_REVIEW,0.9090909090909091,0.828,0.8525227272727273,Human Review
DOC0000941,C000246,Surat Kerja,2025-03-03,0.849,0.842,7,9,1307,VALID,0.7777777777777778,0.9,0.8479944444444444,Human Review
DOC0000942,C000557,Slip Gaji,2026-01-29,0.732,1.0,10,7,4207,INVALID,1.0,0.842,0.8777,Human Review
DOC0000943,C000616,NPWP,2024-07-27,0.866,1.0,4,7,4896,VALID,0.5714285714285714,1.0,0.8593571428571428,Human Review
DOC0000944,C000230,Rekening Koran,2024-02-05,0.759,0.891,6,9,2436,VALID,0.6666666666666666,0.946,0.8211666666666666,Human Review
DOC0000945,C000055,KTP,2024-08-22,0.985,0.908,10,6,4003,VALID,1.0,0.908,0.9502499999999999,Auto Process
DOC0000946,C000190,NPWP,2026-07-20,0.692,0.975,11,9,2955,VALID,1.0,0.975,0.9105,Auto Process
DOC0000947,C000044,Surat Kerja,2025-06-15,0.837,0.903,11,7,1523,VALID,1.0,0.88,0.9027,Auto Process
DOC0000948,C000456,KTP,2026-09-01,1.0,1.0,11,11,1640,VALID,1.0,1.0,1.0,Auto Process
DOC0000949,C000590,Slip Gaji,2026-05-01,0.945,0.894,11,8,205,VALID,1.0,0.894,0.93325,Auto Process
DOC0000950,C000217,KTP,2025-08-25,0.577,1.0,7,8,3587,VALID,0.875,0.962,0.8497,Human Review
DOC0000951,C000281,Form Aplikasi,2024-04-04,1.0,0.997,6,10,1589,VALID,0.6,1.0,0.89955,Human Review
DOC0000952,C000421,Surat Kerja,2024-05-22,0.636,0.955,9,8,4290,NEEDS_REVIEW,1.0,0.955,0.8865,Human Review
DOC0000953,C000316,KTP,2024-07-12,0.713,0.823,7,10,184,VALID,0.7,0.823,0.7647499999999999,Human Review
DOC0000954,C000652,Surat Kerja,2024-06-27,0.797,0.937,0,9,1361,VALID,0.0,0.937,0.6677500000000001,Reprocess / Reject
DOC0000955,C000382,NPWP,2026-05-31,0.735,0.916,11,11,4617,VALID,1.0,0.9165000000000001,0.891925,Human Review
DOC0000956,C000313,Rekening Koran,2024-09-15,0.945,0.782,0,6,2061,VALID,0.0,0.782,0.62725,Reprocess / Reject
DOC0000957,C000449,KTP,2024-11-20,0.812,0.879,9,9,404,INVALID,1.0,0.879,0.8925000000000001,Human Review
DOC0000958,C000345,Form Aplikasi,2026-02-22,0.871,0.92,9,6,1921,VALID,1.0,0.8574999999999999,0.905875,Auto Process
DOC0000959,C000615,Form Aplikasi,2024-01-06,1.0,0.926,4,6,4492,VALID,0.6666666666666666,0.914,0.8754666666666667,Human Review
DOC0000960,C000122,Rekening Koran,2025-06-25,0.811,0.873,10,11,415,VALID,0.9090909090909091,0.8855,0.8708977272727273,Human Review
DOC0000961,C000628,Slip Gaji,2025-12-16,0.998,0.738,5,9,3983,VALID,0.5555555555555556,0.738,0.7573888888888889,Human Review
DOC0000962,C000095,KTP,2026-02-21,0.893,0.99,11,11,1570,VALID,1.0,0.9643333333333333,0.9592666666666666,Auto Process
DOC0000963,C000538,Slip Gaji,2024-07-15,1.0,0.864,8,9,4129,INVALID,0.8888888888888888,0.793,0.8793722222222222,Human Review
DOC0000964,C000337,Rekening Koran,2024-01-30,0.83,1.0,7,10,4937,NEEDS_REVIEW,0.7,0.862,0.8341999999999999,Human Review
DOC0000965,C000006,Surat Kerja,2024-07-15,0.975,0.881,6,11,1834,VALID,0.5454545454545454,0.881,0.8206136363636363,Human Review
DOC0000966,C000428,KTP,2024-12-18,0.751,0.937,4,10,4429,INVALID,0.4,0.887,0.73875,Reprocess / Reject
DOC0000967,C000651,KTP,2025-06-30,0.777,0.859,6,9,1873,VALID,0.6666666666666666,0.859,0.7904166666666667,Human Review
DOC0000968,C000639,Form Aplikasi,2026-04-25,0.794,0.936,9,7,3803,VALID,1.0,0.936,0.9165,Auto Process
DOC0000969,C000250,NPWP,2025-10-18,0.7,0.956,9,6,3869,NEEDS_REVIEW,1.0,0.956,0.9029999999999999,Auto Process
DOC0000970,C000093,Form Aplikasi,2026-05-15,0.93,0.955,5,7,1892,VALID,0.7142857142857143,0.955,0.8885714285714286,Human Review
DOC0000971,C000091,KTP,2026-04-08,0.883,0.818,4,6,3125,VALID,0.6666666666666666,0.924,0.8335166666666667,Human Review
DOC0000972,C000635,Rekening Koran,2024-12-06,0.902,0.905,8,10,2306,VALID,0.8,0.9393333333333334,0.8900166666666667,Human Review
DOC0000973,C000568,KTP,2026-02-26,0.878,0.895,4,8,3635,VALID,0.5,0.895,0.7919999999999999,Human Review
DOC0000974,C000432,KTP,2025-10-29,1.0,0.944,6,7,313,VALID,0.8571428571428571,0.944,0.9362857142857143,Auto Process
DOC0000975,C000339,Form Aplikasi,2025-01-27,1.0,0.955,7,8,774,VALID,0.875,0.955,0.9462499999999999,Auto Process
DOC0000976,C000194,Slip Gaji,2025-07-17,0.876,1.0,7,11,4516,VALID,0.6363636363636364,0.8605,0.829265909090909,Human Review
DOC0000977,C000677,KTP,2025-05-03,0.887,0.877,9,11,1257,VALID,0.8181818181818182,0.877,0.8647954545454546,Human Review
DOC0000978,C000039,Rekening Koran,2024-11-15,0.696,1.0,5,6,261,VALID,0.8333333333333334,0.922,0.8550333333333333,Human Review
DOC0000979,C000402,Rekening Koran,2026-08-10,0.913,0.901,6,6,163,VALID,1.0,0.9450000000000001,0.9441499999999999,Auto Process
DOC0000980,C000194,Rekening Koran,2025-02-24,0.89,0.926,5,6,530,VALID,0.8333333333333334,0.926,0.8938333333333334,Human Review
DOC0000981,C000584,Form Aplikasi,2026-02-22,0.731,0.991,10,9,429,VALID,1.0,0.991,0.92825,Auto Process
DOC0000982,C000576,KTP,2025-02-10,0.739,0.977,6,9,1833,VALID,0.6666666666666666,0.977,0.8399166666666665,Human Review
DOC0000983,C000441,KTP,2026-08-02,1.0,0.971,10,6,2434,VALID,1.0,0.841,0.94,Auto Process
DOC0000984,C000025,Slip Gaji,2026-06-06,0.81,0.834,10,11,4499,VALID,0.9090909090909091,0.834,0.8467727272727272,Human Review
DOC0000985,C000454,Form Aplikasi,2024-11-15,0.875,0.962,5,7,3753,VALID,0.7142857142857143,0.962,0.8783214285714286,Human Review
DOC0000986,C000361,KTP,2025-06-04,0.708,0.953,5,10,3843,VALID,0.5,0.818,0.73125,Reprocess / Reject
DOC0000987,C000509,NPWP,2024-04-05,0.906,1.0,4,11,3559,VALID,0.36363636363636365,1.0,0.817409090909091,Human Review
DOC0000988,C000323,KTP,2024-06-02,0.747,0.944,9,8,998,NEEDS_REVIEW,1.0,0.816,0.8639499999999999,Human Review
DOC0000989,C000378,NPWP,2024-06-10,0.8,0.832,9,10,3222,VALID,0.9,0.832,0.841,Human Review
DOC0000990,C000094,Rekening Koran,2025-02-26,1.0,0.852,11,8,4409,INVALID,1.0,1.0,0.9778,Auto Process
DOC0000991,C000597,KTP,2025-12-14,0.927,0.944,6,8,3013,VALID,0.75,0.907,0.8783,Human Review
DOC0000992,C000331,Slip Gaji,2026-01-03,0.917,0.955,11,7,2729,VALID,1.0,0.955,0.95675,Auto Process
DOC0000993,C000437,KTP,2026-03-18,0.83,0.851,9,6,2990,NEEDS_REVIEW,1.0,0.918,0.90645,Auto Process
DOC0000994,C000634,KTP,2024-10-02,0.673,0.954,8,8,952,INVALID,1.0,0.954,0.89525,Human Review
DOC0000995,C000255,Rekening Koran,2024-12-19,0.837,0.941,7,7,1828,NEEDS_REVIEW,1.0,0.8706666666666667,0.9051333333333332,Auto Process
DOC0000996,C000297,Rekening Koran,2024-02-27,0.869,0.923,10,8,1380,VALID,1.0,0.998,0.955,Auto Process
DOC0000997,C000328,KTP,2024-06-09,0.642,0.852,9,10,4642,VALID,0.9,0.852,0.8115,Human Review
DOC0000998,C000233,NPWP,2025-07-26,0.802,0.909,5,8,2263,VALID,0.625,0.808,0.7759,Human Review
DOC0000999,C000444,Form Aplikasi,2026-01-05,1.0,0.976,5,9,3530,VALID,0.5555555555555556,0.856,0.8348888888888889,Human Review
DOC0001000,C000382,Surat Kerja,2025-04-11,0.998,0.915,9,11,1864,VALID,0.8181818181818182,0.915,0.9115454545454545,Auto Process
DOC0001001,C000619,Slip Gaji,2024-02-29,0.737,0.871,4,7,2893,VALID,0.5714285714285714,0.9610000000000001,0.7941071428571427,Human Review
DOC0001002,C000546,Slip Gaji,2024-08-04,0.927,0.761,7,10,304,VALID,0.7,0.761,0.78725,Human Review
DOC0001003,C000511,Rekening Koran,2026-08-19,0.605,0.915,7,11,3279,VALID,0.6363636363636364,0.915,0.7678409090909091,Human Review
DOC0001004,C000269,Form Aplikasi,2024-09-28,0.941,0.865,4,7,632,VALID,0.5714285714285714,0.865,0.8106071428571429,Human Review
DOC0001005,C000222,NPWP,2026-06-03,0.916,1.0,11,11,197,VALID,1.0,0.997,0.97795,Auto Process
DOC0001006,C000210,Form Aplikasi,2024-05-04,0.835,0.852,4,6,2244,VALID,0.6666666666666666,0.852,0.8014166666666667,Human Review
DOC0001007,C000686,KTP,2026-06-02,0.869,0.875,4,9,723,VALID,0.4444444444444444,0.8694999999999999,0.763936111111111,Human Review
DOC0001008,C000664,Slip Gaji,2025-10-17,0.849,0.811,4,10,169,VALID,0.4,0.899,0.7485499999999999,Reprocess / Reject
DOC0001009,C000099,Surat Kerja,2024-09-15,0.929,0.983,11,8,206,NEEDS_REVIEW,1.0,0.983,0.97375,Auto Process
DOC0001010,C000102,NPWP,2026-07-11,0.751,1.0,10,6,4071,VALID,1.0,1.0,0.93775,Auto Process
DOC0001011,C000662,Slip Gaji,2026-06-06,0.751,0.872,4,11,582,VALID,0.36363636363636365,0.872,0.714659090909091,Reprocess / Reject
DOC0001012,C000689,Rekening Koran,2024-05-19,0.825,0.809,4,8,1667,NEEDS_REVIEW,0.5,0.911,0.7714499999999999,Human Review
DOC0001013,C000299,Surat Kerja,2026-02-07,0.919,0.884,10,10,1754,VALID,1.0,0.96,0.94835,Auto Process
DOC0001014,C000206,Surat Kerja,2025-03-30,0.95,0.832,4,10,759,VALID,0.4,0.89,0.7737999999999999,Human Review
DOC0001015,C000240,Form Aplikasi,2024-02-25,0.809,0.952,7,9,2884,NEEDS_REVIEW,0.7777777777777778,0.952,0.8726944444444444,Human Review
DOC0001016,C000491,Rekening Koran,2026-02-25,0.996,0.911,11,9,2897,VALID,1.0,0.855,0.9348999999999998,Auto Process
DOC0001017,C000063,Form Aplikasi,2024-01-31,1.0,0.864,4,7,2388,VALID,0.5714285714285714,0.968,0.8612571428571427,Human Review
