Loan_ID,Customer_Segment,Loan_Type,Loan_Amount,Interest_Rate,Tenor_Months,PD_Base,LGD_Base,Annual_Operating_Cost,EAD,Expected_Loss_Base,Expected_Interest_Income,Expected_Profit_Base,Maturity_Years
L00146,Mass,Auto,166020607.3604163,0.11096503203332546,60,0.044001938282216886,0.30426961551130466,3468136.6197001063,166020607.3604163,2222759.07259161,18422482.013940744,12731586.321649028,5.0
L00147,Mass,Working Capital,57678496.13438739,0.09397686142349675,24,0.15541956691471503,0.33282656433467045,1784633.7052868116,57678496.13438739,2983579.43326728,5420444.0383370165,652230.8997829249,2.0
L00148,Mass,Mortgage,34918052.952111624,0.09675051684298155,36,0.02334610087414698,0.5563399200274646,3669840.7597356075,34918052.952111624,453528.51785891963,3378339.6702673975,-745029.6073271297,3.0
L00149,Mass,Working Capital,146098794.8879343,0.11012416917537117,24,0.2213771640576911,0.36486755494027545,3646287.5867053675,146098794.8879343,11800888.300648734,16089008.404556729,641832.5172026274,2.0
L00150,Mass,Consumer,82109396.48955975,0.08138527689815916,36,0.08784676777737208,0.23993783068419158,3765467.866167137,82109396.48955975,1730682.3905041693,6682495.969243559,1186345.7125722528,3.0
L00151,Affluent,Mortgage,476384845.98846155,0.128900127860396,12,0.061274923230508684,0.26585663138448234,2594040.1867741114,476384845.98846155,7760473.340721302,61406067.55866776,51051554.03117234,1.0
L00152,Affluent,Consumer,493179899.3053308,0.13560376359616508,24,0.01743236281907898,0.2831161073962389,1662305.681247848,493179899.3053308,2434031.545019889,66877050.47578058,62780713.249512844,2.0
L00153,Mass,Mortgage,534060478.72101223,0.10075281270287512,24,0.07274317828843638,0.16885737949379737,1377312.6931351097,534060478.72101223,6559983.6682045385,53808095.38458597,45870799.02324632,2.0
L00154,Mass,Consumer,59288097.37213887,0.11140988086375452,60,0.02920460849646313,0.39820372132319926,845330.0384529673,59288097.37213887,689484.0381091452,6605279.864868669,5070465.788306557,5.0
L00155,Mass,Consumer,183923251.25314492,0.12634443677128787,36,0.14947829794338383,0.3668989931219697,3650542.9621262727,183923251.25314492,10086983.244594784,23237679.58872266,9500153.382001605,3.0
L00156,Mass,Consumer,230604963.23085305,0.14020009509421838,48,0.10709144668895337,0.23839181919192304,1076131.8508043957,230604963.23085305,5887281.247892543,32330837.77416433,25367424.67546739,4.0
L00157,Mass,Consumer,211930293.83518535,0.13302566403883256,48,0.1890140836198331,0.20029512939855051,2336746.3901255433,211930293.83518535,8023384.29356325,28192168.067370433,17832037.38368164,4.0
L00158,Mass,Mortgage,91991233.5157565,0.07376032475954172,36,0.035534998350604974,0.304928245036118,2787908.7301895255,91991233.5157565,996782.4806327772,6785303.259153039,3000612.0483307363,3.0
L00159,Affluent,Mortgage,313207346.4707156,0.09932003361010465,12,0.06323777748546823,0.21315915816586967,1464819.8493629214,313207346.4707156,4221944.642882745,31107764.178403165,25420999.6861575,1.0
L00160,Affluent,Consumer,120042756.38829769,0.11401238852669794,12,0.21891257504070252,0.35546647436358253,2350613.0380955697,120042756.38829769,9341256.883814061,13686361.381158348,1994491.4592487174,1.0
L00161,Mass,Working Capital,132101601.71631116,0.09610408865576522,36,0.039681628052757364,0.15930436336132117,2932285.8241152614,132101601.71631116,835074.5280486391,12695504.042912954,8928143.690749055,3.0
L00162,Affluent,Working Capital,37868387.228126384,0.13708980141072655,60,0.02232877672823682,0.3981260189493886,2180634.838490762,37868387.228126384,336637.3517860927,5191369.684848339,2674097.4945714846,5.0
L00163,Mass,Consumer,194623217.2057242,0.1343287531104474,24,0.060096713576447566,0.2241683439510455,3147118.375502205,194623217.2057242,2621921.312871478,26143494.093588706,20374454.40521502,2.0
L00164,Mass,Consumer,98709674.17589872,0.09031325745734287,48,0.09738095020888826,0.49111537199581584,2001677.046583355,98709674.17589872,4720817.96283761,8914792.217378369,2192297.2079574033,4.0
L00165,Mass,Mortgage,170047173.4361068,0.10207679964169697,60,0.12323540659896064,0.22903603077643367,2175794.588926991,170047173.4361068,4799640.711021124,17357871.252474368,10382435.95252625,5.0
L00166,Mass,Auto,143140550.420887,0.09150802554858653,60,0.05934370766784101,0.3008071036210528,1603039.2763658466,143140550.420887,2555203.22830592,13098509.144953266,8940266.640281498,5.0
L00167,Affluent,Consumer,137440923.19361815,0.10148768800608894,24,0.12064671722513762,0.15,2336106.333822468,137440923.19361815,2487269.429355346,13948561.532342752,9125185.769164938,2.0
L00168,Affluent,Auto,115955507.72455691,0.1009422177119991,60,0.10353075915445271,0.2459909077875779,2507598.1785572674,115955507.72455691,2953111.437082107,11704806.105637617,6244096.489998242,5.0
L00169,Mass,Consumer,216467743.10975036,0.12217664246544345,36,0.05043459017645504,0.2991628224712967,1575178.579677358,216467743.10975036,3266098.7192670605,26447302.05522143,21606024.756277014,3.0
L00170,Priority,Consumer,103370781.01889838,0.08900763605279097,36,0.02840424417159036,0.33746192333722796,3098024.8450078527,103370781.01889838,990845.2056775063,9200788.85542286,5111918.804737501,3.0
L00171,Mass,Auto,40289612.371333614,0.06,48,0.154933609887294,0.49147999417896604,728735.0278431129,40289612.371333614,3067923.8339593597,2417376.7422800167,-1379282.119522456,4.0
L00172,Mass,Mortgage,183866223.60580042,0.07611822451977324,24,0.10415444859989913,0.15,4294312.56064002,183866223.60580042,2872572.7703711847,13995570.490029147,6828685.159017941,2.0
L00173,Mass,Auto,65414084.79399936,0.08649057097127885,60,0.18733122224815216,0.4638950863150899,1230658.909600023,65414084.79399936,5684616.98907656,5657701.543396655,-1257574.3552799288,5.0
L00174,Priority,Consumer,44446906.334790565,0.0931975513980527,48,0.11939446656831772,0.3358512982863067,4205972.97124426,44446906.334790565,1782267.01237877,4142342.837621078,-1845897.1460019518,4.0
L00175,Mass,Consumer,55746199.7543233,0.10836913921107383,48,0.03966547283947807,0.15,3409391.819062934,55746199.7543233,331679.9058388845,6041167.681664592,2300095.9567627735,4.0
L00176,Mass,Consumer,148411827.4417589,0.08556370970048052,60,0.13883743594687056,0.5144344970756488,4147844.690685308,148411827.4417589,10599983.302643055,12698666.519344468,-2049161.4739838955,5.0
L00177,Mass,Consumer,111620267.34145148,0.08320018937532123,36,0.017930572379443968,0.31751345409327647,1423616.4925183125,111620267.34145148,635476.2794466598,9286827.380932746,7227734.608967775,3.0
L00178,Priority,Consumer,24239401.505458042,0.08826994648226202,12,0.23747815619695417,0.25913058718671556,2258029.796676082,24239401.505458042,1491640.7523285092,2139610.673648843,-1610059.8753557482,1.0
L00179,Affluent,Mortgage,89994610.52598052,0.08491822797912393,24,0.0953113547296418,0.49054031470549586,2895631.3192037446,89994610.52598052,4207613.595165554,7642182.85353768,538937.9391683806,2.0
L00180,Affluent,Mortgage,288419253.10253435,0.09501911260267838,60,0.10209432330756815,0.15,3096487.725832379,288419253.10253435,4416895.27115662,27405341.48733011,19891958.49034111,5.0
L00181,Affluent,Mortgage,85543069.81052165,0.09424882687388882,48,0.01649450791348166,0.41717730263062186,3805188.0994341965,85543069.81052165,588633.3534741872,8062333.97683284,3668512.5239244555,4.0
L00182,Affluent,Consumer,105994194.92048725,0.11740302270552859,60,0.13787464850392786,0.15,3462408.325927335,105994194.92048725,2192086.8552178494,12444038.872904189,6789543.691759004,5.0
L00183,Mass,Consumer,262364647.5785216,0.08718847106874679,36,0.2194701145924721,0.30028470918634587,3171397.593503521,262364647.5785216,17290753.677114222,22875172.48486188,2413021.2142441375,3.0
L00184,Mass,Auto,217915786.22505915,0.09856326069006412,36,0.09420811505534019,0.3218895009583599,3196231.65170856,217915786.22505915,6608209.735519162,21478490.446180787,11674049.058953064,3.0
L00185,Affluent,Consumer,258218224.42709315,0.09518959176149816,60,0.14355981992372563,0.21585220371221855,3518968.6949183047,258218224.42709315,8001589.775569026,24579687.36859391,13059128.898106579,5.0
L00186,Mass,Working Capital,15000395.017294526,0.11955992956867621,48,0.012326058959112794,0.15,2524935.2293384597,15000395.017294526,27734.363008973112,1793446.171770055,-759223.4205773778,4.0
L00187,Mass,Consumer,440378252.16034484,0.10222297303168132,36,0.19097125507217363,0.2094195374942351,4433678.412102264,440378252.16034484,17612096.722219203,45016774.19432589,22970999.06000442,3.0
L00188,Mass,Mortgage,193406089.5528249,0.1239125410211855,12,0.12336071058281999,0.3465642545129225,2405621.8970925417,193406089.5528249,8268576.959123896,23965440.00546149,13291241.149245054,1.0
L00189,Affluent,Working Capital,760213301.1419199,0.08425733683191344,60,0.03994910692280019,0.4270366119005843,1073189.9805671647,760213301.1419199,12969034.624423219,64053548.17841559,50011323.5734252,5.0
L00190,Mass,Mortgage,66736179.00265856,0.10411140104817324,48,0.031868660335859,0.15124790273936764,4659836.781447818,66736179.00265856,321672.92344982096,6947997.096568463,1966487.391670825,4.0
L00191,Priority,Mortgage,31973383.419414237,0.09463396169346122,36,0.06080810498764841,0.15287061062170526,3159140.593025232,31973383.419414237,297217.28681846155,3025767.941723195,-430589.9381204988,3.0
L00192,Mass,Auto,120651422.8645919,0.08293117023805913,36,0.13718255906747692,0.28351027631969655,2320556.3260323275,120651422.8645919,4692455.398689705,10005763.68904753,2992751.964325498,3.0
L00193,Mass,Consumer,97608296.55221133,0.10378480126226897,24,0.05758834916911787,0.16989871245891325,2646723.967640476,97608296.55221133,955017.7653563411,10130257.659219867,6528515.926223049,2.0
L00194,Affluent,Auto,195926527.74176902,0.13619269964823402,36,0.08411646180636242,0.15238570454342917,5311140.384539719,195926527.74176902,2511414.895873639,26683762.74585614,18861207.46544278,3.0
L00195,Mass,Working Capital,268724852.0300277,0.0896476415473296,24,0.1291479281096219,0.15,2628260.561056158,268724852.0300277,5205788.68068642,24090549.209647108,16256499.967904532,2.0
L00196,Mass,Working Capital,112395189.00786611,0.10270581032692021,24,0.09432766376900878,0.39163239539433725,5343168.079870512,112395189.00786611,4152077.0993524245,11543638.963900244,2048393.7846773071,2.0
L00197,Mass,Mortgage,100179212.63768595,0.08137983084733408,60,0.06254705307671966,0.48530782024906555,3164910.8232248574,100179212.63768595,3040897.322437423,8152567.3788739955,1946759.2332117148,5.0
L00198,Affluent,Consumer,177599605.17096484,0.07873390010572784,36,0.2747566668862301,0.23619880554829356,2085217.0617113428,177599605.17096484,11525716.481311036,13983109.572347451,372176.02932507196,3.0
L00199,Mass,Auto,99012414.72277579,0.09082945807182778,60,0.15835507898026396,0.45465046549382865,1298773.0193776884,99012414.72277579,7128518.639789884,8993243.971652787,565952.3124852148,5.0
L00200,Mass,Mortgage,92991228.09164274,0.09690030579067474,36,0.19434998825318944,0.2163205672778236,2616863.634427182,92991228.09164274,3909527.885279835,9010878.437930563,2484486.9182235464,3.0
L00201,Affluent,Consumer,261214771.1173286,0.0976995052632393,12,0.020788724607645397,0.38624880795279576,4822819.001176147,261214771.1173286,2097455.376204971,25520553.905613296,18600279.52823218,1.0
L00202,Priority,Consumer,308686171.76958954,0.10093154972857392,36,0.020713514924211664,0.30357829194733704,1881448.472468228,308686171.76958954,1941072.1992475856,31156173.696485437,27333653.024769627,3.0
L00203,Mass,Consumer,270552570.6675549,0.07533001246733935,24,0.1638857211091187,0.23926369248224993,3002904.7125429013,270552570.6675549,10608881.09726863,20380728.521457624,6768942.711646093,2.0
L00204,Mass,Mortgage,105775556.55056465,0.0937329681928745,48,0.07631832621562577,0.1771840683423794,5386085.562200612,105775556.55056465,1430338.489765185,9914656.877737673,3098232.8257718766,4.0
L00205,Mass,Consumer,24110562.005203094,0.11403165252126615,60,0.23716878426688642,0.25296824798135925,1030309.5553648286,24110562.005203094,1446541.4210269575,2749367.228669761,272516.2522779752,5.0
L00206,Mass,Consumer,107376052.03136477,0.08055158868789832,48,0.07820671477195491,0.15,3049775.4301601187,107376052.03136477,1259629.24118333,8649311.578160863,4339906.906817414,4.0
L00207,Mass,Consumer,67965942.44232637,0.09860737749278872,48,0.08740583881007871,0.15,3297992.0414384278,67965942.44232637,891093.0314533599,6701943.343063626,2512858.270171839,4.0
L00208,Mass,Working Capital,108874732.5327162,0.11027118767888522,60,0.0789893949720987,0.24508955290018763,2987194.8058478916,108874732.5327162,2107757.716771389,12005746.064603578,6910793.541984298,5.0
L00209,Mass,Consumer,72542570.81883776,0.09091919540357395,48,0.1025200762709696,0.36059184617642986,1066432.0012098916,72542570.81883776,2681746.762946361,6595512.171355512,2847333.407199259,4.0
L00210,Mass,Consumer,118147855.30748954,0.11114743913089525,36,0.14417094504814917,0.31133044740691496,1710285.453009152,118147855.30748954,5303043.425959324,13131831.556235014,6118502.677266537,3.0
L00211,Affluent,Mortgage,55038614.50835834,0.07761972697106945,48,0.35,0.2306914635265576,881065.3648120934,55038614.50835834,4443928.485992524,4272082.231004716,-1052911.6197999013,4.0
L00212,Mass,Consumer,45922429.839895815,0.12099209231277969,36,0.07269425622287755,0.36535335040773714,1293637.241784326,45922429.839895815,1219657.950186959,5556250.870415823,3042955.6784445373,3.0
L00213,Mass,Working Capital,300218443.50689566,0.11158441319568652,12,0.07710170891791708,0.4814674064957992,3811954.9379907562,300218443.50689566,11144696.99981898,33499698.849239316,18543046.91142958,1.0
L00214,Affluent,Working Capital,57988721.38492893,0.1060019772631704,48,0.014305239589369944,0.30990072699226984,2119748.6819107123,57988721.38492893,257075.84021244914,6146919.125765559,3770094.6036423976,4.0
L00215,Affluent,Consumer,120029849.98504628,0.12524672447350513,48,0.03649384112971277,0.22686634625527202,3765623.2531036274,120029849.98504628,993754.0624746693,15033345.549673246,10273968.23409495,4.0
L00216,Affluent,Mortgage,245519869.2416534,0.09907171693374094,24,0.022884301165151978,0.3536109957736675,3664026.630271806,245519869.2416534,1986781.282992337,24324074.987118173,18673267.07385403,2.0
L00217,Mass,Consumer,238226008.22273615,0.09387858997568557,60,0.11350280494531059,0.16479218333871637,1425434.8180107947,238226008.22273615,4455868.602558106,22364321.747486547,16483018.326917646,5.0
L00218,Mass,Consumer,217811039.68397602,0.1297057971137504,12,0.1385001062666293,0.49820324775600683,2720805.6714777863,217811039.68397602,15029223.711857004,28251354.522384834,10501325.139050044,1.0
L00219,Affluent,Consumer,150602155.5972627,0.1381337844402263,48,0.02109247264500219,0.16257689056481667,1131065.065198688,150602155.5972627,516437.17357572744,20803245.69750571,19155743.45873129,4.0
L00220,Mass,Consumer,206540026.0119435,0.09251812128988027,60,0.14911634912834798,0.15201193890881168,2868096.295577435,206540026.0119435,4681738.883840704,19108695.17778801,11558859.998369873,5.0
L00221,Mass,Consumer,336066091.7432058,0.10295262173205932,24,0.09533049716861751,0.2781742701752995,3089952.2431456354,336066091.7432058,8911965.789039213,34598885.22020981,22596967.18802496,2.0
L00222,Mass,Mortgage,165051688.46673205,0.12381076577870617,60,0.2960580549698105,0.27929730286334914,2231288.8138032313,165051688.46673205,13647829.707380608,20435175.94213454,4556057.420950701,5.0
L00223,Mass,Consumer,30252837.528460734,0.1035933899674061,60,0.037391808919848175,0.28297242472782136,1078143.858931294,30252837.528460734,320100.7612243998,3133993.9957064106,1735749.3755507169,5.0
L00224,Priority,Consumer,80728513.35156906,0.1157025931572837,48,0.07967348105805683,0.30832247758509146,1188200.8719772263,80728513.35156906,1983106.027813946,9340498.33650894,6169191.436717769,4.0
L00225,Mass,Mortgage,202303550.88166478,0.11904726475479088,60,0.062490825210679404,0.3660839312931758,8913823.443224402,202303550.88166478,4628075.465709131,24083684.382643856,10541785.473710323,5.0
L00226,Affluent,Mortgage,74976129.72168355,0.0948785176399822,48,0.1378309708072764,0.21133801851935474,3410939.4190655793,74976129.72168355,2183974.0040464927,7113624.046376347,1518710.623264274,4.0
L00227,Mass,Consumer,404467483.906928,0.11254694394120467,36,0.04394323728379361,0.22476029629678335,2174657.586440684,404467483.906928,3994801.9889678685,45521579.23731313,39352119.66190458,3.0
