Customer_ID,Age,Monthly_Income,Tenure_Months,Product_Count,Digital_Engagement,Balance,Prior_Monthly_Transactions,Segment,Treatment,Campaign_Name,Conversion,Propensity_True
C00260,47,12582995.0,113,1,71,211423692.0,30,Priority,1,Personal Loan Offer,1,0.4449824767011275
C00261,56,6268767.0,128,3,99,27685251.0,30,Affluent,1,Personal Loan Offer,0,0.8309307126637481
C00262,28,11259528.0,109,5,66,25129954.0,26,Affluent,1,Personal Loan Offer,0,0.7507751153342125
C00263,34,21479751.0,6,3,89,26858212.0,14,Mass,0,Personal Loan Offer,0,0.7005356887415994
C00264,62,5864562.0,11,3,90,20001244.0,23,Mass,0,Personal Loan Offer,0,0.3600800635303614
C00265,65,10711967.0,122,3,35,23228859.0,26,Mass,1,Personal Loan Offer,0,0.3194646673442865
C00266,47,21084177.0,155,6,26,42432511.0,26,Mass,0,Personal Loan Offer,1,0.30738022165604234
C00267,41,9533949.0,34,5,24,12552432.0,17,Mass,0,Personal Loan Offer,0,0.5727587278858501
C00268,36,8752928.0,11,4,82,5043539.0,17,Mass,1,Personal Loan Offer,0,0.6203692638152252
C00269,48,22756011.0,74,3,70,28770515.0,17,Mass,0,Personal Loan Offer,0,0.3563303694252411
C00270,47,10140076.0,58,4,88,10003424.0,29,Mass,1,Personal Loan Offer,0,0.6147731224136617
C00271,34,22029422.0,177,6,56,11094603.0,26,Mass,1,Personal Loan Offer,0,0.37309943252024713
C00272,22,15193043.0,167,4,98,17339360.0,24,Affluent,1,Personal Loan Offer,0,0.6540026445680459
C00273,27,9937764.0,102,5,91,13785110.0,26,Mass,1,Personal Loan Offer,0,0.5907044539306661
C00274,64,15622879.0,172,1,83,60689747.0,29,Mass,0,Personal Loan Offer,0,0.5594472563317063
C00275,39,14312795.0,43,6,83,16928367.0,25,Mass,0,Personal Loan Offer,1,0.7361219869556282
C00276,42,21039302.0,179,6,21,63827358.0,25,Mass,1,Personal Loan Offer,0,0.4341542158844096
C00277,42,8875695.0,82,5,77,24575463.0,16,Mass,1,Personal Loan Offer,0,0.5124039384102778
C00278,56,12275065.0,87,6,96,18305531.0,24,Affluent,0,Personal Loan Offer,1,0.33696360290393124
C00279,23,11600788.0,11,4,36,23428489.0,17,Mass,0,Personal Loan Offer,0,0.5541263307711071
C00280,24,17675653.0,34,2,84,5496450.0,30,Mass,0,Personal Loan Offer,0,0.42268987222161336
C00281,33,6828179.0,37,4,41,28044975.0,29,Mass,0,Personal Loan Offer,0,0.40257483706756064
C00282,42,20994154.0,89,4,29,46755017.0,26,Mass,1,Personal Loan Offer,1,0.6607314630510396
C00283,51,15508488.0,36,1,76,53870483.0,23,Priority,1,Personal Loan Offer,0,0.3933046404655736
C00284,43,5815913.0,21,2,25,5173545.0,23,Mass,0,Personal Loan Offer,0,0.2580904656519108
C00285,40,23323261.0,110,2,53,4378701.0,25,Mass,1,Personal Loan Offer,0,0.4569193818620806
C00286,63,41003517.0,158,4,95,11692104.0,28,Affluent,1,Personal Loan Offer,1,0.8238707993233326
C00287,28,20820026.0,15,1,24,79869546.0,21,Affluent,1,Personal Loan Offer,0,0.319805219172454
C00288,46,26304717.0,102,5,24,24945855.0,22,Mass,1,Personal Loan Offer,0,0.5527774269895855
C00289,45,12576889.0,173,1,95,9216884.0,23,Priority,1,Personal Loan Offer,0,0.5412553553351109
C00290,42,4811837.0,75,6,80,4677636.0,33,Mass,1,Personal Loan Offer,1,0.6676800033370092
C00291,57,4352021.0,35,5,52,10091999.0,19,Mass,1,Personal Loan Offer,0,0.48757391085566154
C00292,33,13807360.0,17,3,46,9432688.0,30,Affluent,0,Personal Loan Offer,0,0.43871551721654367
C00293,63,8665229.0,169,3,97,50975748.0,25,Priority,1,Personal Loan Offer,1,0.7050807976940793
C00294,35,7256443.0,75,5,75,55051908.0,25,Mass,1,Personal Loan Offer,0,0.44382351472512716
C00295,45,11592936.0,21,1,92,6999442.0,30,Mass,1,Personal Loan Offer,0,0.4417876473865212
C00296,44,16835312.0,157,5,18,42474264.0,29,Mass,0,Personal Loan Offer,0,0.24027185848858587
C00297,59,5397252.0,145,4,58,38339825.0,26,Affluent,0,Personal Loan Offer,0,0.45053554783489475
C00298,40,9374788.0,128,2,75,6147537.0,24,Mass,1,Personal Loan Offer,0,0.5754496892369826
C00299,33,27531630.0,18,6,13,18391959.0,25,Priority,1,Personal Loan Offer,0,0.5761868717248101
C00300,21,6642564.0,17,4,56,28122002.0,31,Mass,0,Personal Loan Offer,0,0.48674959132750717
C00301,37,19361282.0,41,1,15,23546276.0,27,Affluent,0,Personal Loan Offer,0,0.15317499730193823
C00302,58,9191735.0,31,4,91,3615359.0,20,Affluent,1,Personal Loan Offer,0,0.6555623748003331
C00303,21,16201328.0,97,3,71,22803516.0,27,Mass,0,Personal Loan Offer,0,0.478650837453545
C00304,61,21942750.0,72,5,27,37788211.0,18,Mass,0,Personal Loan Offer,0,0.46630869593002416
C00305,45,18040363.0,139,3,57,97059718.0,25,Mass,1,Personal Loan Offer,1,0.6225642287958011
C00306,27,19785403.0,21,6,19,10246550.0,22,Affluent,1,Personal Loan Offer,1,0.41294276056353335
C00307,34,6369559.0,132,6,83,11591582.0,26,Mass,0,Personal Loan Offer,1,0.5700522220770354
C00308,45,22140743.0,169,1,27,16230067.0,29,Affluent,1,Personal Loan Offer,0,0.44308811981792684
C00309,35,7507672.0,26,3,65,26761069.0,19,Mass,0,Personal Loan Offer,0,0.3519376761920583
C00310,25,13841269.0,119,2,17,22037599.0,25,Mass,0,Personal Loan Offer,0,0.2659292934457722
C00311,50,13831409.0,93,3,24,36599708.0,28,Mass,0,Personal Loan Offer,0,0.14611811264184515
C00312,51,15669624.0,19,1,99,6491838.0,31,Mass,0,Personal Loan Offer,0,0.48072214728706975
C00313,26,14443332.0,55,4,45,29742767.0,21,Mass,1,Personal Loan Offer,0,0.5733663110501226
C00314,33,7544442.0,143,1,21,9521162.0,23,Priority,1,Personal Loan Offer,1,0.347696634636623
C00315,31,5711488.0,157,4,73,17329294.0,23,Affluent,1,Personal Loan Offer,0,0.6587756680231323
C00316,50,19388855.0,68,3,28,110359796.0,27,Mass,0,Personal Loan Offer,0,0.4740601880136608
C00317,53,13291380.0,21,6,63,4940613.0,35,Priority,1,Personal Loan Offer,1,0.8051145123830866
C00318,53,22579985.0,46,6,83,15123727.0,30,Mass,1,Personal Loan Offer,1,0.6215158772696324
C00319,63,11708365.0,153,4,72,5590599.0,19,Priority,0,Personal Loan Offer,0,0.7117035718107109
C00320,55,5540398.0,104,3,32,23308084.0,19,Mass,0,Personal Loan Offer,0,0.5727968461579466
C00321,35,20415164.0,79,5,31,57052117.0,25,Mass,0,Personal Loan Offer,0,0.42511082274880563
C00322,25,9788447.0,5,5,30,23697923.0,19,Affluent,0,Personal Loan Offer,0,0.2841350090808713
C00323,48,14483478.0,142,1,67,17796760.0,22,Mass,0,Personal Loan Offer,0,0.31504051581235
C00324,62,8404808.0,85,3,71,75500147.0,25,Affluent,0,Personal Loan Offer,1,0.5897607012770383
C00325,64,29644381.0,100,6,57,27833343.0,27,Affluent,1,Personal Loan Offer,0,0.44174778664481085
C00326,31,7409745.0,153,2,46,45390296.0,25,Mass,0,Personal Loan Offer,0,0.25706604438326736
C00327,31,9967405.0,103,1,15,40894258.0,29,Mass,1,Personal Loan Offer,0,0.19758172270222943
C00328,22,12730535.0,168,6,86,1126924.0,30,Mass,0,Personal Loan Offer,0,0.6544617220187852
C00329,27,6581129.0,102,6,70,18523931.0,41,Mass,1,Personal Loan Offer,0,0.7810678398461698
C00330,45,14392286.0,63,4,68,6805001.0,21,Mass,0,Personal Loan Offer,0,0.5770655935865078
C00331,45,29120937.0,167,4,19,8726945.0,20,Mass,0,Personal Loan Offer,0,0.23964515239759182
C00332,37,9162806.0,117,3,36,87384540.0,29,Mass,1,Personal Loan Offer,0,0.7932131472777932
C00333,34,14913028.0,138,3,37,13748459.0,24,Mass,0,Personal Loan Offer,0,0.34979732731494634
C00334,58,3000000.0,43,6,64,132727807.0,30,Mass,0,Personal Loan Offer,0,0.3578389576049551
C00335,41,11745798.0,122,6,81,4894166.0,25,Mass,0,Personal Loan Offer,0,0.4852951866375152
C00336,57,10102000.0,102,3,88,6767025.0,20,Mass,1,Personal Loan Offer,1,0.38724291821242823
C00337,64,7650209.0,21,2,57,42866170.0,28,Affluent,1,Personal Loan Offer,0,0.2850376630996966
C00338,35,21751972.0,48,2,43,14215896.0,24,Affluent,1,Personal Loan Offer,0,0.4780888702781683
C00339,30,10028917.0,165,1,47,27195720.0,22,Mass,0,Personal Loan Offer,1,0.103619822261051
C00340,63,10884002.0,104,3,77,17875400.0,28,Affluent,1,Personal Loan Offer,1,0.6708034890082214
C00341,49,9751787.0,140,4,38,17342429.0,21,Mass,0,Personal Loan Offer,1,0.46949636561327873
C00342,34,4181449.0,33,5,47,14753734.0,26,Mass,0,Personal Loan Offer,0,0.3771215530850199
C00343,48,6438619.0,41,5,81,23932219.0,20,Mass,0,Personal Loan Offer,0,0.6641088293025181
C00344,44,20358694.0,170,3,59,37991808.0,19,Mass,0,Personal Loan Offer,0,0.3141314732561475
C00345,61,3760056.0,77,2,52,100499668.0,25,Affluent,0,Personal Loan Offer,0,0.3185179268953412
C00346,32,7872953.0,160,6,76,16333525.0,29,Mass,0,Personal Loan Offer,0,0.6583501138774864
C00347,65,9631708.0,146,5,36,13491960.0,34,Affluent,0,Personal Loan Offer,0,0.4575903054792274
C00348,63,31308783.0,62,4,15,11861178.0,26,Mass,0,Personal Loan Offer,0,0.2904554832482995
C00349,29,18313504.0,172,1,81,86965904.0,25,Mass,0,Personal Loan Offer,0,0.4517169723805947
C00350,28,8832719.0,141,3,51,39887268.0,29,Mass,0,Personal Loan Offer,1,0.561751474958343
C00351,44,24591213.0,25,4,39,2994265.0,30,Mass,1,Personal Loan Offer,0,0.5897149339879029
C00352,23,7985464.0,19,6,18,2865124.0,23,Mass,0,Personal Loan Offer,0,0.4171381731872645
C00353,34,20903394.0,25,4,94,8720481.0,26,Mass,0,Personal Loan Offer,0,0.5741915646649808
C00354,40,5683255.0,134,3,75,25175662.0,24,Mass,1,Personal Loan Offer,0,0.5296062186476832
C00355,64,21654179.0,28,3,34,19341676.0,22,Priority,0,Personal Loan Offer,0,0.36286145796147723
C00356,65,9597793.0,53,3,65,33465358.0,18,Affluent,1,Personal Loan Offer,0,0.6326881616494604
C00357,27,6815704.0,80,1,52,16781697.0,22,Affluent,0,Personal Loan Offer,0,0.480785569498775
C00358,61,10649124.0,27,1,39,80894921.0,18,Priority,0,Personal Loan Offer,0,0.6225509485082942
C00359,25,13977459.0,61,5,38,43286623.0,15,Mass,1,Personal Loan Offer,1,0.3198631124678321
C00360,54,9141231.0,123,3,16,21613300.0,17,Affluent,0,Personal Loan Offer,0,0.2204575409385611
C00361,59,16274201.0,176,6,98,62870164.0,24,Priority,1,Personal Loan Offer,1,0.8241231071048487
C00362,61,8708156.0,86,3,94,3845202.0,27,Mass,1,Personal Loan Offer,0,0.5117671760048614
C00363,31,16879696.0,135,6,89,18368873.0,21,Affluent,0,Personal Loan Offer,0,0.7968542223961965
C00364,61,15304223.0,97,2,38,22948317.0,24,Mass,0,Personal Loan Offer,0,0.481298522084971
C00365,26,11604570.0,86,2,100,36516667.0,26,Mass,1,Personal Loan Offer,0,0.7372108978274667
C00366,44,9413515.0,95,4,35,3598677.0,24,Mass,0,Personal Loan Offer,0,0.36874609081460025
C00367,42,13043033.0,173,5,85,15414758.0,21,Mass,0,Personal Loan Offer,0,0.6907401799218696
C00368,35,16241119.0,13,1,19,29850246.0,22,Mass,0,Personal Loan Offer,0,0.19376626098676747
C00369,21,37296377.0,94,4,38,32229894.0,30,Affluent,1,Personal Loan Offer,0,0.5597557708452602
C00370,55,20117456.0,12,2,62,65487685.0,19,Mass,0,Personal Loan Offer,0,0.41474831638723114
C00371,36,20526180.0,158,5,98,42829949.0,26,Mass,0,Personal Loan Offer,0,0.6591423049920434
C00372,50,65600831.0,110,4,34,18819362.0,30,Mass,1,Personal Loan Offer,0,0.7438556305859981
C00373,39,15937643.0,11,4,49,39279628.0,19,Priority,1,Personal Loan Offer,0,0.37696823557573417
C00374,37,15665496.0,114,2,86,16352301.0,31,Affluent,1,Personal Loan Offer,1,0.5703339793826079
C00375,60,17674359.0,80,2,52,23161843.0,27,Mass,0,Personal Loan Offer,0,0.3907461785941897
C00376,25,6889341.0,11,4,72,44280067.0,19,Affluent,1,Personal Loan Offer,0,0.6274223726695801
C00377,54,9400480.0,177,3,48,19114199.0,25,Affluent,0,Personal Loan Offer,1,0.30926075238611056
C00378,54,9083990.0,70,5,10,28723682.0,22,Affluent,0,Personal Loan Offer,0,0.33322529914912974
C00379,38,17134506.0,7,1,35,52302336.0,27,Affluent,0,Personal Loan Offer,1,0.28716414546916413
C00380,32,10903792.0,112,2,61,40767987.0,19,Mass,0,Personal Loan Offer,0,0.16918431931791778
C00381,21,12947847.0,69,1,11,68662564.0,24,Mass,0,Personal Loan Offer,0,0.3330126716100713
C00382,63,21823922.0,119,1,31,205240112.0,25,Affluent,0,Personal Loan Offer,0,0.22646806669718889
C00383,63,19291017.0,31,2,96,40393143.0,26,Affluent,0,Personal Loan Offer,1,0.41562405793322627
C00384,31,10978734.0,150,3,11,12609364.0,29,Mass,0,Personal Loan Offer,1,0.36909697380944845
C00385,22,8301277.0,77,1,32,33366597.0,17,Mass,1,Personal Loan Offer,0,0.21895230704623633
C00386,26,22405529.0,77,1,66,31962096.0,27,Mass,1,Personal Loan Offer,0,0.37836122896475605
C00387,24,18366839.0,146,6,61,36938079.0,23,Mass,0,Personal Loan Offer,0,0.527979835372223
C00388,58,4960296.0,100,4,28,89188180.0,30,Mass,0,Personal Loan Offer,1,0.4842497761964641
C00389,61,10101379.0,3,5,15,3712185.0,33,Mass,1,Personal Loan Offer,1,0.28651857803458625
C00390,27,13143668.0,105,5,91,90882755.0,24,Mass,1,Personal Loan Offer,1,0.6993177888483415
C00391,54,18416795.0,117,1,60,127249426.0,19,Mass,0,Personal Loan Offer,0,0.26249089733007996
C00392,29,19795655.0,58,4,62,35297175.0,22,Mass,1,Personal Loan Offer,0,0.5350270001666375
C00393,37,14027995.0,35,6,15,36156884.0,18,Mass,1,Personal Loan Offer,0,0.480315918094708
C00394,47,16556732.0,12,3,29,15706701.0,35,Mass,1,Personal Loan Offer,0,0.5200804469372967
C00395,53,12430858.0,153,6,16,20126881.0,28,Mass,0,Personal Loan Offer,0,0.22386552938727958
C00396,60,8283688.0,3,6,99,40192662.0,22,Mass,1,Personal Loan Offer,0,0.6337246558707136
C00397,23,10393818.0,106,4,80,37685849.0,24,Mass,1,Personal Loan Offer,1,0.7210799447543553
C00398,29,12125999.0,151,1,59,41117836.0,29,Mass,0,Personal Loan Offer,1,0.477628070534366
C00399,33,11773286.0,65,4,71,37427317.0,35,Mass,1,Personal Loan Offer,0,0.5051143284259662
C00400,34,4253923.0,38,6,25,49112925.0,16,Affluent,1,Personal Loan Offer,0,0.43663090897254847
C00401,65,9643565.0,130,4,99,43920490.0,26,Affluent,1,Personal Loan Offer,0,0.6988358842740693
C00402,55,12376751.0,115,5,57,7180605.0,30,Mass,1,Personal Loan Offer,0,0.4535078688223669
C00403,35,10279516.0,5,4,57,45970520.0,30,Affluent,1,Personal Loan Offer,1,0.5934636969643163
C00404,64,10476698.0,105,3,97,128293280.0,36,Mass,1,Personal Loan Offer,0,0.6636134195022179
C00405,43,15694368.0,3,6,18,19474492.0,27,Mass,0,Personal Loan Offer,1,0.2757721725120333
C00406,43,6629174.0,74,1,48,89587179.0,25,Mass,0,Personal Loan Offer,0,0.26605960552629243
C00407,40,4901216.0,57,3,18,7991967.0,14,Affluent,0,Personal Loan Offer,0,0.2527429778869069
C00408,27,9908701.0,151,1,48,19413519.0,25,Mass,0,Personal Loan Offer,0,0.2846758287752449
C00409,63,18268341.0,176,4,34,10533642.0,26,Affluent,0,Personal Loan Offer,0,0.48166786036430437
C00410,21,30358023.0,127,6,51,79436148.0,12,Priority,0,Personal Loan Offer,0,0.6774386953263188
C00411,28,18450236.0,133,6,73,103152536.0,29,Mass,0,Personal Loan Offer,1,0.545216683827716
C00412,31,5351418.0,7,2,35,18111302.0,28,Priority,1,Personal Loan Offer,0,0.5633218109551047
C00413,33,10560331.0,14,5,14,64508293.0,27,Affluent,0,Personal Loan Offer,0,0.40331041977778814
C00414,26,13819153.0,141,6,24,104204874.0,24,Mass,1,Personal Loan Offer,0,0.6090745409503843
C00415,21,13231254.0,79,6,75,19352341.0,33,Mass,1,Personal Loan Offer,0,0.7658968197902873
C00416,51,16143608.0,93,4,62,22770911.0,27,Mass,0,Personal Loan Offer,0,0.3613788667868409
C00417,64,7246581.0,126,2,99,41651927.0,27,Mass,0,Personal Loan Offer,0,0.47010479404748723
C00418,26,12436371.0,64,3,91,8612325.0,25,Mass,1,Personal Loan Offer,0,0.49083974390269886
C00419,34,15120995.0,124,5,24,22327740.0,24,Mass,1,Personal Loan Offer,0,0.415858590305252
C00420,43,18897425.0,132,4,76,170463190.0,29,Mass,1,Personal Loan Offer,1,0.671591161387788
C00421,62,7704169.0,45,3,18,12130449.0,23,Mass,0,Personal Loan Offer,0,0.2851271666963766
C00422,52,9925134.0,125,2,18,46972321.0,21,Mass,0,Personal Loan Offer,0,0.20163999389554157
C00423,55,3000000.0,33,4,82,33768780.0,20,Priority,1,Personal Loan Offer,0,0.7920280749985064
C00424,47,8525849.0,58,3,46,16978815.0,15,Mass,0,Personal Loan Offer,0,0.3011932472743613
C00425,39,8993287.0,141,3,100,24962816.0,36,Priority,1,Personal Loan Offer,1,0.7675092785405067
C00426,29,6849223.0,177,6,10,115393981.0,30,Mass,0,Personal Loan Offer,0,0.3675978307771633
C00427,59,13144367.0,14,1,55,34789980.0,17,Mass,0,Personal Loan Offer,0,0.3246375788585539
C00428,57,11636383.0,118,2,38,40672447.0,23,Mass,0,Personal Loan Offer,0,0.39343833909938997
C00429,22,3463706.0,104,6,99,99146105.0,25,Mass,0,Personal Loan Offer,0,0.8156722631720695
C00430,53,13510079.0,110,6,70,14974097.0,17,Mass,1,Personal Loan Offer,0,0.6020689899145852
C00431,24,7201781.0,143,2,80,7020380.0,24,Mass,1,Personal Loan Offer,1,0.38706242010342773
C00432,54,15674506.0,15,6,36,117223183.0,24,Affluent,0,Personal Loan Offer,0,0.7131293079573225
C00433,58,5929195.0,134,2,91,22925597.0,29,Mass,1,Personal Loan Offer,1,0.5586551028864244
C00434,26,12199686.0,52,1,86,48878280.0,20,Mass,1,Personal Loan Offer,0,0.4689320894776708
C00435,40,10269382.0,30,2,81,9331568.0,25,Mass,1,Personal Loan Offer,1,0.5891537923792723
C00436,26,14176883.0,82,4,53,29496116.0,25,Affluent,1,Personal Loan Offer,0,0.549284072215479
C00437,46,12851881.0,7,1,93,6677873.0,16,Priority,1,Personal Loan Offer,1,0.8200533400178899
C00438,62,10428749.0,115,2,70,21316302.0,25,Mass,1,Personal Loan Offer,0,0.4243987341602799
C00439,24,5154947.0,103,5,15,10462622.0,31,Mass,1,Personal Loan Offer,0,0.4673222178702949
C00440,38,5325157.0,94,4,90,8315140.0,31,Priority,1,Personal Loan Offer,1,0.7201850310657453
C00441,64,8703879.0,8,4,11,14770170.0,28,Priority,0,Personal Loan Offer,0,0.4454880420497743
C00442,34,11945477.0,138,6,72,2018474.0,25,Affluent,1,Personal Loan Offer,0,0.5960717768284342
C00443,26,8588038.0,9,2,32,6270335.0,26,Affluent,0,Personal Loan Offer,0,0.3021970610475243
C00444,42,16924685.0,49,6,91,43734901.0,27,Mass,1,Personal Loan Offer,1,0.7254728503754064
C00445,43,10291673.0,73,3,76,28315197.0,26,Mass,0,Personal Loan Offer,0,0.3805659156788964
C00446,50,7057915.0,127,6,83,6831507.0,33,Mass,0,Personal Loan Offer,0,0.5528194275074934
C00447,35,10298041.0,75,5,73,34591426.0,29,Mass,1,Personal Loan Offer,0,0.5595554148156524
C00448,64,13587219.0,148,2,61,8310495.0,23,Affluent,1,Personal Loan Offer,1,0.6069983958928187
C00449,44,14347752.0,169,2,88,41169436.0,34,Mass,1,Personal Loan Offer,1,0.5353139976309929
C00450,33,33717439.0,139,4,37,17815934.0,36,Mass,1,Personal Loan Offer,0,0.474020732875447
C00451,64,8306236.0,9,4,58,14448768.0,33,Affluent,1,Personal Loan Offer,1,0.39230608836879133
C00452,62,11524710.0,140,2,37,18259192.0,29,Mass,1,Personal Loan Offer,0,0.5223784043092982
C00453,43,15169318.0,39,2,20,258594379.0,26,Mass,0,Personal Loan Offer,0,0.4443131623728567
C00454,22,11846400.0,161,6,89,9364545.0,27,Affluent,1,Personal Loan Offer,1,0.8109871660563467
C00455,47,9111767.0,177,5,55,25085524.0,29,Mass,1,Personal Loan Offer,0,0.31272532311262285
C00456,45,5118263.0,17,2,14,43689202.0,23,Mass,0,Personal Loan Offer,0,0.26318413486953546
C00457,27,9060711.0,20,5,85,7639403.0,21,Mass,1,Personal Loan Offer,0,0.45995512086407264
C00458,49,6648361.0,127,1,95,4061184.0,23,Mass,1,Personal Loan Offer,0,0.5568160725571315
C00459,58,4642593.0,28,3,70,10964186.0,22,Mass,0,Personal Loan Offer,0,0.4756255785981153
C00460,25,7746827.0,175,1,39,42742574.0,21,Affluent,0,Personal Loan Offer,0,0.38671195596858554
C00461,53,6746381.0,99,4,88,14206915.0,28,Mass,1,Personal Loan Offer,0,0.4698958205726953
C00462,27,16543433.0,105,2,77,15873108.0,37,Affluent,0,Personal Loan Offer,1,0.4228425471293352
C00463,54,16701644.0,156,2,35,49724707.0,22,Mass,0,Personal Loan Offer,0,0.2546066960578122
C00464,39,7299260.0,41,2,40,8929757.0,27,Affluent,0,Personal Loan Offer,0,0.4038444410536505
C00465,21,10399741.0,101,2,99,18301389.0,20,Mass,0,Personal Loan Offer,0,0.4912892530070477
C00466,64,4318349.0,180,1,96,4401262.0,23,Affluent,1,Personal Loan Offer,1,0.5501709284631545
C00467,28,9143285.0,6,4,71,27562367.0,27,Mass,1,Personal Loan Offer,1,0.37837291771566023
C00468,47,14944550.0,34,6,13,25159595.0,23,Affluent,1,Personal Loan Offer,0,0.4311183483503729
C00469,29,18889807.0,29,2,30,44312578.0,26,Mass,0,Personal Loan Offer,0,0.4805374751854943
C00470,62,8107023.0,62,5,42,6362848.0,13,Priority,0,Personal Loan Offer,0,0.5518575523596044
C00471,54,21400768.0,26,4,58,16507993.0,20,Mass,0,Personal Loan Offer,1,0.524759776259646
C00472,57,5213629.0,33,2,88,5569258.0,28,Affluent,1,Personal Loan Offer,0,0.5885637024350463
C00473,40,6041857.0,154,1,87,15636776.0,19,Mass,1,Personal Loan Offer,0,0.36299476326737673
C00474,42,17729336.0,85,5,34,88016153.0,29,Mass,1,Personal Loan Offer,0,0.6456189191948016
C00475,49,30084898.0,66,1,19,14512053.0,34,Affluent,0,Personal Loan Offer,0,0.378620326467483
C00476,56,15741401.0,77,3,35,5102918.0,28,Mass,0,Personal Loan Offer,0,0.3731071240768108
C00477,59,11736672.0,175,1,31,10133563.0,25,Affluent,0,Personal Loan Offer,0,0.3901806253165896
C00478,21,3587859.0,90,5,91,3993949.0,19,Mass,1,Personal Loan Offer,0,0.6865406591677288
C00479,50,3945441.0,86,6,11,5473725.0,19,Affluent,1,Personal Loan Offer,0,0.24814496861054672
C00480,25,12885233.0,168,2,85,39123340.0,25,Mass,1,Personal Loan Offer,0,0.4982538455349816
C00481,33,9854933.0,9,2,69,4708875.0,13,Mass,1,Personal Loan Offer,0,0.663535089348613
C00482,58,6531896.0,88,4,19,27332073.0,12,Affluent,0,Personal Loan Offer,0,0.5390797139198202
C00483,32,12440404.0,136,4,72,20521538.0,20,Affluent,0,Personal Loan Offer,0,0.5497233522786458
C00484,56,12784441.0,94,3,62,11754122.0,26,Affluent,0,Personal Loan Offer,1,0.589280460079562
